position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
0,Who,[1oSPZhvZMIrWW5I41kPkkY],0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,audio_features,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888,4,Nicaragua
1,Tu Boda,"[3l9G1G9MxH6DaRhwLklaf5, 0ys2OFYzWYB5hRDLCsBqxt]",0.694,0.651,6,-6.968,1,0.0784,0.496,1.4e-05,0.0787,0.471,112.648,audio_features,1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,225881,3,Nicaragua
2,Dile al Amor,[1qto4hHid1P71emI6Fd8xi],0.824,0.612,11,-9.616,1,0.0372,0.0786,0.0,0.32,0.945,123.998,audio_features,6lFM8kkmpffm0aq2gzEtEK,spotify:track:6lFM8kkmpffm0aq2gzEtEK,https://api.spotify.com/v1/tracks/6lFM8kkmpffm0aq2gzEtEK,https://api.spotify.com/v1/audio-analysis/6lFM8kkmpffm0aq2gzEtEK,228773,4,Nicaragua
3,EL LOKERON,[5eumcnUkdmGvkvcsx1WFNG],0.724,0.689,7,-7.174,0,0.0524,0.573,7e-06,0.0922,0.936,120.208,audio_features,6X6m4xmdFcz31p1h7Qg68c,spotify:track:6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c,146141,3,Nicaragua
4,El Perdedor,[1qto4hHid1P71emI6Fd8xi],0.779,0.589,5,-10.645,1,0.0345,0.332,0.0,0.12,0.894,128.044,audio_features,27ze5t5tIDPlVits0KRbxT,spotify:track:27ze5t5tIDPlVits0KRbxT,https://api.spotify.com/v1/tracks/27ze5t5tIDPlVits0KRbxT,https://api.spotify.com/v1/audio-analysis/27ze5t5tIDPlVits0KRbxT,215213,4,Nicaragua
5,Q U E V A S H A C E R H O Y ?,"[3E12tRURRvPfHz0hAMCFYc, 54seKvtsZauR1iauN0ptpo]",0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,audio_features,0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/audio-analysis/0Sr7ssScx54yxdM2ols7nW,223320,4,Nicaragua
6,Los Infieles,[1qto4hHid1P71emI6Fd8xi],0.745,0.716,9,-8.221,0,0.0411,0.202,0.0,0.059,0.817,132.932,audio_features,0HDHY6RSHHG2ZTE0cMT4GJ,spotify:track:0HDHY6RSHHG2ZTE0cMT4GJ,https://api.spotify.com/v1/tracks/0HDHY6RSHHG2ZTE0cMT4GJ,https://api.spotify.com/v1/audio-analysis/0HDHY6RSHHG2ZTE0cMT4GJ,257187,4,Nicaragua
7,DEGENERE 👑 (feat. benny blanco),"[7iK8PXO48WeuP03g8YR51W, 5CiGnKThu5ctn9pBxv7DGa]",0.744,0.709,6,-5.778,0,0.284,0.0501,0.0,0.0847,0.712,194.055,audio_features,0qeIFEGRQqHoaJtLCl0U73,spotify:track:0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,130880,4,Nicaragua
8,LUNA,"[2LRoIwlKmHjgvigdNGBHNo, 7jAs1uPnpfNmT6e5qtEPxq]",0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4,Nicaragua
9,Si Antes Te Hubiera Conocido,[790FomKkXshlbRYZFtlgla],0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4,Nicaragua
