position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
5,Yours Ever,"[6JrR3zrG0NQiXb9N9XSyGb, 2F8QVTDDHb8n0cwR9ftxFs]",0.614,0.883,3,-4.846,1,0.0284,0.0446,0.0,0.257,0.781,92.003,audio_features,6BN3iFjclJ4teGlmB3fFvo,spotify:track:6BN3iFjclJ4teGlmB3fFvo,https://api.spotify.com/v1/tracks/6BN3iFjclJ4teGlmB3fFvo,https://api.spotify.com/v1/audio-analysis/6BN3iFjclJ4teGlmB3fFvo,259380,4,Thailand
6,APT.,"[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]",0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4,Thailand
7,I'll Be There,[5vV3bFXnN6D6N3Nj4xRvaV],0.538,0.738,10,-2.412,1,0.0445,0.0351,0.0,0.0898,0.736,148.887,audio_features,2Qcbspnftnon37jibwyvMU,spotify:track:2Qcbspnftnon37jibwyvMU,https://api.spotify.com/v1/tracks/2Qcbspnftnon37jibwyvMU,https://api.spotify.com/v1/audio-analysis/2Qcbspnftnon37jibwyvMU,181678,4,Thailand
8,Die With A Smile,"[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]",0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,audio_features,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,Thailand
9,New Woman (feat. ROSALÍA),"[5L1lO4eRHmJ7a0Q6csE5cT, 7ltDVBr6mKbRvohxheJ9h1]",0.477,0.854,7,-4.715,1,0.275,0.0858,0.0,0.065,0.314,140.515,audio_features,7ov3TDp5D00Rnu5R1viX4w,spotify:track:7ov3TDp5D00Rnu5R1viX4w,https://api.spotify.com/v1/tracks/7ov3TDp5D00Rnu5R1viX4w,https://api.spotify.com/v1/audio-analysis/7ov3TDp5D00Rnu5R1viX4w,179790,5,Thailand
10,DRIP,[1SIocsqdEefUTE6XKGUiVS],0.862,0.687,6,-5.215,1,0.0702,0.065,0.0,0.0862,0.704,119.972,audio_features,198zDKzyktXRG1PGpidY9h,spotify:track:198zDKzyktXRG1PGpidY9h,https://api.spotify.com/v1/tracks/198zDKzyktXRG1PGpidY9h,https://api.spotify.com/v1/audio-analysis/198zDKzyktXRG1PGpidY9h,180846,4,Thailand
11,Mantra,[250b0Wlc5Vk0CoUsaCY84M],0.894,0.725,10,-4.984,0,0.0432,0.00434,1.2e-05,0.0815,0.838,116.988,audio_features,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,136627,4,Thailand
12,3D (feat. Jack Harlow),"[6HaGTQPmzraVmaVxvz6EUc, 2LIk90788K0zvyj2JJVwkJ]",0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,audio_features,01qFKNWq73UfEslI0GvumE,spotify:track:01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/tracks/01qFKNWq73UfEslI0GvumE,https://api.spotify.com/v1/audio-analysis/01qFKNWq73UfEslI0GvumE,201812,4,Thailand
13,น้ำหอม,[6JrR3zrG0NQiXb9N9XSyGb],0.553,0.815,4,-7.32,0,0.0491,0.464,2.3e-05,0.138,0.491,88.97,audio_features,3grGyWGWsuIUxA2CudpwAB,spotify:track:3grGyWGWsuIUxA2CudpwAB,https://api.spotify.com/v1/tracks/3grGyWGWsuIUxA2CudpwAB,https://api.spotify.com/v1/audio-analysis/3grGyWGWsuIUxA2CudpwAB,207388,4,Thailand
14,BIRDS OF A FEATHER,[6qqNVTkY8uBg9cP3Jd7DAH],0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,Thailand
15,ขอโทษละกัน (friend to friend),[1xrRqVDsJaZPw0sXme5i2T],0.773,0.545,0,-6.692,1,0.0455,0.156,0.0,0.121,0.495,83.006,audio_features,0cvETHNq3ZkPHdYCqRXhzk,spotify:track:0cvETHNq3ZkPHdYCqRXhzk,https://api.spotify.com/v1/tracks/0cvETHNq3ZkPHdYCqRXhzk,https://api.spotify.com/v1/audio-analysis/0cvETHNq3ZkPHdYCqRXhzk,166265,4,Thailand
16,Nightwalker,[3Q5Qep7ytrjVleNnMnntgQ],0.439,0.704,7,-5.162,1,0.108,0.111,3.3e-05,0.33,0.576,128.038,audio_features,4RiudH8RehvLLrk8uNgIdR,spotify:track:4RiudH8RehvLLrk8uNgIdR,https://api.spotify.com/v1/tracks/4RiudH8RehvLLrk8uNgIdR,https://api.spotify.com/v1/audio-analysis/4RiudH8RehvLLrk8uNgIdR,204373,4,Thailand
17,"The Trouble is..ปัญหาของฉัน - From ""หนึ่งในร้อย""",[0XkEUMM4lJHAzfTK9vR0cu],0.568,0.42,6,-6.29,1,0.0267,0.562,0.0,0.184,0.461,139.933,audio_features,2OULHL0yM3KbaHC1vlTffC,spotify:track:2OULHL0yM3KbaHC1vlTffC,https://api.spotify.com/v1/tracks/2OULHL0yM3KbaHC1vlTffC,https://api.spotify.com/v1/audio-analysis/2OULHL0yM3KbaHC1vlTffC,190714,3,Thailand
18,อยู่ได้แล้ว,"[2DaMrZndfGgM3yd9ivadRC, 5zSQoNQ9o2dnT1LPTzDxg7]",0.555,0.648,11,-7.053,1,0.037,0.366,0.0,0.318,0.509,75.016,audio_features,2AdBbeVaEdW731a3FXJAJC,spotify:track:2AdBbeVaEdW731a3FXJAJC,https://api.spotify.com/v1/tracks/2AdBbeVaEdW731a3FXJAJC,https://api.spotify.com/v1/audio-analysis/2AdBbeVaEdW731a3FXJAJC,253421,4,Thailand
19,ดอกไม้ที่รอฝน (spring),"[5pokGZ1K9Hr6etaKPDxSG8, 6chmC6o0wvACYVGTITw3Pz]",0.685,0.438,9,-9.944,1,0.0316,0.389,0.0,0.171,0.6,119.987,audio_features,4kE80JWRissrodmXuo0xYi,spotify:track:4kE80JWRissrodmXuo0xYi,https://api.spotify.com/v1/tracks/4kE80JWRissrodmXuo0xYi,https://api.spotify.com/v1/audio-analysis/4kE80JWRissrodmXuo0xYi,228000,4,Thailand
20,ที่เดิม,[6HEMZkIMQAPnd36iLsUlTx],0.606,0.5,2,-7.865,1,0.0282,0.515,0.0,0.103,0.207,82.029,audio_features,4KZRjuldIGTS7AQUPbUvbs,spotify:track:4KZRjuldIGTS7AQUPbUvbs,https://api.spotify.com/v1/tracks/4KZRjuldIGTS7AQUPbUvbs,https://api.spotify.com/v1/audio-analysis/4KZRjuldIGTS7AQUPbUvbs,236062,4,Thailand
21,จำนน,[6chmC6o0wvACYVGTITw3Pz],0.63,0.628,10,-5.514,1,0.0334,0.616,0.0,0.0964,0.562,129.882,audio_features,5jj7yXcilVsZPpyYtmD28X,spotify:track:5jj7yXcilVsZPpyYtmD28X,https://api.spotify.com/v1/tracks/5jj7yXcilVsZPpyYtmD28X,https://api.spotify.com/v1/audio-analysis/5jj7yXcilVsZPpyYtmD28X,249231,4,Thailand
22,I Just Wanna Know,[6HEMZkIMQAPnd36iLsUlTx],0.363,0.549,9,-7.205,1,0.0381,0.345,0.0,0.159,0.24,204.054,audio_features,2a78JDp7YVCyEydtRiHOn7,spotify:track:2a78JDp7YVCyEydtRiHOn7,https://api.spotify.com/v1/tracks/2a78JDp7YVCyEydtRiHOn7,https://api.spotify.com/v1/audio-analysis/2a78JDp7YVCyEydtRiHOn7,223500,4,Thailand
23,Rockstar,[5L1lO4eRHmJ7a0Q6csE5cT],0.668,0.628,8,-4.692,1,0.046,0.129,0.0,0.0293,0.568,140.053,audio_features,6vvPecFTmWxDfEJ6cYT1wa,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,https://api.spotify.com/v1/tracks/6vvPecFTmWxDfEJ6cYT1wa,https://api.spotify.com/v1/audio-analysis/6vvPecFTmWxDfEJ6cYT1wa,138213,4,Thailand
24,ไม่เปลี่ยนเลย (Best Luck),[1aEKvjRnbf1laB7DVXFqsG],0.629,0.65,11,-7.994,1,0.0487,0.0512,0.0,0.17,0.624,137.888,audio_features,3wyzSQ9rAWjx9vsMQSrLn2,spotify:track:3wyzSQ9rAWjx9vsMQSrLn2,https://api.spotify.com/v1/tracks/3wyzSQ9rAWjx9vsMQSrLn2,https://api.spotify.com/v1/audio-analysis/3wyzSQ9rAWjx9vsMQSrLn2,190000,4,Thailand
25,Seven (feat. Latto) (Explicit Ver.),"[6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ]",0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,audio_features,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN,183551,4,Thailand
26,เผื่อวันไหนเธอจะกลับมา,[1qveov8f3HXFhDIWtFO5tG],0.596,0.631,8,-8.884,1,0.029,0.0232,3e-06,0.294,0.49,133.773,audio_features,43eS61ezviPc61XDu6tRYR,spotify:track:43eS61ezviPc61XDu6tRYR,https://api.spotify.com/v1/tracks/43eS61ezviPc61XDu6tRYR,https://api.spotify.com/v1/audio-analysis/43eS61ezviPc61XDu6tRYR,239683,4,Thailand
27,Proud,[1aEKvjRnbf1laB7DVXFqsG],0.526,0.57,3,-8.893,1,0.0619,0.551,0.0,0.131,0.443,146.03,audio_features,2MuJCv3nCgHYlgOrAvCAT6,spotify:track:2MuJCv3nCgHYlgOrAvCAT6,https://api.spotify.com/v1/tracks/2MuJCv3nCgHYlgOrAvCAT6,https://api.spotify.com/v1/audio-analysis/2MuJCv3nCgHYlgOrAvCAT6,225411,4,Thailand
28,ดาวหางฮัลเลย์,[1aEKvjRnbf1laB7DVXFqsG],0.552,0.608,10,-6.818,1,0.0729,0.642,0.0,0.0293,0.447,83.976,audio_features,56wDFSIa9Tr7zbEXUVMwjP,spotify:track:56wDFSIa9Tr7zbEXUVMwjP,https://api.spotify.com/v1/tracks/56wDFSIa9Tr7zbEXUVMwjP,https://api.spotify.com/v1/audio-analysis/56wDFSIa9Tr7zbEXUVMwjP,224286,4,Thailand
29,พบรัก,[1Twi7NfmUzbXF7lEMaGCqF],0.538,0.768,2,-5.755,1,0.152,0.0471,0.0,0.345,0.583,184.094,audio_features,2LJerOY5jSwO5K6OF9Cyuz,spotify:track:2LJerOY5jSwO5K6OF9Cyuz,https://api.spotify.com/v1/tracks/2LJerOY5jSwO5K6OF9Cyuz,https://api.spotify.com/v1/audio-analysis/2LJerOY5jSwO5K6OF9Cyuz,234000,4,Thailand
30,สาริกาลิ้นทอง (Smooth-talker),"[52VcFYcq5kJEaRYgy58ouW, 5RQZVhw9dwZYc10QQfNMf1]",0.517,0.749,11,-3.509,1,0.061,0.0166,0.0,0.0739,0.607,163.82,audio_features,4UyEA5UP6ducMaV9NiggTr,spotify:track:4UyEA5UP6ducMaV9NiggTr,https://api.spotify.com/v1/tracks/4UyEA5UP6ducMaV9NiggTr,https://api.spotify.com/v1/audio-analysis/4UyEA5UP6ducMaV9NiggTr,248049,4,Thailand
31,DAY ONE,[6HEMZkIMQAPnd36iLsUlTx],0.658,0.32,11,-10.54,1,0.0317,0.811,0.0,0.0723,0.289,99.929,audio_features,5QxNmQBXpLPemzpDvsuiLM,spotify:track:5QxNmQBXpLPemzpDvsuiLM,https://api.spotify.com/v1/tracks/5QxNmQBXpLPemzpDvsuiLM,https://api.spotify.com/v1/audio-analysis/5QxNmQBXpLPemzpDvsuiLM,271500,4,Thailand
32,ปล่อยดาว (Flaw),[2xsBUJ327d3iC1LvL5hYrQ],0.318,0.766,0,-5.987,1,0.0443,0.0501,2.5e-05,0.255,0.469,188.069,audio_features,7jGiXLzchqbDTW7WzSU7a3,spotify:track:7jGiXLzchqbDTW7WzSU7a3,https://api.spotify.com/v1/tracks/7jGiXLzchqbDTW7WzSU7a3,https://api.spotify.com/v1/audio-analysis/7jGiXLzchqbDTW7WzSU7a3,253413,3,Thailand
33,"เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]",[5xq3BK55BJmutN0X7eTyQB],0.55,0.428,7,-7.95,1,0.028,0.15,0.0,0.101,0.148,117.567,audio_features,5F4fAhzhdHtaQ8nNqWAufl,spotify:track:5F4fAhzhdHtaQ8nNqWAufl,https://api.spotify.com/v1/tracks/5F4fAhzhdHtaQ8nNqWAufl,https://api.spotify.com/v1/audio-analysis/5F4fAhzhdHtaQ8nNqWAufl,261652,3,Thailand
34,ผิดตั้งแต่เริ่ม (ชู้รัก),[61hVICScGPBw0WmGPqWVRE],0.62,0.536,11,-6.767,1,0.0301,0.221,0.0,0.406,0.536,137.948,audio_features,0mHD9bPUsI3qbKZzMpxXFh,spotify:track:0mHD9bPUsI3qbKZzMpxXFh,https://api.spotify.com/v1/tracks/0mHD9bPUsI3qbKZzMpxXFh,https://api.spotify.com/v1/audio-analysis/0mHD9bPUsI3qbKZzMpxXFh,212369,4,Thailand
35,ส่วนต่าง (do it without me),[2SWWw5uB9cO5m7zJQZqwmr],0.641,0.462,9,-5.764,1,0.0356,0.507,0.0,0.343,0.808,142.045,audio_features,28uUXmHx13AZ1nkl57vCwN,spotify:track:28uUXmHx13AZ1nkl57vCwN,https://api.spotify.com/v1/tracks/28uUXmHx13AZ1nkl57vCwN,https://api.spotify.com/v1/audio-analysis/28uUXmHx13AZ1nkl57vCwN,197746,4,Thailand
36,Loop (ฉันจึงวนกลับมา),[5ghOUzxpnQmnPQDwC1thIz],0.603,0.749,8,-4.762,1,0.0333,0.32,0.0,0.0964,0.476,98.037,audio_features,0Fye2qtgBqOzHxb4cPSjWb,spotify:track:0Fye2qtgBqOzHxb4cPSjWb,https://api.spotify.com/v1/tracks/0Fye2qtgBqOzHxb4cPSjWb,https://api.spotify.com/v1/audio-analysis/0Fye2qtgBqOzHxb4cPSjWb,230204,4,Thailand
37,กำแพงหัวใจ,[5zSQoNQ9o2dnT1LPTzDxg7],0.58,0.773,9,-6.317,1,0.0436,0.113,0.0,0.0903,0.498,75.993,audio_features,5BmF05GWZpmm5JZ5p3yMJr,spotify:track:5BmF05GWZpmm5JZ5p3yMJr,https://api.spotify.com/v1/tracks/5BmF05GWZpmm5JZ5p3yMJr,https://api.spotify.com/v1/audio-analysis/5BmF05GWZpmm5JZ5p3yMJr,277204,4,Thailand
38,ซ่อน(ไม่)หา,[5xq3BK55BJmutN0X7eTyQB],0.664,0.651,2,-5.091,1,0.0401,0.696,0.0,0.158,0.4,117.913,audio_features,5nvdbRKg9fOixXotcZIQuF,spotify:track:5nvdbRKg9fOixXotcZIQuF,https://api.spotify.com/v1/tracks/5nvdbRKg9fOixXotcZIQuF,https://api.spotify.com/v1/audio-analysis/5nvdbRKg9fOixXotcZIQuF,234661,4,Thailand
39,เจ้าของที่,[5zSQoNQ9o2dnT1LPTzDxg7],0.631,0.822,5,-4.793,1,0.0269,0.213,0.00101,0.212,0.879,149.886,audio_features,1rNYuv63emsYt4Jjv8RlgJ,spotify:track:1rNYuv63emsYt4Jjv8RlgJ,https://api.spotify.com/v1/tracks/1rNYuv63emsYt4Jjv8RlgJ,https://api.spotify.com/v1/audio-analysis/1rNYuv63emsYt4Jjv8RlgJ,240008,4,Thailand
40,จากตรงนี้ที่(เคย)สวยงาม [La La Bye],[2XiaPu2j4nBMhF8pIlt6Bk],0.605,0.452,11,-8.951,1,0.0264,0.47,3e-06,0.124,0.294,140.027,audio_features,0D9lpJts3mXxe0fvovYUFv,spotify:track:0D9lpJts3mXxe0fvovYUFv,https://api.spotify.com/v1/tracks/0D9lpJts3mXxe0fvovYUFv,https://api.spotify.com/v1/audio-analysis/0D9lpJts3mXxe0fvovYUFv,288250,4,Thailand
41,วันที่นาฬิกาของเราหมุนไปพร้อมกัน,[0UAiHanBWs5vRM1tSPf2RJ],0.732,0.584,7,-7.05,1,0.0342,0.242,0.0,0.141,0.675,124.022,audio_features,6JtHYZAi56uJEBc8iihR7j,spotify:track:6JtHYZAi56uJEBc8iihR7j,https://api.spotify.com/v1/tracks/6JtHYZAi56uJEBc8iihR7j,https://api.spotify.com/v1/audio-analysis/6JtHYZAi56uJEBc8iihR7j,223000,4,Thailand
42,เวลาเธอยิ้ม,[1ssEwBiz4ZKrbgR6o8vOeg],0.598,0.669,4,-5.506,1,0.0419,0.244,0.0,0.178,0.788,82.997,audio_features,06DPpk0hUJEgpzl5cuWNI6,spotify:track:06DPpk0hUJEgpzl5cuWNI6,https://api.spotify.com/v1/tracks/06DPpk0hUJEgpzl5cuWNI6,https://api.spotify.com/v1/audio-analysis/06DPpk0hUJEgpzl5cuWNI6,227000,4,Thailand
43,ข้อความรูปยิ้ม :),[1ssEwBiz4ZKrbgR6o8vOeg],0.702,0.776,11,-4.587,1,0.0413,0.366,0.0,0.314,0.884,143.98,audio_features,3ZajpwGfKsToCEAuLTtoxF,spotify:track:3ZajpwGfKsToCEAuLTtoxF,https://api.spotify.com/v1/tracks/3ZajpwGfKsToCEAuLTtoxF,https://api.spotify.com/v1/audio-analysis/3ZajpwGfKsToCEAuLTtoxF,227500,4,Thailand
44,ไม่ให้ไป,[1qAOsY7jv9GFTv4HoVof5P],0.522,0.847,9,-4.649,1,0.0392,0.159,0.0,0.285,0.357,146.041,audio_features,0zLFNFvbnPmWZfDewtyaVg,spotify:track:0zLFNFvbnPmWZfDewtyaVg,https://api.spotify.com/v1/tracks/0zLFNFvbnPmWZfDewtyaVg,https://api.spotify.com/v1/audio-analysis/0zLFNFvbnPmWZfDewtyaVg,240411,4,Thailand
45,ความทรงจำ,[0OjRa6r1EIPF5RZPy1SGz9],0.501,0.648,0,-5.771,1,0.0272,0.0381,2e-06,0.0913,0.504,180.043,audio_features,24VfUtHxbkCrscWC00toom,spotify:track:24VfUtHxbkCrscWC00toom,https://api.spotify.com/v1/tracks/24VfUtHxbkCrscWC00toom,https://api.spotify.com/v1/audio-analysis/24VfUtHxbkCrscWC00toom,258973,4,Thailand
46,แค่น้องชาย (brother zone),[5kU6FKYW7YBB2ikPQnk8cS],0.843,0.639,0,-8.481,1,0.0521,0.149,0.0,0.0894,0.588,127.045,audio_features,08NGk13plUmQ5E5yjxIPIz,spotify:track:08NGk13plUmQ5E5yjxIPIz,https://api.spotify.com/v1/tracks/08NGk13plUmQ5E5yjxIPIz,https://api.spotify.com/v1/audio-analysis/08NGk13plUmQ5E5yjxIPIz,224173,4,Thailand
47,Haegeum,[5RmQ8k4l3HZ8JoPb4mNsML],0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,audio_features,4bjN59DRXFRxBE1g5ne6B1,spotify:track:4bjN59DRXFRxBE1g5ne6B1,https://api.spotify.com/v1/tracks/4bjN59DRXFRxBE1g5ne6B1,https://api.spotify.com/v1/audio-analysis/4bjN59DRXFRxBE1g5ne6B1,168927,5,Thailand
48,แค่คุณ,[0OjRa6r1EIPF5RZPy1SGz9],0.562,0.782,8,-3.58,1,0.0317,0.109,0.0,0.0963,0.556,140.017,audio_features,5u8iqPNTa3ryOqeiNdgi6o,spotify:track:5u8iqPNTa3ryOqeiNdgi6o,https://api.spotify.com/v1/tracks/5u8iqPNTa3ryOqeiNdgi6o,https://api.spotify.com/v1/audio-analysis/5u8iqPNTa3ryOqeiNdgi6o,238393,4,Thailand
49,วันนี้ปีที่แล้ว,[4G5OlxtrOm9ADmu3VZgFbG],0.519,0.727,8,-5.229,1,0.0282,0.229,8e-05,0.346,0.328,142.043,audio_features,4bnxMt1viexb85sAtVz1dA,spotify:track:4bnxMt1viexb85sAtVz1dA,https://api.spotify.com/v1/tracks/4bnxMt1viexb85sAtVz1dA,https://api.spotify.com/v1/audio-analysis/4bnxMt1viexb85sAtVz1dA,233451,4,Thailand
0,Sana Güvenmiyorum - Dedub Sessions,"[5PRW6j58xEEWL4DDVEITKT, 4ckLjJztj53Ifid7WHweBn]",0.378,0.666,11,-7.385,0,0.0283,0.0282,5.7e-05,0.456,0.525,89.909,audio_features,1lNcnIU4jtqD69Qtfjh8EJ,spotify:track:1lNcnIU4jtqD69Qtfjh8EJ,https://api.spotify.com/v1/tracks/1lNcnIU4jtqD69Qtfjh8EJ,https://api.spotify.com/v1/audio-analysis/1lNcnIU4jtqD69Qtfjh8EJ,204754,4,Turkey
1,Italy Forma,[6bGOmNBU1AOgttgOjh0ldf],0.488,0.858,9,-5.768,0,0.398,0.16,0.0,0.295,0.673,98.02,audio_features,7FfdTwI2i0b5PNeNvqtqCY,spotify:track:7FfdTwI2i0b5PNeNvqtqCY,https://api.spotify.com/v1/tracks/7FfdTwI2i0b5PNeNvqtqCY,https://api.spotify.com/v1/audio-analysis/7FfdTwI2i0b5PNeNvqtqCY,181347,4,Turkey
2,Canın Beni Çekti,[16GyR4WfCnIT2XST4ZLl2B],0.648,0.855,5,-6.211,0,0.0373,0.157,4.4e-05,0.343,0.895,100.015,audio_features,1UIznGFIwNUKUza5kJ9f2G,spotify:track:1UIznGFIwNUKUza5kJ9f2G,https://api.spotify.com/v1/tracks/1UIznGFIwNUKUza5kJ9f2G,https://api.spotify.com/v1/audio-analysis/1UIznGFIwNUKUza5kJ9f2G,193621,4,Turkey
3,CISTAK,"[4UW9Hdsrx9kX2HdJ90jRKM, 15AZJFNrXtIN4Nk8BIOnS2, 6WpmH4J0R74ZkHtgm7JLvM]",0.828,0.699,9,-9.474,1,0.112,0.348,0.0,0.113,0.813,120.027,audio_features,0K791kh3oLkBD5KVWg1LJ8,spotify:track:0K791kh3oLkBD5KVWg1LJ8,https://api.spotify.com/v1/tracks/0K791kh3oLkBD5KVWg1LJ8,https://api.spotify.com/v1/audio-analysis/0K791kh3oLkBD5KVWg1LJ8,136000,4,Turkey
4,SEVMEYİ DENEMEDİN,[1GMwSpFzrLd12jUX15bHB6],0.744,0.439,1,-11.238,0,0.0336,0.384,3.1e-05,0.0847,0.529,100.027,audio_features,3ff93VTp2DBbNnDEsAW8Cm,spotify:track:3ff93VTp2DBbNnDEsAW8Cm,https://api.spotify.com/v1/tracks/3ff93VTp2DBbNnDEsAW8Cm,https://api.spotify.com/v1/audio-analysis/3ff93VTp2DBbNnDEsAW8Cm,172900,4,Turkey
5,GELME İSTEMEM,[1GMwSpFzrLd12jUX15bHB6],0.716,0.312,6,-12.295,0,0.07,0.238,8e-06,0.125,0.145,95.979,audio_features,2X4NUYZN0ylbM41ADKYv1X,spotify:track:2X4NUYZN0ylbM41ADKYv1X,https://api.spotify.com/v1/tracks/2X4NUYZN0ylbM41ADKYv1X,https://api.spotify.com/v1/audio-analysis/2X4NUYZN0ylbM41ADKYv1X,186562,4,Turkey
6,Değişmene Rağmen,[6bGOmNBU1AOgttgOjh0ldf],0.724,0.698,7,-6.607,0,0.0669,0.537,3e-06,0.417,0.559,96.962,audio_features,5pEpvR03HbLxkBtK73EeJw,spotify:track:5pEpvR03HbLxkBtK73EeJw,https://api.spotify.com/v1/tracks/5pEpvR03HbLxkBtK73EeJw,https://api.spotify.com/v1/audio-analysis/5pEpvR03HbLxkBtK73EeJw,185787,4,Turkey
7,Yasemen,[4TofTRvEUQsznrSPnYnHx9],0.429,0.409,6,-12.433,0,0.0485,0.613,0.0,0.137,0.211,131.421,audio_features,2SVoUZdzxuDuxBdHSO73KF,spotify:track:2SVoUZdzxuDuxBdHSO73KF,https://api.spotify.com/v1/tracks/2SVoUZdzxuDuxBdHSO73KF,https://api.spotify.com/v1/audio-analysis/2SVoUZdzxuDuxBdHSO73KF,140000,3,Turkey
8,İNTİHAR,"[4UW9Hdsrx9kX2HdJ90jRKM, 37kh4W61I9Gm5R3hOFfIG9]",0.702,0.516,1,-10.6,0,0.411,0.35,0.0,0.107,0.148,90.015,audio_features,0osZ5jmtTtHJt8pPz6RL2N,spotify:track:0osZ5jmtTtHJt8pPz6RL2N,https://api.spotify.com/v1/tracks/0osZ5jmtTtHJt8pPz6RL2N,https://api.spotify.com/v1/audio-analysis/0osZ5jmtTtHJt8pPz6RL2N,128000,4,Turkey
9,Onlar Anlamaz Halden,[1CcZoULzFHa8Uhwo6OlQcp],0.707,0.327,0,-17.176,0,0.0687,0.185,0.0148,0.155,0.181,90.025,audio_features,38d47UiHhyu4wdbPYz0ZUB,spotify:track:38d47UiHhyu4wdbPYz0ZUB,https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB,https://api.spotify.com/v1/audio-analysis/38d47UiHhyu4wdbPYz0ZUB,176000,4,Turkey
10,Düşmez Kalkmaz,[1hgaXjbAcED2p80Lj8dzXT],0.773,0.756,11,-6.075,0,0.161,0.146,3e-06,0.355,0.69,116.001,audio_features,57w7FOfLpXZ9GWlAooYrSK,spotify:track:57w7FOfLpXZ9GWlAooYrSK,https://api.spotify.com/v1/tracks/57w7FOfLpXZ9GWlAooYrSK,https://api.spotify.com/v1/audio-analysis/57w7FOfLpXZ9GWlAooYrSK,155690,4,Turkey
11,OF OF OF,"[1Tjaa3WWIVU00kfZ8Dvpcl, 5W2dGRPmYetOpUIpErUtD3]",0.852,0.629,11,-10.833,0,0.264,0.153,0.0,0.0739,0.739,119.999,audio_features,1RI3YE0BqwN2Fd6Ej0gTqW,spotify:track:1RI3YE0BqwN2Fd6Ej0gTqW,https://api.spotify.com/v1/tracks/1RI3YE0BqwN2Fd6Ej0gTqW,https://api.spotify.com/v1/audio-analysis/1RI3YE0BqwN2Fd6Ej0gTqW,161125,4,Turkey
12,Geçiyor Zaman,[1CcZoULzFHa8Uhwo6OlQcp],0.629,0.729,7,-5.235,0,0.0379,0.431,7.7e-05,0.253,0.427,98.022,audio_features,3ma4Ef3Bnl3UBOV4ShiMLX,spotify:track:3ma4Ef3Bnl3UBOV4ShiMLX,https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX,https://api.spotify.com/v1/audio-analysis/3ma4Ef3Bnl3UBOV4ShiMLX,154286,4,Turkey
13,Saygımdan,[6wxh9aTFgTS4OiyYlnQBq6],0.725,0.661,5,-5.269,0,0.0343,0.283,0.0,0.225,0.618,127.974,audio_features,4E10qEzOmTIVmrg6Wz2RHj,spotify:track:4E10qEzOmTIVmrg6Wz2RHj,https://api.spotify.com/v1/tracks/4E10qEzOmTIVmrg6Wz2RHj,https://api.spotify.com/v1/audio-analysis/4E10qEzOmTIVmrg6Wz2RHj,271211,4,Turkey
