id,label,popularity,followers,type,main_continent,mean_danceability,mean_energy,mean_loudness,mean_speechiness,mean_acousticness,mean_instrumentalness,mean_liveness,mean_valence,mean_tempo
1nRdMIjXitRbmuhwGJopDK,Tzankǎ Uraganu,0.0,83.0,Artist,Europe,0.862,0.876,-4.053,0.0691,0.0476,0.000119,0.0775,0.922,150.022
48MmYtebtmsS7LjcYwGBWk,Tomas,35.0,860.0,Artist,Europe,0.675,0.936,-3.8,0.125,0.181,0.0,0.131,0.901,179.931
4AZihrM3P96d5mA9kvsxxH,Tsvetelina Yaneva,45.0,83875.0,Artist,Europe,0.8245,0.8585,-3.094,0.09605,0.2375,0.0,0.055900000000000005,0.845,145.0705
5amPFw5XVlNzP7uSKBXtai,Galin,49.0,138027.0,Artist,Europe,0.7496666666666667,0.9063333333333333,-4.206333333333333,0.11396666666666667,0.09513333333333333,2e-06,0.1332,0.5803333333333334,129.03066666666666
6NtH0d4qlaU5FakRdrdNwq,SIMONA,44.0,52201.0,Artist,Europe,0.7350000000000001,0.9345,-2.944,0.07485,0.03505,9.95e-05,0.07455,0.848,118.0335
4aPsL8sPDTXIR11gYfAb0i,Mirela,40.0,8786.0,Artist,Europe,0.8,0.949,-2.827,0.0626,0.0506,0.000199,0.0748,0.962,144.07
696J4fiOALx5ifVKv10VbK,Adam,40.0,30471.0,Artist,Europe,0.55,0.918,-5.954,0.157,0.0185,0.0,0.134,0.818,116.039
29Hsg37sCbjeeCdDA0HIgt,Ivayla,34.0,9365.0,Artist,Europe,0.55,0.918,-5.954,0.157,0.0185,0.0,0.134,0.818,116.039
4FTXvsvz433gZR67rhxFfN,Lidia,43.0,61013.0,Artist,Europe,0.634,0.84,-4.237,0.0465,0.415,0.0,0.323,0.663,89.996
1cqkZpQniJhO3wvhxqVz54,Jordan,29.0,1969.0,Artist,Europe,0.633,0.941,-3.47,0.277,0.28,0.0,0.347,0.918,179.901
4CrkuFqKkCWd7pJTOaGxhX,Ork. Salih Hamburg,36.0,265.0,Artist,Europe,0.63,0.882,-5.154,0.0799,0.00864,0.0,0.05,0.617,176.033
12a4KgFut39rBB8WjeN2oL,VANE$$A,39.0,68679.0,Artist,Europe,0.696,0.912,-3.672,0.147,0.0701,0.0,0.213,0.831,76.99
5mNFpEfI0KApCz2Y88LYW6,Alisia,46.0,78616.0,Artist,Europe,0.696,0.912,-3.672,0.147,0.0701,0.0,0.213,0.831,76.99
2lKSCvxuWDRCyImWLIXqre,Don Mario,33.0,3266.0,Artist,Europe,0.743,0.937,-5.449,0.135,0.015,4e-06,0.568,0.89,162.038
64KEffDW9EtZ1y2vBYgq8T,Marshmello,85.0,33927397.0,Artist,North America,0.7055,0.7675000000000001,-3.9154999999999998,0.051250000000000004,0.047435,0.0002005,0.31995,0.7230000000000001,126.9725
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,77.0,5561673.0,Artist,North America,0.634,0.761,-4.752,0.0472,0.00537,0.0,0.549,0.785,129.963
0fGcIStdT1OpFFhOC7Wp36,Teezo Touchdown,75.0,312448.0,Artist,North America,0.373,0.818,-3.19,0.102,0.36,0.0,0.434,0.361,97.571
718COspgdWOnwOFpJHRZHS,Luke Combs,87.0,11786862.0,Artist,North America,0.487,0.658,-9.973,0.0296,0.00877,0.00777,0.1,0.282,142.18
4GGfAshSkqoxpZdoaHm7ky,ERNEST,72.0,214822.0,Artist,North America,0.621,0.779,-3.777,0.0361,0.216,9e-06,0.165,0.399,172.037
4Gso3d4CscCijv0lmajZWs,Don Toliver,88.0,5447635.0,Artist,North America,0.757,0.628,-6.715000000000001,0.101,0.189,0.0209,0.221,0.321,119.97999999999999
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,88.0,8430343.0,Artist,North America,0.887,0.727,-4.318,0.135,0.381,1e-06,0.213,0.932,130.035
7DXregrznS25AM30UY9sUU,King Savagge,66.0,406880.0,Artist,South America,0.754,0.858,-3.908,0.043,0.0635,0.0,0.331,0.767,118.473
5CAruGjgds3QlF5ICtEnnc,Jairo Vera,71.0,1374201.0,Artist,South America,0.754,0.858,-3.908,0.043,0.0635,0.0,0.331,0.767,118.473
2IAxPmQzx2NuutHe7ta7gs,Bayron Fire,66.0,488148.0,Artist,South America,0.754,0.858,-3.908,0.043,0.0635,0.0,0.331,0.767,118.473
11HepfI1lj6KJHj651rZhM,Lucky Brown,73.0,635031.0,Artist,South America,0.8388333333333332,0.6425000000000001,-4.860166666666666,0.12441666666666668,0.19874999999999998,4.566666666666667e-05,0.1118,0.6761666666666667,98.296
7tMukTswF8N6b0zI4rlCmg,Big Cvyu,65.0,28575.0,Artist,South America,0.83,0.576,-7.95,0.149,0.527,0.0,0.0775,0.814,99.943
35oGZihZclGoTVuICPXRP9,Jere Klein,76.0,2352528.0,Artist,South America,0.8078333333333333,0.6726666666666666,-4.392333333333332,0.12298333333333333,0.08015,1.5166666666666665e-05,0.08933333333333333,0.7358333333333333,96.70166666666667
07WSqyexqFJM0ZeQVPqJJg,Mateo on the Beatz,69.0,56095.0,Artist,South America,0.782,0.612,-5.213,0.131,0.1574,6.8e-05,0.14887499999999998,0.616,98.82575
4fVe4Q8NDy3wog4lVZMlOX,EL MURCIELAGO,61.0,3211.0,Artist,South America,0.642,0.489,-7.833,0.175,0.0224,0.0,0.156,0.762,99.334
1QcutbFtA6u8A2ZFTZuLSL,Panda Black,67.0,51302.0,Artist,South America,0.757,0.666,-4.81,0.051,0.106,7.9e-05,0.121,0.516,100.001
6U574RAq08wVaurzSaqEY3,Lewis Somes,72.0,36582.0,Artist,South America,0.7255,0.5015000000000001,-7.146,0.05245,0.28300000000000003,0.0002075,0.12129999999999999,0.5409999999999999,100.0095
1PANUPmT5KUDGs3Xgkhw3T,Martinwhite,62.0,63940.0,Artist,South America,0.904,0.795,-3.086,0.203,0.2,0.0,0.122,0.589,130.077
1djP5LHPEF9KvmoKJI0QPX,NEMJ,62.0,34328.0,Artist,South America,0.904,0.795,-3.086,0.203,0.2,0.0,0.122,0.589,130.077
4rRwh9ghjocFABAwIwnunp,Gittobeatz,64.0,17412.0,Artist,South America,0.83,0.727,-3.86,0.134,0.33,0.0,0.0825,0.536,99.994
10VBp06W8NIgMW4JruLCC4,Kidd Voodoo,71.0,433149.0,Artist,South America,0.649,0.831,-6.338,0.0371,0.121,3e-06,0.364,0.336,95.018
2WcCTeyPFxpiGwlntz0X2V,Dysbit,61.0,13636.0,Artist,South America,0.649,0.831,-6.338,0.0371,0.121,3e-06,0.364,0.336,95.018
7hwlbJCUBQksiqlloB6x9K,Grupo Zúmbale Primo,65.0,209969.0,Artist,South America,0.617,0.902,-4.0735,0.07825,0.24939999999999998,0.0,0.155,0.8345,149.0455
5NenY2Jl9wwLRxf86go4Y8,Fran C,66.0,115739.0,Artist,South America,0.8583333333333333,0.7703333333333333,-4.801333333333333,0.07229999999999999,0.04523333333333333,2.0333333333333334e-05,0.1808,0.785,101.03166666666665
2OEZ0KKJrKXsRQ6hU9bbfS,Kevin Martes 13,55.0,242165.0,Artist,South America,0.866,0.87,-3.718,0.0598,0.0135,0.0,0.279,0.677,102.063
0x5lhIYknBUEozHuXjkwUs,Galee Galee,64.0,372855.0,Artist,South America,0.851,0.8925000000000001,-4.819,0.0804,0.0419,4.45e-05,0.461,0.657,100.035
22QaKKmBIH3QiotuG30W3o,Santaferia,64.0,1384183.0,Artist,South America,0.638,0.935,-2.631,0.0582,0.0878,0.0,0.19,0.871,150.067
3dC19P4w1BbDuwCailjybv,Nes,68.0,26482.0,Artist,South America,0.734,0.697,-5.376,0.0733,0.344,2e-06,0.146,0.822,97.007
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,83.0,11810280.0,Artist,South America,0.795,0.605,-4.722,0.0809,0.304,0.0,0.108,0.624,96.017
2XcZshqzPKm3iZcmt73R8D,Pablo Chill-E,73.0,1466967.0,Artist,South America,0.817,0.6955,-4.6579999999999995,0.10585,0.07525,0.0423,0.2085,0.7110000000000001,103.47
0NnUMWDCDi1snuMja6IdxH,Harry Nach,64.0,366607.0,Artist,South America,0.864,0.679,-5.898,0.0997,0.11,0.0,0.204,0.903,102.003
6RhHQP5MQPD3waU29h43gZ,DJ Acres,52.0,5205.0,Artist,South America,0.864,0.679,-5.898,0.0997,0.11,0.0,0.204,0.903,102.003
5cRpSxsBSMfrPgDuXDsys1,Prod Millones,51.0,2564.0,Artist,South America,0.689,0.543,-4.648,0.405,0.00229,0.0,0.135,0.859,99.776
4WnChRKrzhukEIN00vy0s8,Axl Boore,55.0,2528.0,Artist,South America,0.689,0.543,-4.648,0.405,0.00229,0.0,0.135,0.859,99.776
4yxLYO2imECxGYTTV7RQKb,Pailita,69.0,1507542.0,Artist,South America,0.836,0.915,-5.92,0.101,0.0703,8.9e-05,0.643,0.637,98.007
1fIJZfSmqQkuqfKNRmrS1V,El Jordan 23,69.0,1512660.0,Artist,South America,0.836,0.915,-5.92,0.101,0.0703,8.9e-05,0.643,0.637,98.007
7kvnG7JhX0ycVMVb8SP8EL,Bryartz,61.0,52029.0,Artist,South America,0.77,0.712,-3.418,0.112,0.0405,0.0846,0.213,0.519,104.937
6rHwFb0YjWexAYxTjm4eIj,Nickoog Clk,65.0,661988.0,Artist,South America,0.875,0.631,-4.635,0.152,0.0263,2e-06,0.0566,0.79,97.983
2vnaEm73LHWfchNiQccNBa,El BAI,64.0,437417.0,Artist,South America,0.875,0.631,-4.635,0.152,0.0263,2e-06,0.0566,0.79,97.983
5uwa6tAMMfNbBFIHiI6NV4,W Sound,69.0,221670.0,Artist,South America,0.734,0.578,-4.146999999999999,0.295,0.155,0.000242,0.113,0.88,199.99700000000004
0dQUkvpKTvHbsTxXKcIN0S,Adan La Amenaza,60.0,107453.0,Artist,South America,0.842,0.689,-3.557,0.0965,0.032,0.0,0.0972,0.751,95.881
3i6lAgVHplDXb6zrjIeBeK,Kris R.,69.0,157410.0,Artist,South America,0.6325000000000001,0.5660000000000001,-6.479,0.14150000000000001,0.20615,0.0,0.1024,0.331,119.325
1cUpGtXcSQsovNYEZOQgOG,Nanpa Básico,76.0,2739775.0,Artist,South America,0.641,0.657,-8.338,0.218,0.5380000000000001,0.0,0.106,0.411,100.016
7a0XAaPaK2aDSqa8p3QnC7,Beéle,79.0,897496.0,Artist,Central America,0.7110624999999999,0.6653125,-6.086875,0.15218749999999998,0.3036875,1.8750000000000003e-06,0.12724375,0.5609375,101.1089375
2NfSBtmWe7oPw1EmetJVso,Boza,70.0,662133.0,Artist,Central America,0.8227777777777778,0.7133333333333334,-4.995666666666668,0.20199999999999999,0.30800000000000005,0.002213333333333333,0.18844444444444447,0.8264444444444444,115.08522222222223
0zO8yNnw5GQgutcIyXfGBY,ELENA ROSE,72.0,161085.0,Artist,South America,0.8562222222222222,0.7055555555555555,-5.0037777777777785,0.16772222222222222,0.3487777777777778,0.002213333333333333,0.18560000000000001,0.8637777777777778,106.45311111111111
2xmhyxkjpGNBeWXVMeVWHb,Rayo & Toby,55.0,484691.0,Artist,South America,0.72,0.578,-6.784,0.48,0.103,0.0,0.119,0.671,180.132
7GQDI5Vmxs92RsIRZzYT11,Pirlo,70.0,516341.0,Artist,South America,0.916,0.481,-4.483,0.194,0.0179,0.0,0.121,0.714,95.998
0x6LwydMMHwLVnyML3s4lb,Nicole Dier,35.0,333.0,Artist,South America,0.872,0.702,-5.599,0.112,0.166,0.000348,0.135,0.45,91.984
4LyGCVZ22bGCY4BaW04Uyl,Mackie,56.0,19554.0,Artist,South America,0.872,0.702,-5.599,0.112,0.166,0.000348,0.135,0.45,91.984
1g9s0VQvScNH2eh7JCbzUu,R.K.M.,44.0,4144.0,Artist,South America,0.872,0.702,-5.599,0.112,0.166,0.000348,0.135,0.45,91.984
3jGlU8UMMo44I2xeLQ6FD3,Dalmata,65.0,1916085.0,Artist,South America,0.794,0.576,-12.111,0.0591,0.225,0.00381,0.0854,0.914,94.993
2P5WbTImnPSJQV4ZbQuQZ3,Bimbo el Oso Mañoso,47.0,5040.0,Artist,South America,0.805,0.698,-7.078,0.13,0.349,4e-06,0.0743,0.769,112.026
5J5DLfdC5YmPjVk8ljdOqU,Big Metra,60.0,49266.0,Artist,South America,0.805,0.698,-7.078,0.13,0.349,4e-06,0.0743,0.769,112.026
3bkz7ccHi6jiOIag1UyKkE,"KIO ""El Historiador""",46.0,32.0,Artist,South America,0.805,0.698,-7.078,0.13,0.349,4e-06,0.0743,0.769,112.026
3tLXPx5dsnZtsodGSf6t8E,Chris Jonex,46.0,5001.0,Artist,South America,0.805,0.698,-7.078,0.13,0.349,4e-06,0.0743,0.769,112.026
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,81.0,8117602.0,Artist,South America,0.805,0.89,-1.502,0.0634,0.0704,0.0,0.121,0.48900000000000005,93.03699999999999
1zng9JZpblpk48IPceRWs8,Grupo Niche,71.0,3928756.0,Artist,South America,0.751,0.722,-4.197,0.0506,0.457,0.0,0.178,0.788,140.043
28gNT5KBp7IjEOQoevXf9N,Camilo,81.0,19491628.0,Artist,South America,0.768,0.679,-5.539,0.0411,0.656,3.7e-05,0.143,0.948,89.975
0GchaVw5KfSVEm0xl0OXEe,Luis Alfonso,67.0,1064058.0,Artist,South America,0.827,0.871,-6.072,0.123,0.0297,1e-06,0.336,0.562,125.013
4SsVbpTthjScTS7U2hmr1X,Arcángel,84.0,15763979.0,Artist,South America,0.7156,0.7020000000000001,-6.2303999999999995,0.07114000000000001,0.49476000000000003,6.440000000000001e-05,0.26144,0.763,99.584
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,73.0,4788262.0,Artist,South America,0.815,0.856,-3.825,0.122,0.4,8.3e-05,0.244,0.872,91.995
17SY5q1CMOZJBRuPcKWwPI,J Abdiel,71.0,176287.0,Artist,Central America,0.733,0.527,-5.985,0.0486,0.36399999999999993,0.0,0.0999,0.371,110.045
4s6Xg38sbqh4xpf4OqhVUK,iZaak,75.0,330572.0,Artist,South America,0.7287142857142855,0.5398571428571429,-5.943714285714286,0.06322857142857141,0.3427142857142857,8.571428571428571e-07,0.14748571428571428,0.38742857142857146,119.17714285714284
2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,80.0,4464580.0,Artist,Central America,0.733,0.527,-5.985,0.0486,0.36399999999999993,0.0,0.0999,0.371,110.045
4PPoI9LuYeFX8V674Z1R6l,Vicente Fernández,79.0,11442193.0,Artist,Central America,0.73,0.341,-8.521,0.0578,0.654,0.00018100000000000004,0.0926,0.822,100.558
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,86.0,23294365.0,Artist,Central America,0.806,0.6814,-5.5312,0.05264,0.46799999999999997,2e-07,0.1217,0.742,125.99679999999998
1qto4hHid1P71emI6Fd8xi,Aventura,82.0,9146086.0,Artist,Central America,0.7830277777777779,0.6241944444444445,-9.314944444444443,0.059397222222222226,0.2567777777777778,1.6444444444444447e-05,0.1494777777777778,0.8691388888888888,133.01597222222225
4cG43cUBRJWWDsRh4SW48i,Viktor Sheen,71.0,608161.0,Artist,Europe,0.7484137931034482,0.6860344827586207,-7.629413793103447,0.1595689655172414,0.18892482758620688,0.07202124137931035,0.12688620689655175,0.42817241379310345,128.83806896551724
721o1Z0J6jQupyzLt9RnEk,Yzomandias,67.0,500326.0,Artist,Europe,0.7766666666666667,0.7258333333333334,-6.645666666666666,0.12324999999999998,0.24236999999999997,0.014400833333333335,0.15610000000000002,0.5178333333333334,130.49733333333333
6gvVFtkTV4OCyQSCzGgU1h,Nik Tendo,63.0,380633.0,Artist,Europe,0.657,0.851,-5.251,0.0477,0.00361,0.0432,0.0952,0.7,143.946
1jHpBumJuu1B6LCJQVh49x,SIMILIVINLIFE,55.0,47968.0,Artist,Europe,0.7886666666666667,0.7559999999999999,-6.478333333333334,0.22233333333333336,0.298,0.21266666666666667,0.1416666666666667,0.35233333333333333,142.02766666666665
6xg3PSVEwviVyfnx3mtsPL,Saul,56.0,56581.0,Artist,Europe,0.752,0.685,-5.798,0.0591,0.0234,0.621,0.114,0.201,139.995
52OGEbhmyukkdvJ6EDaLH1,Lil Buca Near,49.0,3222.0,Artist,Europe,0.7663333333333333,0.7416666666666667,-6.245666666666668,0.16133333333333333,0.16833333333333333,0.0015133333333333335,0.119,0.5823333333333333,154.94133333333335
4Vmja4orT3sZ2F3x3DanBZ,Hard Rico,65.0,164689.0,Artist,Europe,0.8540833333333334,0.6779166666666668,-7.373166666666666,0.22742500000000002,0.20759999999999998,0.0011110000000000002,0.11661666666666666,0.5700000000000001,130.95083333333335
4V1v1oFnKe0b42lZh1QBnF,Ektor,65.0,335068.0,Artist,Europe,0.7962,0.6636000000000001,-7.3666,0.188,0.3232,0.0060912,0.12554,0.406,120.20919999999998
19HPN1TcUQ4L5gPdRIELlr,Trabo,44.0,12988.0,Artist,Europe,0.574,0.603,-9.675,0.358,0.28,0.0116,0.107,0.566,85.035
3qoxj1cR3W3crV51Wg38Ux,Dollar Prync,57.0,92541.0,Artist,Europe,0.8190000000000001,0.7315,-5.991,0.2915,0.1977,0.0076,0.1285,0.5695,142.02949999999998
1gRr6moof50L1b7XsbClvI,Rytmus,56.0,267582.0,Artist,Europe,0.819,0.721,-9.564,0.323,0.341,0.00644,0.0809,0.584,137.924
3LujD0iQ9jRbSCMA39CGfO,Separ,64.0,369083.0,Artist,Europe,0.764875,0.8025,-5.566,0.1878125,0.128225,2.4999999999999998e-06,0.15545,0.38375000000000004,125.651375
5RWzjEjUW2NWpSm00Ieo5X,Peter Pann,57.0,48979.0,Artist,Europe,0.7679999999999999,0.8626666666666667,-4.560666666666667,0.216,0.08466666666666667,2e-06,0.09296666666666666,0.337,148.73233333333334
3FgZ0agsmQ50Y9VflHdcio,Rohony,51.0,36466.0,Artist,Europe,0.607,0.614,-6.964,0.0502,0.037,2e-06,0.105,0.383,150.866
7eKgZc26opM9g5oRiOOwlu,Manene,45.0,17417.0,Artist,Europe,0.607,0.614,-6.964,0.0502,0.037,2e-06,0.105,0.383,150.866
2U1l35agymGrBDFeMIxVLG,Pil C,57.0,158237.0,Artist,Europe,0.8276666666666667,0.7583333333333333,-7.928666666666667,0.17200000000000001,0.0328,0.003108,0.2743333333333334,0.4346666666666666,116.009
33ngpBQcfq53FgLhpBDt8i,Luca Brassi10x,60.0,56137.0,Artist,Europe,0.8231666666666665,0.7343333333333333,-7.822333333333333,0.2040666666666667,0.07052333333333333,0.0016070000000000001,0.22630000000000003,0.478,131.35216666666665
5gRumjUBK1fHfuOlQxspJ9,ŠKWOR,53.0,212965.0,Artist,Europe,0.756,0.741,-4.813,0.0257,0.0846,0.0,0.0759,0.762,112.911
5lEkQtWa3UKlI1hj7sktcd,Calin,63.0,561328.0,Artist,Europe,0.6954,0.6266,-7.4716000000000005,0.13716,0.13608,7.3999999999999995e-06,0.18480000000000002,0.5104,138.79940000000002
5iYtjtFv6SvHX95ny4fVEz,P T K,64.0,180916.0,Artist,Europe,0.8045,0.7495,-7.678000000000001,0.2785,0.35150000000000003,0.0,0.263,0.4235,132.4785
1bpca6RQE5kp92pIwPMBE8,Ben Cristovao,61.0,477675.0,Artist,Europe,0.6930000000000001,0.724,-7.622999999999999,0.0703,0.150291,8e-06,0.11599999999999999,0.518,131.969
2f1Czzz5n4BX80U6cksGr9,Kabát,61.0,655100.0,Artist,Europe,0.612,0.962,-2.9,0.0409,0.122,0.0,0.272,0.702,136.024
28oxY7ZfDt1BJFf8FVfpEh,Robin Zoot,55.0,113456.0,Artist,Europe,0.775,0.552,-8.991,0.209,0.549,0.000234,0.098,0.237,98.038
2ZHJEckf6HJXMSuD2icSSW,Sofian Medjmedj,57.0,84900.0,Artist,Europe,0.7,0.648,-9.091,0.09809999999999999,0.358,0.0,0.205,0.4215,107.9785
7KjsjftPKKarTvZlawniPi,Marstein,64.0,28210.0,Artist,Europe,0.6795714285714285,0.6841428571428573,-6.926142857142858,0.24785714285714286,0.3375714285714286,0.0002917142857142857,0.2131714285714286,0.4255714285714286,103.04299999999999
1GKN1Js8fa19K23eIhOMhg,Annika,63.0,19806.0,Artist,Europe,0.6275000000000001,0.6463333333333333,-7.064333333333334,0.1645,0.3396666666666666,2.7833333333333333e-05,0.17416666666666666,0.42650000000000005,127.99833333333333
74HomvqoUecDcUPRespyqg,Suspekt,57.0,126122.0,Artist,Europe,0.707,0.809,-8.022,0.0705,0.182,5e-06,0.128,0.836,89.988
5FIdLxucf1EKqZfxeeXZzD,URO,57.0,17049.0,Artist,Europe,0.724,0.6945,-7.402,0.0643,0.1254,2.5e-06,0.1775,0.6545,99.953
4ZwOlDVAGXQo66ykbLQ8dP,Lamin,65.0,68045.0,Artist,Europe,0.762,0.6122500000000001,-7.55475,0.201975,0.12095,5e-07,0.2231,0.46225,123.71749999999999
1d5Y2zrhRQ6R0plv652L67,Ukendt Kunstner,58.0,98770.0,Artist,Europe,0.784,0.471,-8.511,0.107,0.279,0.0,0.194,0.609,125.109
2eBqkaIfoNsOPCQCQEy5fD,Benny Jamz,63.0,71654.0,Artist,Europe,0.8995,0.5840000000000001,-6.5435,0.2555,0.1955,1e-06,0.33125,0.753,116.47999999999999
2KbikmQKGiUPR2ARs1h0sq,Gilli,67.0,289561.0,Artist,Europe,0.7745,0.697,-6.129,0.22547499999999998,0.1259,5e-07,0.35637499999999994,0.66225,139.40225
2dfY7zXIP61MKHtD175hFp,Noah Carter,57.0,42671.0,Artist,Europe,0.786,0.68,-5.469,0.208,0.0304,0.00141,0.145,0.609,96.025
7JoViNQIqOIaxcBswboN5d,Ankerstjerne,51.0,75092.0,Artist,Europe,0.769,0.825,-6.2,0.178,0.0217,4e-06,0.29,0.297,126.037
3pVuaUisHmRfVy53qWwmql,Daniel Schulz,49.0,24222.0,Artist,Europe,0.769,0.825,-6.2,0.178,0.0217,4e-06,0.29,0.297,126.037
3SyJZpVRYuncgXPtjAceOJ,Panamah,47.0,21391.0,Artist,Europe,0.769,0.825,-6.2,0.178,0.0217,4e-06,0.29,0.297,126.037
5Ppbc55kNdjvxP8Tw2P8S9,APHACA,52.0,11235.0,Artist,Europe,0.787,0.642,-7.408,0.199,0.287,0.000242,0.169,0.767,104.067
2d7AMvzFwh5wUTuqQl3BAE,KESI,64.0,191575.0,Artist,Europe,0.7210000000000001,0.7635000000000001,-5.2065,0.28800000000000003,0.04915,1e-06,0.1987,0.6385000000000001,147.792
5RaTuqY7SJHvh6MNzMagut,D1MA,60.0,48510.0,Artist,Europe,0.764,0.499,-7.625,0.0375,0.216,0.0,0.095,0.328,117.956
14nVYgOiwVBJIEATXIDYC8,Burhan G,58.0,116607.0,Artist,Europe,0.565,0.639,-6.599,0.0301,0.385,0.0,0.105,0.427,90.981
6ohx0Iujh5kRkt5BibHlXj,Frida Brygmann,51.0,523.0,Artist,Europe,0.565,0.639,-6.599,0.0301,0.385,0.0,0.105,0.427,90.981
3elCsuJ1JjDeAd8mjlRRX5,Blæst,51.0,28377.0,Artist,Europe,0.68,0.717,-6.253,0.0372,0.11,2e-06,0.138,0.702,160.051
6xfKNngTw1zxViM96HSTCq,Mumle,52.0,12266.0,Artist,Europe,0.525,0.712,-4.945,0.0875,0.115,0.0,0.108,0.45,80.047
7nCIXUCqZmxntAGJMyls5c,Svea S,49.0,8814.0,Artist,Europe,0.525,0.712,-4.945,0.0875,0.115,0.0,0.108,0.45,80.047
1w2fVGZN37TieWhlqS8UwB,Tobias Rahim,58.0,129367.0,Artist,Europe,0.7176666666666667,0.7433333333333333,-5.201333333333333,0.09226666666666666,0.12613333333333332,0.0,0.13723333333333335,0.6843333333333333,111.67199999999998
3RYYha3CC7js2PHbcBHewt,ICEKIID,57.0,107519.0,Artist,Europe,0.6785,0.8555,-4.4975,0.1569,0.08125,0.0,0.2518,0.6555,117.425
4ysmSq2N7badobfVT6YZ82,Gobs,59.0,59665.0,Artist,Europe,0.6896666666666667,0.7983333333333333,-4.311333333333333,0.2823333333333333,0.14426666666666665,0.0,0.25300000000000006,0.6880000000000001,137.60266666666666
3Tg0bQKDqc4ONwmKywDq72,MAS,56.0,15459.0,Artist,Europe,0.88,0.6399999999999999,-5.678,0.18855,0.0419,5e-06,0.2195,0.7815,117.0205
3UaEtP4pJGDhyEzy47AMzl,Malte Ebert,55.0,45546.0,Artist,Europe,0.651,0.6395,-6.449,0.0389,0.22125,0.0,0.1141,0.46299999999999997,96.554
5MCNh315T9Mi2yQTD4bYkn,Dos Santos,45.0,2775.0,Artist,Europe,0.725,0.681,-6.998,0.05,0.0593,0.264,0.185,0.649,120.009
2GGL93jyTZ4X7uidHSJhIr,Kundo,53.0,10782.0,Artist,Europe,0.897,0.706,-3.806,0.0721,0.0617,1e-05,0.328,0.851,105.008
1GLzVjVa7bLnAcD1At98j3,Omar,50.0,21435.0,Artist,Europe,0.736,0.755,-5.248,0.188,0.0499,0.0,0.27,0.74,140.071
028xhPwqtWva4J0MkFHY2x,Mads Langer,54.0,137215.0,Artist,Europe,0.44,0.692,-5.371,0.0493,0.318,0.0,0.0922,0.298,78.39
0thQkzSyTo4l3zbpibZznQ,Hjalmer,51.0,33859.0,Artist,Europe,0.595,0.369,-8.489,0.0291,0.357,0.0,0.118,0.259,90.949
0yqCOSZ1i0c49UUbE8AzbQ,Rasmus Seebach,61.0,489731.0,Artist,Europe,0.72,0.4245,-8.408999999999999,0.0374,0.467,0.0,0.1605,0.621,92.9405
1YwMnnHvnG64fJxYSVwmN6,Branco,59.0,82281.0,Artist,Europe,0.684,0.878,-4.507,0.366,0.213,0.0,0.196,0.733,142.991
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,92.0,79097768.0,Artist,Europe,0.658,0.56,-9.049,0.0467,0.498,0.0,0.0794,0.854,161.993
4ncaw2cfA3Wlly1tBD2eWt,Yailin la Mas Viral,66.0,433195.0,Artist,Central America,0.81225,0.67325,-5.3285,0.25925,0.1014,0.0003305,0.33865,0.6930000000000001,152.54874999999998
5O5qjKWtduHgXxeEYbbSxz,Puyalo Pantera,60.0,5652.0,Artist,Central America,0.9085000000000001,0.651,-5.4325,0.1975,0.14185,0.000584,0.1478,0.651,137.00799999999998
4WzBqbc7fxl2y8XrznMSqf,Candelita,48.0,6615.0,Artist,Central America,0.796,0.864,-4.884,0.0625,0.0346,0.0,0.145,0.59,98.947
0TnOYISbd1XYRBk9myaseg,Pitbull,86.0,11020986.0,Artist,Central America,0.8170000000000001,0.8573333333333334,-4.792333333333334,0.06316666666666666,0.05363333333333333,0.0,0.17633333333333331,0.595,102.621
3OcvS8PzSGYMBvLdzY6g3e,Silvestre Dangond,69.0,5206322.0,Artist,Central America,0.796,0.864,-4.884,0.0625,0.0346,0.0,0.145,0.59,98.947
6NVVcu2j3GlTJwVUnNh27B,Jose iglesia,47.0,36.0,Artist,Central America,0.796,0.864,-4.884,0.0625,0.0346,0.0,0.145,0.59,98.947
03A4rAqMAxVwjkRIPZxZ9Y,Sacra Mr Melody,48.0,1921.0,Artist,Central America,0.425,0.679,-5.276,0.205,0.236,0.0,0.177,0.503,85.19
4VVEpEhC8NcR7AqNEds42U,Chimbala,69.0,652855.0,Artist,Central America,0.905,0.866,-4.889,0.0767,0.0688,0.00473,0.282,0.793,118.068
7w0t8O8nbirfLvGJgKK0xk,Leo RD,62.0,64787.0,Artist,Central America,0.7297500000000001,0.7827500000000001,-5.803749999999999,0.258925,0.045125,0.004565,0.27775,0.80525,145.66925
3Z8i7zAQr7lPwH7pUQnlXJ,Kreizy k,55.0,123883.0,Artist,Central America,0.845,0.791,-4.188,0.312,0.0497,1.2e-05,0.558,0.861,130.023
7eUSP77ZhnXleSue48JWiT,El Blachy,51.0,20472.0,Artist,Central America,0.527,0.915,-4.864,0.141,0.0633,1.1e-05,0.136,0.879,163.385
