artists,followers,genres,name,popularity,country
5BcAKTbp20cv7tC5VqPFoC,2605045,"pop rap, seattle hip hop",Macklemore & Ryan Lewis,73,Switzerland
4e0nWw2r4BoQSKPQ2zpU13,88088,pop dance,Ray Dalton,75,Switzerland
4iHNK0tOyZPYnBU7nGAgpQ,10704281,"dance pop, pop, urban contemporary",Mariah Carey,85,Switzerland
6ltzsmQQbmdoHHbLZ4ZN25,1797591,"indie folk, stomp and holler",Lord Huron,79,Norway
0fTSzq9jAh4c36UVb4V7CB,640979,"gen z singer-songwriter, singer-songwriter pop",Alex Warren,77,Norway
60df5JBRRPcnSpsIMxxwQm,2348207,"classic soul, memphis soul, soul, soul blues, southern soul, vocal jazz",Otis Redding,74,United Kingdom
1oSPZhvZMIrWW5I41kPkkY,9648243,k-pop,Jimin,88,Belarus
6sEfX6ntbBxeWBLggUMyyq,179088,"bulgarian pop, chalga",Medi,50,Bulgaria
3CcA9m1Ivpp5XmLt8SxUpn,105311,"bulgarian pop, chalga",Tedi Aleksandrova,47,Bulgaria
2xZOjY3LYFt8mfHuBUOBwF,1360,norwegian rock,Silver,37,Bulgaria
1oSPZhvZMIrWW5I41kPkkY,9648243,k-pop,Jimin,88,Belarus
1Xyo4u8uXC1ZmMpatF05PJ,95571651,"canadian contemporary r&b, canadian pop, pop",The Weeknd,96,Ukraine
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,Switzerland
4vczAVLBVJzhMndKRCsQls,109835,"bulgarian pop, chalga",Djordan,48,Bulgaria
1WOWylyMYTYIkDJmKLeSpQ,98869,"bulgarian pop, chalga",Dessita,46,Bulgaria
4vczAVLBVJzhMndKRCsQls,109835,"bulgarian pop, chalga",Djordan,48,Bulgaria
1Xyo4u8uXC1ZmMpatF05PJ,95571651,"canadian contemporary r&b, canadian pop, pop",The Weeknd,96,Switzerland
7FNnA9vBm6EKceENgCGRMb,12810974,"funk pop, funk rj, pagode baiano, pop, pop nacional",Anitta,83,Slovakia
39mjWoyHE5RMghSx70h7pI,26551,"bulgarian pop, chalga",DJ Damyan,45,Bulgaria
1lxHE7dVKOVaIjGOIu8svG,130341,"bulgarian pop, chalga",Emanuela,51,Bulgaria
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,Spain
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Switzerland
1vAwQYTE1k5MBhNsvqphp1,124204,"bulgarian pop, chalga",Azis,54,Bulgaria
2Dj0euYPa8eiI6Ee5VLBwg,233929,"bulgarian pop, chalga",Preslava,53,Bulgaria
3Q71N3lHz2pijhljCNqOqw,20020,"bulgarian pop, chalga",Andrea,47,Bulgaria
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,Switzerland
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Sweden
1lxHE7dVKOVaIjGOIu8svG,130341,"bulgarian pop, chalga",Emanuela,51,Bulgaria
7Cg8hnSsmbfC6fxCykWYrh,13523,"bulgarian pop, chalga",Bilyanish,38,Bulgaria
5f1C9EB4G4MrxxmWmZP5Wo,40351,"bulgarian hip hop, bulgarian pop, bulgarian trap",MOMO RECORDS,43,Bulgaria
583wxBpo6S1maGz1bqYekZ,2464,"bulgarian pop, chalga",Selina,38,Bulgaria
6sEfX6ntbBxeWBLggUMyyq,179088,"bulgarian pop, chalga",Medi,50,Bulgaria
2M8DUpSnqu7TlGxEgjUocd,48254,"bulgarian pop, chalga",Danna,38,Bulgaria
4v8n02xVhZK4CmdUAuipHn,72113,"bulgarian pop, chalga",Konstantin,49,Bulgaria
4v8n02xVhZK4CmdUAuipHn,72113,"bulgarian pop, chalga",Konstantin,49,Bulgaria
1lxHE7dVKOVaIjGOIu8svG,130341,"bulgarian pop, chalga",Emanuela,51,Bulgaria
7JLPN5CklYCRotAvFGw4Q1,124226,"bulgarian pop, chalga",Fiki,47,Bulgaria
1vAwQYTE1k5MBhNsvqphp1,124204,"bulgarian pop, chalga",Azis,54,Bulgaria
1UUQq3z2RCIqSE1eiP00Jv,66888,"bulgarian pop, bulgarian trap, chalga",Marso,45,Bulgaria
21dDhxm6HACY7m7vzfInMh,2795,,SST,35,Bulgaria
556XyBuO17TCo0Bviw5nCW,143629,"balkan trap, bulgarian pop, bulgarian trap, chalga",V:RGO,50,Bulgaria
27m6NrJXMbLGlkoGBUy2IV,62684,"bulgarian hip hop, bulgarian pop",Boro Purvi,43,Bulgaria
4oopAFtLdKXCoq2XoEjDZD,156545,"bulgarian hip hop, bulgarian pop, chalga",Krisko,50,Bulgaria
5M7RMcbgYy45XzC51HU355,298827,"bulgarian pop, chalga",Galena,54,Bulgaria
1nRdMIjXitRbmuhwGJopDK,83,,Tzankǎ Uraganu,0,Bulgaria
4v8n02xVhZK4CmdUAuipHn,72113,"bulgarian pop, chalga",Konstantin,49,Bulgaria
48MmYtebtmsS7LjcYwGBWk,874,,Tomas,35,Bulgaria
5M7RMcbgYy45XzC51HU355,298827,"bulgarian pop, chalga",Galena,54,Bulgaria
4AZihrM3P96d5mA9kvsxxH,84007,"bulgarian pop, chalga",Tsvetelina Yaneva,45,Bulgaria
5amPFw5XVlNzP7uSKBXtai,138260,"bulgarian pop, chalga",Galin,49,Bulgaria
4oopAFtLdKXCoq2XoEjDZD,156545,"bulgarian hip hop, bulgarian pop, chalga",Krisko,50,Bulgaria
4v8n02xVhZK4CmdUAuipHn,72113,"bulgarian pop, chalga",Konstantin,49,Bulgaria
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Switzerland
6NtH0d4qlaU5FakRdrdNwq,52356,"bulgarian pop, chalga",SIMONA,44,Bulgaria
4aPsL8sPDTXIR11gYfAb0i,8915,"bulgarian pop, chalga, spanish pop rock",Mirela,40,Bulgaria
696J4fiOALx5ifVKv10VbK,30555,"bulgarian pop, chalga",Adam,40,Bulgaria
29Hsg37sCbjeeCdDA0HIgt,9421,"bulgarian pop, chalga",Ivayla,34,Bulgaria
5amPFw5XVlNzP7uSKBXtai,138260,"bulgarian pop, chalga",Galin,49,Bulgaria
1WOWylyMYTYIkDJmKLeSpQ,98869,"bulgarian pop, chalga",Dessita,46,Bulgaria
4FTXvsvz433gZR67rhxFfN,61229,"bulgarian pop, chalga",Lidia,43,Bulgaria
4v8n02xVhZK4CmdUAuipHn,72113,"bulgarian pop, chalga",Konstantin,49,Bulgaria
4vczAVLBVJzhMndKRCsQls,109835,"bulgarian pop, chalga",Djordan,48,Bulgaria
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United Kingdom
0Y5tJX1MQlPlqiwlOH1tJY,34999351,"rap, slap house",Travis Scott,94,Slovakia
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,Switzerland
6sEfX6ntbBxeWBLggUMyyq,179088,"bulgarian pop, chalga",Medi,50,Bulgaria
583wxBpo6S1maGz1bqYekZ,2464,"bulgarian pop, chalga",Selina,38,Bulgaria
1lxHE7dVKOVaIjGOIu8svG,130341,"bulgarian pop, chalga",Emanuela,51,Bulgaria
1cqkZpQniJhO3wvhxqVz54,1971,"bulgarian pop, chalga",Jordan,29,Bulgaria
5PlfkPxwCpRRWQJBxCa0By,374149,deep house,HUGEL,78,Luxembourg
0u6GtibW46tFX7koQ6uNJZ,270580,"german dance, pop dance, pop edm, uk dance",Topic,77,Luxembourg
7hQmAXAzWI6D350VTgkKTG,261767,persian pop,Arash,72,Luxembourg
1IFAU4mznUcfPVP9z2c24N,13832,,Daecolm,71,Luxembourg
39mjWoyHE5RMghSx70h7pI,26551,"bulgarian pop, chalga",DJ Damyan,45,Bulgaria
4CrkuFqKkCWd7pJTOaGxhX,268,,Ork. Salih Hamburg,36,Bulgaria
4AZihrM3P96d5mA9kvsxxH,84007,"bulgarian pop, chalga",Tsvetelina Yaneva,45,Bulgaria
5HK6QtizXJzCmoYTkvFRik,144811,chill drill,Ndotz,73,Slovakia
5amPFw5XVlNzP7uSKBXtai,138260,"bulgarian pop, chalga",Galin,49,Bulgaria
4v8n02xVhZK4CmdUAuipHn,72113,"bulgarian pop, chalga",Konstantin,49,Bulgaria
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Sweden
12a4KgFut39rBB8WjeN2oL,68875,"bulgarian pop, chalga",VANE$$A,39,Bulgaria
5mNFpEfI0KApCz2Y88LYW6,78776,"bulgarian pop, chalga",Alisia,46,Bulgaria
6NtH0d4qlaU5FakRdrdNwq,52356,"bulgarian pop, chalga",SIMONA,44,Bulgaria
0Y5tJX1MQlPlqiwlOH1tJY,34999351,"rap, slap house",Travis Scott,94,Luxembourg
3CcA9m1Ivpp5XmLt8SxUpn,105311,"bulgarian pop, chalga",Tedi Aleksandrova,47,Bulgaria
2lKSCvxuWDRCyImWLIXqre,3275,"bulgarian pop, chalga",Don Mario,33,Bulgaria
5M7RMcbgYy45XzC51HU355,298827,"bulgarian pop, chalga",Galena,54,Bulgaria
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Sweden
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
721o1Z0J6jQupyzLt9RnEk,501052,"czech drill, czech hip hop, czsk hip hop",Yzomandias,67,Slovakia
6gvVFtkTV4OCyQSCzGgU1h,380953,"czech hip hop, czsk hip hop",Nik Tendo,63,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
1jHpBumJuu1B6LCJQVh49x,48113,"czsk hip hop, slovak hip hop, slovak trap",SIMILIVINLIFE,55,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
6xg3PSVEwviVyfnx3mtsPL,56809,czsk hip hop,Saul,56,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
52OGEbhmyukkdvJ6EDaLH1,3268,,Lil Buca Near,49,Slovakia
4Vmja4orT3sZ2F3x3DanBZ,165865,czsk hip hop,Hard Rico,64,Slovakia
4V1v1oFnKe0b42lZh1QBnF,336019,"czech hip hop, czsk hip hop",Ektor,65,Slovakia
19HPN1TcUQ4L5gPdRIELlr,13059,,Trabo,44,Slovakia
1iCnM8foFssWlPRLfAbIwo,591324,bedroom pop,Gigi Perez,82,Slovakia
3qoxj1cR3W3crV51Wg38Ux,92857,"czech hip hop, czsk hip hop",Dollar Prync,57,Slovakia
4V1v1oFnKe0b42lZh1QBnF,336019,"czech hip hop, czsk hip hop",Ektor,65,Slovakia
6XyY86QOPPrYVGvF9ch6wz,27864882,"alternative metal, nu metal, post-grunge, rap metal, rock",Linkin Park,93,Latvia
4Vmja4orT3sZ2F3x3DanBZ,165865,czsk hip hop,Hard Rico,64,Slovakia
721o1Z0J6jQupyzLt9RnEk,501052,"czech drill, czech hip hop, czsk hip hop",Yzomandias,67,Slovakia
4Vmja4orT3sZ2F3x3DanBZ,165865,czsk hip hop,Hard Rico,64,Slovakia
1gRr6moof50L1b7XsbClvI,267949,"czsk hip hop, slovak hip hop",Rytmus,56,Slovakia
52OGEbhmyukkdvJ6EDaLH1,3268,,Lil Buca Near,49,Czech Republic
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,Sweden
4Vmja4orT3sZ2F3x3DanBZ,165865,czsk hip hop,Hard Rico,64,Slovakia
3LujD0iQ9jRbSCMA39CGfO,369885,"czsk hip hop, slovak hip hop",Separ,64,Slovakia
5RWzjEjUW2NWpSm00Ieo5X,49043,czsk hip hop,Peter Pann,57,Slovakia
3FgZ0agsmQ50Y9VflHdcio,36579,"czech hip hop, czsk hip hop",Rohony,51,Czech Republic
7eKgZc26opM9g5oRiOOwlu,17425,,Manene,45,Czech Republic
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,Slovakia
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Sweden
2U1l35agymGrBDFeMIxVLG,158527,"czsk emo rap, czsk hip hop",Pil C,57,Slovakia
33ngpBQcfq53FgLhpBDt8i,56560,czsk hip hop,Luca Brassi10x,60,Slovakia
3LujD0iQ9jRbSCMA39CGfO,369885,"czsk hip hop, slovak hip hop",Separ,64,Slovakia
6XyY86QOPPrYVGvF9ch6wz,27864882,"alternative metal, nu metal, post-grunge, rap metal, rock",Linkin Park,93,Hungary
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Switzerland
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,Sweden
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Spain
0PCCGZ0wGLizHt2KZ7hhA2,1023925,,Artemas,79,Switzerland
5gRumjUBK1fHfuOlQxspJ9,213219,"czech metal, czech rock",ŠKWOR,52,Czech Republic
5lEkQtWa3UKlI1hj7sktcd,562150,"czsk emo rap, czsk hip hop",Calin,63,Slovakia
721o1Z0J6jQupyzLt9RnEk,501052,"czech drill, czech hip hop, czsk hip hop",Yzomandias,67,Czech Republic
5iYtjtFv6SvHX95ny4fVEz,181351,"czech hip hop, czsk hip hop",P T K,64,Slovakia
22wbnEMDvgVIAGdFeek6ET,4037434,singer-songwriter pop,Benson Boone,86,Switzerland
5lEkQtWa3UKlI1hj7sktcd,562150,"czsk emo rap, czsk hip hop",Calin,63,Slovakia
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Slovakia
1bpca6RQE5kp92pIwPMBE8,478123,"czech pop, czsk hip hop",Ben Cristovao,61,Czech Republic
4V1v1oFnKe0b42lZh1QBnF,336019,"czech hip hop, czsk hip hop",Ektor,65,Czech Republic
1oSPZhvZMIrWW5I41kPkkY,9648243,k-pop,Jimin,88,Belarus
3qoxj1cR3W3crV51Wg38Ux,92857,"czech hip hop, czsk hip hop",Dollar Prync,57,Slovakia
4Vmja4orT3sZ2F3x3DanBZ,165865,czsk hip hop,Hard Rico,64,Slovakia
2f1Czzz5n4BX80U6cksGr9,655852,"czech rock, slovak rock",Kabát,61,Czech Republic
721o1Z0J6jQupyzLt9RnEk,501052,"czech drill, czech hip hop, czsk hip hop",Yzomandias,67,Czech Republic
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Czech Republic
4Vmja4orT3sZ2F3x3DanBZ,165865,czsk hip hop,Hard Rico,64,Slovakia
28oxY7ZfDt1BJFf8FVfpEh,113599,"czech hip hop, czsk hip hop",Robin Zoot,55,Czech Republic
5lEkQtWa3UKlI1hj7sktcd,562150,"czsk emo rap, czsk hip hop",Calin,63,Czech Republic
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Czech Republic
2txHhyCwHjUEpJjWrEyqyX,4050804,chill pop,Tom Odell,80,Estonia
77SW9BnxLY8rJ0RciFqkHh,18733495,"modern alternative rock, modern rock, pop",The Neighbourhood,86,Slovakia
6XyY86QOPPrYVGvF9ch6wz,27864882,"alternative metal, nu metal, post-grunge, rap metal, rock",Linkin Park,93,Germany
2ZHJEckf6HJXMSuD2icSSW,85489,"czech pop, czsk hip hop",Sofian Medjmedj,57,Czech Republic
1bpca6RQE5kp92pIwPMBE8,478123,"czech pop, czsk hip hop",Ben Cristovao,61,Czech Republic
4cG43cUBRJWWDsRh4SW48i,609181,"czech drill, czech hip hop, czsk hip hop",Viktor Sheen,71,Czech Republic
2ZHJEckf6HJXMSuD2icSSW,85489,"czech pop, czsk hip hop",Sofian Medjmedj,57,Czech Republic
7KjsjftPKKarTvZlawniPi,28389,norwegian pop rap,Marstein,64,Norway
1GKN1Js8fa19K23eIhOMhg,20275,danish pop,Annika,63,Norway
74HomvqoUecDcUPRespyqg,126201,"danish hip hop, danish pop",Suspekt,57,Denmark
5FIdLxucf1EKqZfxeeXZzD,17108,danish pop,URO,57,Denmark
4ZwOlDVAGXQo66ykbLQ8dP,68287,"danish hip hop, danish pop",Lamin,65,Denmark
1d5Y2zrhRQ6R0plv652L67,98936,"danish hip hop, danish pop",Ukendt Kunstner,58,Denmark
2eBqkaIfoNsOPCQCQEy5fD,71788,"danish hip hop, danish pop",Benny Jamz,63,Denmark
2KbikmQKGiUPR2ARs1h0sq,289906,"danish hip hop, danish pop",Gilli,67,Denmark
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,Romania
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Slovakia
2dfY7zXIP61MKHtD175hFp,42741,"danish hip hop, danish pop",Noah Carter,56,Denmark
1GKN1Js8fa19K23eIhOMhg,20275,danish pop,Annika,63,Norway
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Sweden
7JoViNQIqOIaxcBswboN5d,75147,"danish hip hop, danish pop",Ankerstjerne,51,Denmark
3pVuaUisHmRfVy53qWwmql,24226,scandipop,Daniel Schulz,49,Denmark
3SyJZpVRYuncgXPtjAceOJ,21396,danish pop,Panamah,47,Denmark
5Ppbc55kNdjvxP8Tw2P8S9,11293,,APHACA,52,Denmark
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,Slovakia
2d7AMvzFwh5wUTuqQl3BAE,191805,"danish hip hop, danish pop",KESI,64,Denmark
4ZwOlDVAGXQo66ykbLQ8dP,68287,"danish hip hop, danish pop",Lamin,65,Denmark
5RaTuqY7SJHvh6MNzMagut,48574,"danish hip hop, danish pop",D1MA,59,Denmark
14nVYgOiwVBJIEATXIDYC8,116647,danish pop,Burhan G,59,Denmark
6ohx0Iujh5kRkt5BibHlXj,528,,Frida Brygmann,51,Denmark
4ZwOlDVAGXQo66ykbLQ8dP,68287,"danish hip hop, danish pop",Lamin,65,Denmark
2KbikmQKGiUPR2ARs1h0sq,289906,"danish hip hop, danish pop",Gilli,67,Denmark
5lpH0xAS4fVfLkACg9DAuM,2863452,"new romantic, new wave, new wave pop, soft rock",Wham!,80,Switzerland
1GKN1Js8fa19K23eIhOMhg,20275,danish pop,Annika,63,Denmark
4iHNK0tOyZPYnBU7nGAgpQ,10704281,"dance pop, pop, urban contemporary",Mariah Carey,85,Norway
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United Kingdom
3elCsuJ1JjDeAd8mjlRRX5,28392,danish pop,Blæst,51,Denmark
6xfKNngTw1zxViM96HSTCq,12368,danish pop,Mumle,52,Denmark
7nCIXUCqZmxntAGJMyls5c,8838,danish pop,Svea S,49,Denmark
1w2fVGZN37TieWhlqS8UwB,129454,danish pop,Tobias Rahim,58,Denmark
3RYYha3CC7js2PHbcBHewt,107614,"danish hip hop, danish pop",ICEKIID,57,Denmark
2eBqkaIfoNsOPCQCQEy5fD,71788,"danish hip hop, danish pop",Benny Jamz,63,Denmark
2KbikmQKGiUPR2ARs1h0sq,289906,"danish hip hop, danish pop",Gilli,67,Denmark
4ysmSq2N7badobfVT6YZ82,59846,"danish hip hop, danish pop",Gobs,59,Denmark
1GKN1Js8fa19K23eIhOMhg,20275,danish pop,Annika,63,Denmark
1iCnM8foFssWlPRLfAbIwo,591324,bedroom pop,Gigi Perez,82,Romania
3Tg0bQKDqc4ONwmKywDq72,15533,,MAS,55,Denmark
3UaEtP4pJGDhyEzy47AMzl,45650,"danish pop, scandipop",Malte Ebert,55,Denmark
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,Ukraine
5MCNh315T9Mi2yQTD4bYkn,2809,,Dos Santos,45,Denmark
4ZwOlDVAGXQo66ykbLQ8dP,68287,"danish hip hop, danish pop",Lamin,65,Denmark
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Poland
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,Slovakia
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Slovakia
2KbikmQKGiUPR2ARs1h0sq,289906,"danish hip hop, danish pop",Gilli,67,Denmark
2d7AMvzFwh5wUTuqQl3BAE,191805,"danish hip hop, danish pop",KESI,64,Denmark
66CXWjxzNUsdJxJ2JdwvnR,101554637,pop,Ariana Grande,95,Austria
4ysmSq2N7badobfVT6YZ82,59846,"danish hip hop, danish pop",Gobs,59,Denmark
3RYYha3CC7js2PHbcBHewt,107614,"danish hip hop, danish pop",ICEKIID,57,Denmark
2GGL93jyTZ4X7uidHSJhIr,10885,,Kundo,53,Denmark
3Tg0bQKDqc4ONwmKywDq72,15533,,MAS,55,Denmark
1GLzVjVa7bLnAcD1At98j3,21483,"danish hip hop, danish pop",Omar,50,Denmark
1w2fVGZN37TieWhlqS8UwB,129454,danish pop,Tobias Rahim,58,Denmark
028xhPwqtWva4J0MkFHY2x,137232,"danish pop, danish pop rock",Mads Langer,55,Denmark
1Xyo4u8uXC1ZmMpatF05PJ,95571651,"canadian contemporary r&b, canadian pop, pop",The Weeknd,96,Switzerland
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,Slovakia
3bO19AOone0ubCsfDXDtYt,834516,singer-songwriter pop,Myles Smith,80,Sweden
3UaEtP4pJGDhyEzy47AMzl,45650,"danish pop, scandipop",Malte Ebert,55,Denmark
3y2cIKLjiOlp1Np37WiUdH,836821,"modern country pop, pop rap",Shaboozey,80,Sweden
5FIdLxucf1EKqZfxeeXZzD,17108,danish pop,URO,57,Denmark
0thQkzSyTo4l3zbpibZznQ,33881,danish pop,Hjalmer,51,Denmark
0yqCOSZ1i0c49UUbE8AzbQ,489897,danish pop,Rasmus Seebach,61,Denmark
0yqCOSZ1i0c49UUbE8AzbQ,489897,danish pop,Rasmus Seebach,61,Denmark
1YwMnnHvnG64fJxYSVwmN6,82329,"danish hip hop, danish pop",Branco,59,Denmark
4ysmSq2N7badobfVT6YZ82,59846,"danish hip hop, danish pop",Gobs,59,Denmark
1uNFoZAHBGtllmzznpCI3s,79157614,"canadian pop, pop",Justin Bieber,92,Denmark
1w2fVGZN37TieWhlqS8UwB,129454,danish pop,Tobias Rahim,58,Denmark
2a8z7MVhEtvZXFbgEE9ihL,1377,,triibupasta,38,Estonia
5K9q3ogdUech17MWE2mqlL,1329,,White Girl,34,Estonia
1iCnM8foFssWlPRLfAbIwo,591324,bedroom pop,Gigi Perez,82,Poland
2a8z7MVhEtvZXFbgEE9ihL,1377,,triibupasta,38,Estonia
1Xyo4u8uXC1ZmMpatF05PJ,95571651,"canadian contemporary r&b, canadian pop, pop",The Weeknd,96,Slovakia
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,Slovakia
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,Romania
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Romania
2cNMMulo6S2a0tHrwX2s6i,71005,estonian pop,nublu,48,Estonia
6kSiYWWt4597uZNH0Cpjig,1200,estonian pop,maria kallastu,34,Estonia
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,Norway
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Sweden
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,Poland
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Romania
1Xyo4u8uXC1ZmMpatF05PJ,95571651,"canadian contemporary r&b, canadian pop, pop",The Weeknd,96,Slovakia
7FNnA9vBm6EKceENgCGRMb,12810974,"funk pop, funk rj, pagode baiano, pop, pop nacional",Anitta,83,Romania
0PCCGZ0wGLizHt2KZ7hhA2,1023925,,Artemas,79,Slovakia
6kbR2eL4hecj3rFwGOsYsI,24852,,BL3SS,71,Poland
20rKUmFZsfv9GBXiv6R9d6,20385,,CamrinWatsin,71,Poland
2UNjfzEkfsdWVDwnuD6vdH,3828,,bbyclose,71,Poland
13ubrt8QOOCPljQ2FL1Kca,15444517,"east coast hip hop, hip hop, rap",A$AP Rocky,86,Lithuania
6Xb4ezwoAQC4516kI89nWz,662207,"etherpop, metropopolis",Imogen Heap,78,Lithuania
5vSQUyT33qxr1xAX2Tkf3A,328299,"cloud rap, experimental hip hop, instrumental hip hop, psychedelic hip hop",Clams Casino,72,Lithuania
5nZADoZFWVB90dHpk5zvXy,14037,"estonian hip hop, estonian pop",villemdrillem,42,Estonia
7GlBOeep6PqTfFi59PTUUN,4128080,indie pop,Chappell Roan,88,United Kingdom
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,Switzerland
2tIP7SsRs7vjIcLrU85W8J,5898895,australian hip hop,The Kid LAROI,85,United Kingdom
4V8LLVI7PbaPR0K2TGSxFF,18132232,"hip hop, rap","Tyler, The Creator",94,United Kingdom
20wkVLutqVOYrc0kxFs7rA,7405582,canadian contemporary r&b,Daniel Caesar,87,United Kingdom
55I7E3FxDsnuRqr0sQSrMf,10638,estonian hip hop,Küberünnak & Karmo,36,Estonia
6TsAG8Ve1icEC8ydeHm3C8,158365,cloud rap,Snow Strippers,68,Lithuania
4S18DTzCeExY2k5vi6rGWW,2189,estonian pop,Florian Wahl,29,Estonia
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,Sweden
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Slovakia
77SW9BnxLY8rJ0RciFqkHh,18733495,"modern alternative rock, modern rock, pop",The Neighbourhood,86,Poland
0Y5tJX1MQlPlqiwlOH1tJY,34999351,"rap, slap house",Travis Scott,94,Lithuania
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,Romania
25uiPmTg16RbhZWAqwLBy5,4525634,"art pop, candy pop, metropopolis, pop, uk pop",Charli xcx,87,United Kingdom
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,Slovakia
2a8z7MVhEtvZXFbgEE9ihL,1377,,triibupasta,38,Estonia
6XyY86QOPPrYVGvF9ch6wz,27864882,"alternative metal, nu metal, post-grunge, rap metal, rock",Linkin Park,93,Germany
5HK6QtizXJzCmoYTkvFRik,144811,chill drill,Ndotz,73,Romania
