artists,followers,genres,name,popularity,country
2rmkQLzj0k4nZdQehOUByO,3001110,corrido,Chino Pacas,83,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
6XkjpgcEsYab502Vr1bBeW,5386682,musica chihuahuense,Grupo Frontera,87,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
6pV5zH2LzjOUHaAvENdMMa,601141,corrido,Neton Vega,84,Mexico
0elWFr7TW8piilVRYJUe4P,16579996,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Natanael Cano,89,Mexico
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,Mexico
0ys2OFYzWYB5hRDLCsBqxt,12762182,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,Mexico
1bfl0AU8SqmLkElptOprhC,7326680,"banda, musica mexicana, norteno, sad sierreno",Julión Álvarez y su Norteño Banda,86,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
0elWFr7TW8piilVRYJUe4P,16579996,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Natanael Cano,89,Mexico
7Gi6gjaWy3DxyilpF1a8Is,20823236,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Junior H,91,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,Mexico
5YqI7p8zYsOpKJtjxYdOce,538033,corrido,Victor Mendivil,79,Mexico
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
7Gi6gjaWy3DxyilpF1a8Is,20823236,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Junior H,91,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
6pV5zH2LzjOUHaAvENdMMa,601141,corrido,Neton Vega,84,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
0pePYDrJGk8gqMRbXrLJC8,6827194,"corrido, sad sierreno, sierreno",Luis R Conriquez,87,Mexico
6pV5zH2LzjOUHaAvENdMMa,601141,corrido,Neton Vega,84,Mexico
6XkjpgcEsYab502Vr1bBeW,5386682,musica chihuahuense,Grupo Frontera,87,Mexico
1dKdetem2xEmjgvyymzytS,13853412,"banda, musica mexicana, norteno, sierreno",Grupo Firme,82,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
4Rh80sXmcG4xDP1r6dTNiQ,85299,"corrido, corridos tumbados",Estevan Plazola,69,Mexico
790FomKkXshlbRYZFtlgla,52566729,"reggaeton, reggaeton colombiano, urbano latino",KAROL G,91,Mexico
7j6DKwmjbxvpQO8h914uEz,3306628,"reggaeton, trap colombiano, trap latino, urbano latino",Ryan Castro,82,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
18dspUI6gqabm5XCC2RcUD,153287,reggaeton colombiano,SOG,71,Mexico
0NlNru2YcUz6RbnpYGQz26,320516,corrido,Clave Especial,75,Mexico
0pePYDrJGk8gqMRbXrLJC8,6827194,"corrido, sad sierreno, sierreno",Luis R Conriquez,87,Mexico
2rmkQLzj0k4nZdQehOUByO,3001110,corrido,Chino Pacas,83,Mexico
1bfl0AU8SqmLkElptOprhC,7326680,"banda, musica mexicana, norteno, sad sierreno",Julión Álvarez y su Norteño Banda,86,Mexico
0elWFr7TW8piilVRYJUe4P,16579996,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Natanael Cano,89,Mexico
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,Mexico
7Gi6gjaWy3DxyilpF1a8Is,20823236,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Junior H,91,Mexico
4yjm4SvYqC5FFuLbB6TyHr,1468276,"reggaeton mexicano, urbano latino",Bellakath,74,Mexico
6BV37tKh6pY97mnNdTCzly,1158615,"reggaeton mexicano, urbano mexicano",El Malilla,75,Mexico
3S9Hg7sRKhmtWunFZ2yAYP,847515,reggaeton mexicano,El Bogueto,77,Mexico
6swtbYCVvjJIjCb5MWaIT2,3365,,Andres Castillo,66,Mexico
4HUY0hELnxz4RC6VvJzRyc,13673,reggaeton mexicano,La Dinastia,66,Mexico
74mXQ4kCTwvcY9FtSrNm9c,373,,Riky Produce,66,Mexico
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,United States
7Gi6gjaWy3DxyilpF1a8Is,20823236,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Junior H,91,Mexico
1bfl0AU8SqmLkElptOprhC,7326680,"banda, musica mexicana, norteno, sad sierreno",Julión Álvarez y su Norteño Banda,86,Mexico
6XkjpgcEsYab502Vr1bBeW,5386682,musica chihuahuense,Grupo Frontera,87,Mexico
6dLuQ5qXxIuWc5urxfIiZR,1637913,"corrido, corridos tumbados, sad sierreno, sierreno",Calle 24,77,Mexico
2rmkQLzj0k4nZdQehOUByO,3001110,corrido,Chino Pacas,83,Mexico
