artists,followers,genres,name,popularity
1Bz46nDCMO1UOKp9GJjL92,44405,"pakistani pop, qawwali, sufi",Zeeshan Ali,50
6gIqKYKRmltKfkTnxhMv8V,557545,"pakistani indie, urdu hip hop",Hasan Raheem,61
1n6pjRJkTY5v8RtUCAv5pi,358479,"desi hip hop, pakistani hip hop, urdu hip hop",Umair,70
6QoCrBHsojKnOrsGNfRcTN,519542,"desi pop, punjabi hip hop",Talwiinder,67
4wOKfu3A61gCA7lWEynNoe,6453,,Jevin Gill,51
69xcFpmqTOmFNOL08Bxyci,2036368,"desi hip hop, hindi hip hop, pakistani hip hop, urdu hip hop",Talha Anjum,71
5Us2dsq4VHlfLbKOrskg7K,108729,punjabi pop,Mxrci,70
7GquqOIWZX7FNjsUYNjOKy,3515,,Ali & Shjr,44
2URzIJH7QfPgMAEPErd0cC,2667,,Ali Raza,44
485dW6YyuxW3kpnWmuFnnv,2064,,Shajjar Hussain,44
1gcHKvKKZtEccnyXYlSvP5,25252,pakistani indie,Abdullah Maharvi,51
0VAIiNSKG4DWkSaIy5qWz1,95031,,Prabh Singh,60
47SaOSOqcrxSJNZUuqpLuu,115357,punjabi pop,Jay Trak,61
54E3dYx7RpaGZaDVXJTWjr,11593,,Rooh Sandhu,60
5DHi2MeoRgAwPE0A0qwRMl,795075,"punjabi hip hop, punjabi pop",Gurinder Gill,70
0OS0NZnK7TGIAWx8MkWNFN,414055,punjabi pop,Intense,69
7frYUe4C7A42uZqCzD34Y4,479274,"punjabi hip hop, punjabi pop",Sultaan,65
5TvdGhdmRObqOkU6eGfXb5,44385,,Preston Pablo,61
7hHDO4bJGlEaEHlY2lj1eZ,2130433,"desi hip hop, desi pop, punjabi pop, sufi",Bilal Saeed,63
4qjiRRFcM4WZ0aJ3IHdWPN,250340,"desi pop, punjabi pop",Avvy Sra,67
5mWQT8CLTa4mAQAJdFjHb1,506259,"pakistani indie, pakistani pop, urdu hip hop",Abdul Hannan,61
01pFDtbY3k5uOmy0Pbg93C,149851,"desi pop, pakistani electronic, pakistani pop",Rovalio,58
3R1penrqtuKNTeWABjKT5N,94297,punjabi pop,Bir,56
3SQVNBF31sOSgXeXzkGW9M,23698,,Dhanju,55
54BjV0qctcWp8xOip7uaJD,203731,punjabi pop,thiarajxtt,68
2Up4MLmBYIJV36ymeT44TF,264,,Kinza Hashmi,47
2sWf9Tj6EsTxURcgil3NTG,39506,,Greg Kurstin,60
1yMP2gzEFgUkib4khXN6hi,330443,"desi emo rap, urdu hip hop",Taimour Baig,59
artists,followers,genres,name,popularity
7rEwKApsZMo8cXVxAndmvD,81629,,Raffey Anwar,56
01PyusFVbXgoD5Kl1mR8CC,1306766,"desi hip hop, pakistani hip hop, urdu hip hop",Young Stunners,60
3mGW1eoqwNtCxd8R3hIOM5,950745,"desi hip hop, pakistani hip hop, urdu hip hop",Talhah Yunus,64
1qyXgLYCg0osV4glEYuQIv,100460,,Danny,59
1uY9B9QroF5K8wPyeEO1QN,13945,,Sagar,67
3atMq790wQ7IqjeSO0HFeP,240369,"pakistani indie, pakistani rock",Bayaan,55
71DQO8pgnTwS3lNCq0cDcr,64640,panamanian pop,Valentino GRM,54
5A0VwTrVvV03LMeBZYT99d,15484,panamanian pop,SMILE BEATS,52
6oYwraA8pyfDH4Otny6ooZ,360933,panamanian pop,BARBEL,58
6g6DtbtyBi3Ir0mxiDlouJ,61983,panamanian pop,Nerry Money,49
4ebruhG8pei8qFQOfNxxLs,23813,panamanian pop,LH,45
57GVeZvmrO7oCLm0Uacrjy,64318,panamanian pop,Robi Guid,45
77ziqFxp5gaInVrF2lj4ht,12096588,"panamanian pop, reggaeton, trap latino, urbano latino",Sech,80
39GGxIMwluX0usfj3E1IhJ,94,,Lh Da Produzza,34
6GKbEjuVNKuuAKetDXA2Mi,45610,raspe,Key-Key,65
1i8SpTcr7yvPOmcqrbnVXY,37720061,"puerto rican pop, reggaeton, trap latino, urbano latino",Ozuna,87
4dlXeMiq59ilk4DUppR5rf,741,,Elty,33
4YcotSTsnWhSSizEgJlH5k,782,,Don Pablo Mures,34
3r0UTZrNnAhbXmmfF91TD2,331,,El Yeyo PP,31
5H1nN1SzW0qNeUEZvuXjAj,5662245,"pop venezolano, reggaeton, trap latino, urbano latino",Danny Ocean,79
0ghH5fsPlkf2XIALKJNSsb,79088,panamanian pop,JEYSON,50
4I8dxVJ518Fc8xqfIilTeU,4917,,Josuan,38
3k7FDxixhDQYNuxOtiN7jl,110667,,Lalo Y Los Descalzos,60
1eIYP01ZLPKEExhcV6xFgt,481193,,Grelo,71
2R21vXR83lH98kGeO99Y66,38983630,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",Anuel AA,89
3exLluFM1Apoq5gnsdagNj,11891,,Banda Tava'i Oficial,47
3JgxYKorIJ2z5QIRSCsfMw,7377,folklore paraguayo,Jorge Acosta,52
4VMYDCV2IEDYJArk749S6m,35566601,"latin hip hop, reggaeton, trap latino, urbano latino",Daddy Yankee,88
21451j1KhjAiaYKflxBjr1,7789638,"reggaeton, urbano latino",Zion & Lennox,78
329e4yvIujISKGKz1BZZbO,16150181,"reggaeton, trap latino, urbano latino",Farruko,84
3E6xrwgnVfYCrCs0ePERDz,9300353,"reggaeton, urbano latino",Wisin,76
52iwsT98xCoGgiGntTiR7K,5333370,"rap canario, trap latino, urbano latino",Quevedo,84
1WUEWZGTvX4AjC2y5PoSDd,589735,cumbia peruana,La Única Tropical,67
2fuu7gBnfDhgJNt1Yr4ERu,8375,pop peruano,Pascal,52
1chOgh5tgwfiyJ2zhUHwBj,875306,opm,Dionela,74
3z0IVhtuFvt9VYUZGT98PU,249385,opm,Jay R,67
6AvnL2gWjNYs1hRVJx4huK,863566,opm,Maki,72
6rTxLeff3t3rivZ3rabRpw,36544,,Robledo Timido,65
6zO1dZ40fTZ5hY9NnnRJSk,171669,,yung kai,68
0WleeEe3UurwlNbDGhb5Yz,839416,"opm, pinoy hip hop, pinoy r&b, tagalog rap",ALLMO$T,63
3wbCeEPAW6po7J46netxMT,1331106,opm,Up Dharma Down,68
7LvDTuFCBv08xm6u1pOMK0,3377579,"cdo indie, opm, pinoy singer-songwriter",TJ Monterde,73
1mcqfNCReSFxun2vIWvC28,1247830,opm,KZ Tandingan,66
7uDdl5V5AETSFY7K3muu22,6067732,"cdo indie, opm, p-pop",Arthur Nery,73
61nn6nOoLWjVC1ER2qFAvN,1384591,"opm, pinoy city pop",Cup of Joe,72
09Xydf4dlkr29dH99DmsvQ,556091,"opm, pinoy singer-songwriter",Janine,65
1hMAGfvamVXuSWBFQRFMeq,293981,"opm, pinoy indie, pinoy rock",Over October,62
5GVk1KCKa1tdHRev4bMw7V,1985057,opm,NOBITA,62
1DlYnIiliftt6R21Y5NOW2,3405955,opm,Adie,69
4qPhnQfRgdgcZEdXgENOnr,117415,opm,Janine Berdin,61
artists,followers,genres,name,popularity
2WzWSpOB41g3gb78Raj6RK,351000,"pinoy hip hop, tagalog rap",gins&melodies,64
4zpGxqF6oI1h3f6Md2v42T,3452328,,Hev Abi,76
3Y7RZ31TRPVadSFVy1o8os,7994092,"r&b, rap",H.E.R.,77
3AQRLZ9PuTAozP28Skbq8V,8309119,"celtic rock, pop",The Script,78
3C1ER0cuXc8dLtaI8RvLI6,46326,pinoy singer-songwriter,Eliza Maturan,60
3d0hhzHPK0jA5mKTeFIZc5,675900,,Realest Cram,66
57yOAX6apIrclpBG736Uy2,425231,"pinoy hip hop, tagalog rap",CK YG,63
0DpLoyGVbhOHNR3ht2oO9y,564973,"opm, pinoy city pop",Calein,61
2XHTklRsNMOOQT56Zm3WS4,3713718,"opm, pinoy reggae",Parokya Ni Edgar,69
7dFzqx2qyelGPiBKmdSEOT,857623,"opm, p-pop, pinoy singer-songwriter",Rob Deniel,65
1EUmQM6xgUQLUkJVcvSdey,2071642,opm,Orange & Lemons,65
24fEOzlKhgSNLIcy9NdmwH,427207,"deep neofolk, opm, pinoy r&b",James Reid,62
4Rxn7Im3LGfyRkY2FlHhWi,10036775,"dance pop, pop",Nick Jonas,67
0NIIxcxNHmOoyBx03SfTCD,2878718,"alternative r&b, dance pop, metropopolis, pop, r&b",Tinashe,74
0MIG6gMcQTSvFbKvUwK0id,2021750,"polish hip hop, polish trap",Mata,71
6udTUV1aI2aPaTMAhLBtVz,3845,,Hilary Incognito,56
4t5tP3pvrx50ONnbos94lz,14188,,FourNine,58
7GsITNaWwtgl2FCpmNdxcH,2842,"polish drill, polish underground rap",p3,57
6Lf4vAUaFUR2jAsybC7cGV,90156,"polish pop, polish viral pop",Roxie Węgiel,58
2IHoZ3RrDJIikMRsYgHjhy,1377212,"polish hip hop, polish trap",Kizo,67
4QYitR7yrCaf5CLQ09hX1m,79256,"polish pop, polish viral pop",Bletka,66
0Wi2fADbhwXlPUWxBmzo99,871457,polish hip hop,Szpaku,71
2MRSNbEPY2YKzkgDag5fzg,1999,,Leśny,57
4K8wRpyAE3Cwq4q5Jpgpdh,46095,,SVM!R,61
2Qk1uZpDnwDozHdxmB0dDx,81416,"polish pop, polish viral pop",Kleks,56
56VhOZOF6hwqrbNYwkmcsH,1233539,"polish hip hop, polish trap",Sobel,67
0TMvoNR0AIJV138mHY6jdE,2824576,polish pop,sanah,70
2FtYzWBUVhZ2vfy8S207Zf,72467,polish hip hop,kuqe 2115,63
6HdxibJzoNkDUUDHagx3Ko,23148,polish hip hop,francis,69
2GzZAv52VCMdVli7QzkteT,305121,"polish hip hop, polish trap",Kaz Bałagane,70
7BIHYaTeyOxOKV7EyHF0Z4,23119,polish hip hop,Oskar83,59
5ic8bWWvZHWf0dDBi9ThNk,408708,"polish hip hop, polish viral pop",bambi,70
4EBHix5Pj89l0ISzlIjaal,647,,FUJU,54
1PFMCqDezh9wVkmmWZlv16,4641,polish underground rap,Def Jam World Tour,58
19zuiWthJYU6FCqnV4mJYC,300343,polish hip hop,Kinny Zimmer,61
4NJA8jbfxc4daVM2wi9ybd,5208,,Kaptur,56
2dLhpezBEgAELn73fiMEak,33684,polish hip hop,Jonatan,67
1T4HxOYolAEb5PadIVKdWZ,582811,polish hip hop,Gibbs,72
0WDJa0qnagyOnMaiD26wht,258287,"polish hip hop, polish trap",Kubi Producent,68
3cBLJizprytrMpuFbnRnaE,67286,polish viral pop,MODELKI,61
75wMNgYkzacOI08FN7BaG0,10615,polish viral pop,Vłodarski,62
3bS0MLzGAoO6lLUy7gguHY,180978,polish hip hop,Fukaj,63
1fZAAHNWdSM5gqbi9o5iEA,390165,"polish hip hop, polish trap",Chivas,70
0eWYWLizN5us1MOF1rdyh9,5800,,Livka,53
34Atpk8kle8mndOUwKblhK,966,,Lucassi,55
7FauNoLr3HWvWfsaBlFPhs,21042,polish pop,Wiktor Dyduła,54
3gm9b6AeMf2eGQTLashkDt,174397,"polish hip hop, polish trap",Deemz,68
1oxn6cQ37twQ7yGnlE3ETd,941622,polish hip hop,Oki,69
3ClL18AtCAPwXVT6mUkBDN,184571,"polish alternative, polish pop",Kaśka Sochacka,65
1silJqJQfrrZNFvWWjAyhh,850648,polish hip hop,Tymek,62
artists,followers,genres,name,popularity
7Myky2n7ro7FEMaf0HyHtE,5895,polish electronica,Urbanski,54
5RwiBwEEW5dOXGUlEVA0LT,34171,"polish viral pop, polish viral rap",stickxr,53
37Pprth5H294i7rSnIkVVV,10374,polish hip hop,charlie moncler,59
0iBTVnJ1Sff92zCDujfvyJ,517235,"polish hip hop, polish pop",Young Leosia,68
1efYxTvCNTpqYqfiEsxawq,112305,polish hip hop,Jacuś,56
7uWyXPJ04ihdQdYGGw3xVV,522491,polish hip hop,Guzior,64
16TsNPlesuA1R9kPLS6nta,63791,"polish hip hop, polish trap",Favst,65
5qgkVkdZIIBHLdnrpa3w3s,68527,polish hip hop,PG$,61
5k96hVqrpJoo0zmlVggVzv,95895,polish hip hop,Louis Villain,67
3gQDpnU208VW54WF9EMsuw,44116,polish viral pop,Budda,51
7li6R0hKFXu7496e0Yialv,18375,polish drill,730 Huncho,57
1Kjs5u8GQf6zCFdTj6SI9E,1222420,"polish drill, polish hip hop, polish trap",Malik Montana,69
3bSbo5ZCbrTle7S2q8nqf8,37955,"polish hip hop, rap uliczny",Kazior,58
66NiiFgb74HLBN1A5ylO5t,508652,"polish viral pop, polish viral rap",GENZIE,59
0tdKRrbItnLj40yUFi23jx,610955,"polish indie, polish pop",Daria Zawiałow,63
7v49oVVUhvIQG5EK0jkcF7,833318,polish hip hop,PRO8L3M,69
2TRVhYMkHV4jwB92R3McaS,514468,polish pop,Sylwia Grzeszczak,60
28WXX79U4jzq1kfjx5QXPy,111413,polish hip hop,Opał,59
6EjCs0fSiq0HvAbCzIPeq1,8442,polish hip hop,4Money,60
264Be2Waq137vybMlFYCnu,254762,manele,Theo Rose,54
60KR2lVVoYd6GIcfLoUjPI,659255,manele,Dani Mocanu,61
6yTJ8tQyoUxgf6aqbpsXhQ,499873,romanian trap,Mgk666,58
5BUJV1dbGNb61hYPK6rhtM,523047,"manele, romanian trap",YNY Sebi,51
2MiJmNQKPgwLZMr35cVqtq,619097,manele,Bogdan DLP,60
1Iq14y98EVmnXUah4ldJnl,190714,,Babasha,59
1QFgyLmmyAZTPn707dbQT7,13883,manele,Ministerul Manelelor,60
5d3bc9MSib3NPeIDxYIIWD,381450,manele,Iuly Neamtu,56
4FxpvNihN7UbesJZrAE9tR,90715,manele,Manele Mentolate,59
6nyKhzPeKV9pzpYN0malXP,227970,,IDK,52
3E7XNzGG6qqnjwV9nOCxQM,16034,romanian trap,candyboii,48
6ocuMBOl5OFS3AViv3DnG6,497458,romanian trap,RAVA,61
17JCMZusNXS0iOLaForWrm,47365,,Gya,52
66Q5nZGMgEDpcjm6Q1ZC64,16651,manele,Denis Ramniceanu,50
049DlsIPXRROSgnc8mJeWd,10204,,Johny Romano,45
7uERYbuFqxJTqQlQr52lZr,33348,,Sami G,55
2218dGWsepdbDbWnzJzYNB,17526,"manele, muzica etno",Claudia Puican,42
5tXxrzPQRZ7UK2cAQNSQW2,12616,romanian trap,andrei,45
5ChWT8CfHjk2PnRG70ZgWV,61372,romanian trap,DZWS,49
0CubchptrDNV9ei0oA5u3k,1345,,BEN,38
5h0wBmd25qPcGSInl3dp66,1338653,manele,Tzanca Uraganu,61
16h499dib06k5oaxjbAVtW,3133,,Sheik,47
2S3C9sCcaSXmGzH4dVoiHF,8181,romanian pop,Karmen,42
1fYKCWegShlSGe4yATnpdp,45815,romanian trap,NOUA UNSPE,50
040gmk9Wd9sKXx199imiSM,196238,romanian trap,M.G.L.,55
5ZBJ4rLeQx0IEN3ut3O1fC,57345,romanian pop,Erika Isac,48
0P8GOB6ZytMhZX8fd1OUsz,193145,manele,Alex Botea,53
0yjc2FN5zju7xyuJsTfGkh,233374,romanian trap,Petre Stefan,51
5dJZz1wDTaRM9UBo1AODI2,8761,romanian trap,Dhali,39
6dKPNkSEQOrRRvZz63Y47F,343565,romanian trap,Oscar,58
2DVHeB86M05t7mBTvvsEVF,52888,,Nutu,45
artists,followers,genres,name,popularity
3zdzuFF7IkJWWKLsIwAlzf,4907,,Bee Remix,45
7CLlOKuKAmd7uuSDeyLN0M,8088,,umiy,37
6nJJCgVQZCwUDgKsIwWNjM,1044,,Hassan El Rassam,42
3LTg1uDlzgeNpapZviVVAF,16762,,Nasrat Al Bader,47
2sSGPbdZJkaSE2AbcGOACx,1706737,"bedroom pop, la indie",The Marías,80
6U4hHMBYGDF1f98bGjxC8U,612421,khaliji,Ayed,54
748f0zL5X2KNapx8K93SUq,469926,"khaleeji iraqi, khaliji",Saif Amer,46
059BiSwXatlPKBSOWG6gIV,4187,,Kstr,38
44eguFvAUWt2jsI2ZYWDYj,8280,,Qaed Helmy,40
74KWopgkBxKlwFCAa6UawR,8088,,74 Original Suppa,44
2yLjdrrnFBawKrwLrNLyi7,5897,,DEE PRODUCTION,40
6DPTJXd1omQ1oTiR1Vy9CZ,7770,,Sabah Mahmod,41
5cLIxAVjEMmvPOZviDlhO4,2371,,Aws Al Saber,36
4PQeohrT8GInzKC3wJFGLa,46912,khaleeji iraqi,Tayseer Al Safeer,36
2vPnS0IpayC2RVFuQA08R4,211610,"gym phonk, krushfunk",2KE,73
4jM6R2LK78dVTqHVUoA4li,37502,gym phonk,808iuli,70
1Sdc6ySbIvzO0X9vbyHzWm,208274,"krushfunk, polish phonk",Ogryzek,75
3j2RV0vrjqFRwKVrV2aWr7,3318,,Astknan Maghribi,41
7ITMCzIU9uII8gwRg8JAhc,3660886,"krushclub, sigilkore",Odetari,80
4Ga1P7PMIsmqEZqhYZQgDo,8115800,"melodic rap, pluggnb, rap",Lil Tecca,83
3pc0bOVB5whxmD50W79wwO,3807743,chill r&b,keshi,78
3Y7gOnKYWfQlEdgXag0Z6W,78974,,Regina Song,60
6fOqdhRNsMQqtwRwgo3NUv,91805,malaysian mandopop,Firdhaus,64
0czbvTRVGHfCdRsJLxbBGQ,26357,,DIOR 大穎,57
6RHTUrRF63xao58xh9FXYJ,4808126,k-pop girl group,IVE,74
1Cs0zKBU1kc0i8ypK3B9ai,26464163,"big room, dance pop, edm, pop, pop dance",David Guetta,90
6Ff53KvcvAj5U7Z1vojB5o,2750814,"boy band, dance pop, pop",*NSYNC,77
2elBjNSdBE2Y3f0j1mjrql,6309104,"c-pop, mandopop, taiwan pop, zhongguo feng",Jay Chou,76
0lf8LVkrjg9GudchoppC5q,41222,"czsk hip hop, slovak trap",Zayo,45
5TUkb2q1sX3DiWtwBPHErg,2176,"czsk hip hop, slovak trap",Jerry Lee,45
2UhQit3wwPVwOBt41vMu94,974,,Crosso,41
7vdksiaT0UGPpZgCCPCKrU,7522,"czech drill, czsk hip hop",Tisci,42
4eWCc0DOwhdz3GHxlSnYE1,4200,"czsk hip hop, slovak hip hop",Dano Kapitán,42
5QLfxY8Phcamadzx1r79ck,32008,"czsk hip hop, slovak trap",Shimmi,53
1R9DUv3WqRNJKHrNTs53eM,438,,GABRIELL,38
6EBKq4KCXExYanXleLzIVT,9279,,Call Dominika,43
1bNjWBFWsAAzZSR59lRdpR,4958929,amapiano,Kabza De Small,67
2mF7ygWz9oyJ3L6ZPWlZVH,545621,"amapiano, sgija, underground amapiano",Vigro Deep,56
0mMqD2uqwvCjFvlzo6ayGi,2701125,amapiano,DJ Maphorisa,68
3S4T8XtipStwl34odXn1YS,284681,,Scotts Maphuma,66
6WQFTzqYHmh8Ph2X0L0QLQ,1578361,amapiano,Young Stunna,59
1HGyQR41EokAZE5Dl4PtYc,39386,,Blaq Major,54
3zO4VnpgPzQAE6ibTievv1,1742,,BLESS THE GENTLEMAN,51
6YbUZ7rG3diOQFbAq8cySD,2219,,DJ KAP,51
2tqMDvoyXVbN7uF4ObOeJX,287457,maskandi,Mthandeni SK,55
5kwZB1xNLgB3lln1JGS2B9,687089,bolobedu house,MaWhoo,59
3qqJxbB40F5AmjBiO4akVa,9391,,Mr Pilato,54
4hADccnhJWKgtjTKues1oy,3030,,Ego Slimflow,52
3U6tzzUuiMZD64IPkutbjM,10108,,Tebogo G Mashego,52
1x0kR06ROuVi1aLwPuaZ7J,44,,SJE Konka,52
artists,followers,genres,name,popularity
2GJMSZ7M3D0KyyKRhYgWju,1118649,"amapiano, barcadi",Focalistic,58
5n0o0t9wgg6uzHqfVd2Yr1,44886,,CowBoii,58
0fs9otT9TtwXUOcFXZomZY,184532,"afro house, south african house",Caiiro,58
3flcjKgRCeBVZTR8n8iShE,777965,"afro soul, south african pop",Ami Faku,57
5kmceQl1Y7lveTVbcy5ycD,661172,gqom,Dlala Thukzin,58
1dllQgzSDUNbXbtk5INbhj,966,,Zeh McGeba,48
6jUYsFkr46ErYnMV82HgQ8,1248,,MK Productions,53
13TUuvzi6FAkiA5F9MiYF8,18785,amapiano,Casswell P,51
2SuwWqS2g4w2GSE4lxD1UM,96258,"afro soul, south african pop",Nobuhle,51
5ln4EWpJqQZEWXAlSNTtVz,126173,sepedi pop,Kharishma,56
6c4AisSoKVYdeivUhofn6P,2546,,Ba Bethe Gashoazen,49
6Z6xrqezBTUUDnCinhPwCO,108257,,2Point1,48
7BZeoHymLQ7WC1Vl7gkS5g,631,,BelloM,44
3ZdMTEKhhs4Rl7qQXv4vUT,1407,,Epic DJ,45
0APf0XKCd2289zoD4wzroe,13,,DJ Seneath,44
2xopv1IOZfIPbbVuHDylEL,23,,X-Morizo,45
6k8odn7NzzTT4K3NBNtsfV,930053,amapiano,Felo Le Tee,54
5JyEgson2YVsJT0fNGroWn,34767,sgija,Thabza Tee,50
1YO25RWxpZ2Pvg82Bs4ING,94901,amapiano,Djy Biza,56
1apU1xLioEcDVmYQmmbXD8,13843,,Blacko SA,49
5MJ5f1XKD9yu7aWfG8OGjz,1525843,"amapiano, barcadi",Mellow & Sleazy,63
7CAuIrM6rFLrIgisYOV0Fs,150426,,Usimamane,58
4RfOLIFy2xEmlWzXEVmLJn,1765406,"afro soul, south african pop",Sjava,61
2iN5MhOgkenO5FtkPtEVAF,741619,amapiano,Wanitwa Mos,56
4AnNB3lPD0Sv7ziKVHqI66,570155,amapiano,Nkosazana Daughter,61
523y9KSneKh6APd1hKxLuF,607980,"bolobedu house, south african house",Master KG,62
6sNKQgLUy4LVNEX3r1kG1A,1486272,"afro soul, kasi rap, south african hip hop, south african pop",Big Zulu,57
5m5lgddffBHA2pv0m5E2Ro,245883,amapiano,Zee Nxumalo,57
1W5wfiEUdPebJdwmyglKP4,109641,amapiano,Cyfred,48
0RSqcZGU4Kf01zKcn4JhiE,14696,,Mawelele,47
3Px6IenueysHsgCQf9xFVr,889339,"afro soul, kasi rap, south african hip hop, south african pop",Kwesta,54
1ELUrmWBlXkqVabjVincQ6,407161,amapiano,Bassie,52
1WyQuSMk2VrDyfYfdfa4w6,8254,sgija,M-Touch,47
6V0AnQuqPD8zkTZKbO1pbk,6766,,Ranger,49
0lxNEAFHu0uIMSTWMiKV3q,4502,,Amaza,47
5vFGtc23dtvt3f7FSK7vtg,625301,amapiano,LeeMcKrazy,64
6Wqpl1YTjgy5TiTluzFzjx,348808,amapiano,Tman Xpress,57
0sN5oRkFliiyjSNqPIEjML,12065,south african trap,DoouShii,47
2J9OgoroujUr9FiiT40sqc,20507,,Tycoon,49
3vg62RNNbcEtTGVRHzIBdi,274,,Sly,46
5M9mFjVaPT2T1HFYFFSoCt,305474,"afro soul, gqom, south african pop",Dladla Mshunqisi,48
3yWkz47Z8kE6z1xW6rjkAl,57597,gqom,Goldmax,51
2oA819q93vu53ZDkCJYdbN,50251,amapiano,TNK MusiQ,46
0CPfPl6Fy7ueqMoxjZjmYb,1743,,Seun1401,46
1YA6d3F7LilOsKSGYSB4Nm,435,,The Exclusive SA,43
3YOKEbNmcMxvIDpZxw4jvn,1853,,Kabelo Sings,47
6xcF2N2Z4NFVEkLCZluCLC,25904,,Bontle Smith,47
2CsKNR9HBBs3bAswmPz825,37744,,2woshort,45
16IdDbuertDHTGF9Si2eCN,2631,,Stompiiey,45
2NJ4G5sIHIfma9PF2MO0yi,7991,,Khathapillar,45
artists,followers,genres,name,popularity
6KSYSas66s64PZDOnb6knq,15451,,Sol Phenduka,45
0w5arbommuYnUMeXetmv17,12977,,Smash SA,50
2Fotv9MULwrtOPORxgtRui,1040,,Kamoh Xaba,45
2KYeDbDn8hr0auXnbpKfvs,3768,,Lwah Ndlunkulu,43
1raznef8uIDK0SAlPabb86,25670,gqom,Funky Qla,49
241x5prRiXJmnk4vSGEHcr,58182,"maskandi, sepedi pop",Mjolisi,47
4iKk928O7ApC51cf4q2mpO,2079,,Mnqobi yazo,43
7lpGctutZNeN7UKIyEFbPg,82677,maskandi,Sminofu,56
4mexy8G8bBE7SBuAzTBLYr,12619,,Eltee,50
5rnKcmn5XTpbD9OPEsrV1s,2489,,Novatron,48
3aznFYhXZNLiZYfF2nIt6K,57090,maskandi,Umafikizolo,50
0bQK92L70k52lgVCQX0mNp,1662,,Umashotana,43
5EVpgXduYKQyggrs93bPby,26198,,Msongi,47
3i9UjIGeZT2cRyltQrr8nj,223383,"afro soul, south african pop",Cici,50
4QkKUb73NVonTlAZaShsuY,823562,amapiano,Sir Trill,53
0DnvMgwUAfLV06uffraoeJ,403,,Dot Mega,45
2krUPP3nMYoF1C5WX3yB7J,475835,"afro soul, south african pop",Q Twins,49
68McnNC9twEtiynOAJRRgZ,827165,"amapiano, barcadi",Uncle Waffles,55
0UDlBvCj6BwV8uYLf8zzKS,93044,,Royal MusiQ,53
4IZr8UpEiuTNDf9a5atoco,4513,,OHP Sage,52
22Bl1QCNEZvpqVwRPYscE4,508824,amapiano,Pcee,55
1BC2o2RW9sGr2NB8jXlYQv,145185,underground amapiano,Officixl Rsa,51
3kOjBD3iIxB2zeN4CFngxm,1066,,Danny Shades,42
16Sxr5Kd5KJIUXTUVtmVOV,16320,maskandi,Mshinwemali,49
6OtlecLaA62XUdzRZDSeBz,3234,,Shenge wasehlalankosi,44
2qixIA7qPFts4yN1Av017D,213578,"afro soul, south african pop, south african pop dance",Mthunzi,57
7Hb7ZlUE4ByWsV1Rkc4Uo2,74104,amapiano,Sizwe Alakine,47
4DFFwNev2bjj7QGVTxzuwM,4193,,Umthakathi Kush,47
3xXIOO328Ieh0PWOcxivjL,1069335,amapiano,Aymos,56
3fdFRgy3GmfiWQqeKbmFS8,835949,amapiano,Mas Musiq,56
6EG9v86LsCoq5HS4Jj1zCQ,605177,amapiano,Pabi Cooper,48
71sePyklre8L4YJuE9Qf7D,1259,,Thebuu,44
5H7UcHG42hqQZzkGJ8QqIt,8,,Lajere man,40
1f5s8gmQ3SgDc6TtlegNkS,51,,DJ DADAMAN,40
2oIQCM7hRZI9tS5b9S8rj4,1165799,amapiano,Tyler ICU,62
4Ijr6oNjLibby38inghdKO,143225,amapiano,Visca,51
5DuhT9Ix9p7qvE42w9liWY,78866,amapiano,Ceeka RSA,61
5I2wx5alIUkX7uDkTUAv6Z,39,,Sjavasdadeejayj,45
6vIKxXxsfpL8tAmjP0eCwY,1864,,Al xapo,49
1lDWyPzSZOqP5jfZNm5lLI,1107456,amapiano,DJ Stokie,53
2zCe5zvuLDUr9BfD4NMDQc,19380,,Zee_nhle,51
15NUCBzkuF0VbkybGMUTPw,5779,,Sobzeen,47
39ejxavrkdkHXj6yCGJugx,537,,Faith Strings,44
5DrdfQwRGTeV7erKmKVZ6i,956,,Lawd Weezy,45
34RwSIfWKAwRdIq6cdYnZv,6668,amapiano,TO Starquality,46
7HpriU9gAJThxAfPfXpZ6N,58182,amapiano,Chley,56
5yR5c8xnUVQDP3UDqfjhZd,81455,sgija,Bandros,49
4VlxI0WKDh7HFgHjXcfj6v,2215626,amapiano,Kelvin Momo,64
5V18XqJmDIo9Sr6Rlu6cgu,30,,Mr. Maker,44
24Hon9044L6JUKWcqQSjma,137829,,Makhadzi Entertainment,57
artists,followers,genres,name,popularity
2xkslEBMPDYAZzT2Ws2pUz,955,,Dr Skaro,43
4GlpRsgQev4kO3yl4YhoJs,1012,,Babethe Gashoazen,44
3ZUn6LYxdmmPYQqBhFWI3h,431677,"afrobeats, afropop, nigerian pop",Iyanya,52
5jCHpUIjSnOXUzVaxwBA2k,108272,bolobedu house,Prince Benza,47
6qQ80mn21S92SYfqtceUin,2673,,015 MusiQ & Van City MusiQ,41
7cEqpdw3pDFWfl8jScOSNe,792,,Veyane,41
0dUHzfa2msKEpMevzsdwqG,569746,south african house,Babalwa M,61
3rIVgeRWFhGxhFF9wgJFC2,75542,amapiano,Stixx,60
3W0DeGwe5EHJwydiL6ECaC,10194,,Nvcho,52
3bvfu2KAve4lPHrhEFDZna,1380185,spanish pop,Lola Indigo,71
4ixNZvQuuzCDxBsxO9zE6L,114674,urbano latino,Gonzy,68
