artists,followers,genres,name,popularity,country
4RfOLIFy2xEmlWzXEVmLJn,1794187,"afro soul, south african pop",Sjava,61,South Africa
2iN5MhOgkenO5FtkPtEVAF,749996,amapiano,Wanitwa Mos,56,South Africa
4AnNB3lPD0Sv7ziKVHqI66,577033,amapiano,Nkosazana Daughter,61,South Africa
523y9KSneKh6APd1hKxLuF,609124,"bolobedu house, south african house",Master KG,63,South Africa
6sNKQgLUy4LVNEX3r1kG1A,1497096,"afro soul, kasi rap, south african hip hop, south african pop",Big Zulu,57,South Africa
5m5lgddffBHA2pv0m5E2Ro,255634,amapiano,Zee Nxumalo,58,South Africa
1W5wfiEUdPebJdwmyglKP4,111538,amapiano,Cyfred,48,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
0RSqcZGU4Kf01zKcn4JhiE,16015,,Mawelele,47,South Africa
3Px6IenueysHsgCQf9xFVr,900365,"afro soul, kasi rap, south african hip hop, south african pop",Kwesta,54,South Africa
1ELUrmWBlXkqVabjVincQ6,425168,amapiano,Bassie,52,South Africa
1WyQuSMk2VrDyfYfdfa4w6,9253,sgija,M-Touch,47,South Africa
6V0AnQuqPD8zkTZKbO1pbk,7558,,Ranger,49,South Africa
0lxNEAFHu0uIMSTWMiKV3q,5174,,Amaza,47,South Africa
5vFGtc23dtvt3f7FSK7vtg,644851,amapiano,LeeMcKrazy,64,South Africa
6Wqpl1YTjgy5TiTluzFzjx,353173,amapiano,Tman Xpress,57,South Africa
0sN5oRkFliiyjSNqPIEjML,12989,south african trap,DoouShii,47,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
5MJ5f1XKD9yu7aWfG8OGjz,1542805,"amapiano, barcadi",Mellow & Sleazy,64,South Africa
2J9OgoroujUr9FiiT40sqc,22235,,Tycoon,49,South Africa
3vg62RNNbcEtTGVRHzIBdi,378,,Sly,46,South Africa
1bNjWBFWsAAzZSR59lRdpR,5019199,amapiano,Kabza De Small,67,South Africa
5M9mFjVaPT2T1HFYFFSoCt,306388,"afro soul, gqom, south african pop",Dladla Mshunqisi,49,South Africa
3yWkz47Z8kE6z1xW6rjkAl,58451,gqom,Goldmax,52,South Africa
2oA819q93vu53ZDkCJYdbN,52910,amapiano,TNK MusiQ,47,South Africa
5vFGtc23dtvt3f7FSK7vtg,644851,amapiano,LeeMcKrazy,64,South Africa
