Source,Target,Weight
2oQftHHbzwW2lMNxh5W5iw,Greece,1
2ra3quFhImLyv0c9XTnWFl,Greece,1
2wn1GEkgU8x5i1fstfxog4,Greece,1
6ITj5WewzBmhbCBS1jxY75,Greece,1
5svarA8QyRUWetgH9ZouQq,Greece,1
1OJxI4NQfY6osMvhfRMMEX,Greece,1
1HY2Jd0NmPuamShAr6KMms,Morocco,1
0du5cEVh5yTK9QJze8zA0C,Paraguay,1
2SabhGDiBSyaM6QSuBUVqB,Switzerland,1
0vUcZVCNG7i5OV0zb8Icfw,Greece,1
1RqOmrtivmvKrfBO81j1ou,Greece,1
3jPN2U65cMPzvozEBue5zp,Greece,1
4j3tjX98PWp21sE1XWIBt8,Greece,1
0WxSlQlue0fq99fXfGBmxA,Greece,1
699OTQXzgjhIYAHMy9RyPD,Malaysia,1
2FTua3TeIGnmQQrN80DinP,Greece,1
0ys2OFYzWYB5hRDLCsBqxt,Mexico,5
1bfl0AU8SqmLkElptOprhC,Mexico,4
5eumcnUkdmGvkvcsx1WFNG,Mexico,10
0elWFr7TW8piilVRYJUe4P,Mexico,5
6pV5zH2LzjOUHaAvENdMMa,Mexico,4
4Rh80sXmcG4xDP1r6dTNiQ,Mexico,1
1dKdetem2xEmjgvyymzytS,Guatemala,1
6XkjpgcEsYab502Vr1bBeW,El Salvador,2
6Sbl0NT50roqWvy746MfVf,Mexico,1
0pePYDrJGk8gqMRbXrLJC8,Mexico,3
7jAs1uPnpfNmT6e5qtEPxq,Guatemala,1
6ndLrsgT3MV5CNxIrW71fw,El Salvador,1
3m5qlPf2OkihLz3dRYnkPA,Ecuador,3
1vyhD5VmyZ7KMfW5gqLgo5,Ecuador,3
1r4hJ1h58CWwUQe3MxPuau,Ecuador,3
7j6DKwmjbxvpQO8h914uEz,Ecuador,2
1TA5sGRlKUJXBN4ZyJuDIX,Dominican Republic,1
7iK8PXO48WeuP03g8YR51W,El Salvador,3
5CiGnKThu5ctn9pBxv7DGa,Ecuador,1
12GqGscKJx3aE4t07u7eVZ,Honduras,4
18dspUI6gqabm5XCC2RcUD,Ecuador,1
3E12tRURRvPfHz0hAMCFYc,Honduras,1
3UTF2no3muGdiFXVujl94i,Honduras,2
7hDt3OE2ubsKzO9rMYPXox,Mexico,1
6B1hSmaLdOvChinK2Z7gfi,Ecuador,1
6dLuQ5qXxIuWc5urxfIiZR,Mexico,1
2rmkQLzj0k4nZdQehOUByO,Mexico,3
66ihevNkSYNzRAl44dx6jJ,Ecuador,1
6XkjpgcEsYab502Vr1bBeW,Ecuador,2
4q3ewBCX7sLwd24euuV69X,El Salvador,4
1HY2Jd0NmPuamShAr6KMms,Mexico,1
0du5cEVh5yTK9QJze8zA0C,Panama,2
1TA5sGRlKUJXBN4ZyJuDIX,Dominica,1
1oSPZhvZMIrWW5I41kPkkY,Japan,1
5YqI7p8zYsOpKJtjxYdOce,Mexico,1
3p8PwzenE7ktd4BVFuQzMD,Mexico,1
3l9G1G9MxH6DaRhwLklaf5,Honduras,2
3E12tRURRvPfHz0hAMCFYc,Guatemala,1
54seKvtsZauR1iauN0ptpo,Nicaragua,1
5vV3bFXnN6D6N3Nj4xRvaV,Vietnam,1
5CiGnKThu5ctn9pBxv7DGa,Dominican Republic,1
7jAs1uPnpfNmT6e5qtEPxq,El Salvador,1
1oSPZhvZMIrWW5I41kPkkY,Honduras,1
1bfl0AU8SqmLkElptOprhC,Honduras,2
1dKdetem2xEmjgvyymzytS,El Salvador,1
0ys2OFYzWYB5hRDLCsBqxt,Honduras,3
1HY2Jd0NmPuamShAr6KMms,Malaysia,1
12GqGscKJx3aE4t07u7eVZ,Guatemala,6
6pV5zH2LzjOUHaAvENdMMa,Honduras,3
4Rh80sXmcG4xDP1r6dTNiQ,Honduras,1
1fctva4kpRbg2k3v7kwRuS,El Salvador,1
1mcTU81TzQhprhouKaTkpq,Ecuador,2
3ZpEKRjHaHANcpk10u6Ntq,El Salvador,1
5vV3bFXnN6D6N3Nj4xRvaV,Thailand,1
790FomKkXshlbRYZFtlgla,Ecuador,4
6ndLrsgT3MV5CNxIrW71fw,Ecuador,1
7j6DKwmjbxvpQO8h914uEz,Dominican Republic,1
1TA5sGRlKUJXBN4ZyJuDIX,Costa Rica,3
2LRoIwlKmHjgvigdNGBHNo,Dominican Republic,3
1vyhD5VmyZ7KMfW5gqLgo5,Dominican Republic,1
1qto4hHid1P71emI6Fd8xi,Ecuador,2
6XkjpgcEsYab502Vr1bBeW,Costa Rica,5
4q3ewBCX7sLwd24euuV69X,Ecuador,3
6B1hSmaLdOvChinK2Z7gfi,Costa Rica,1
7j6DKwmjbxvpQO8h914uEz,Dominica,1
18dspUI6gqabm5XCC2RcUD,Costa Rica,1
3UTF2no3muGdiFXVujl94i,Guatemala,1
1r4hJ1h58CWwUQe3MxPuau,Dominican Republic,1
66ihevNkSYNzRAl44dx6jJ,Costa Rica,4
4SsVbpTthjScTS7U2hmr1X,Paraguay,1
1pgDilWYDWLoOgGjf1iHNu,El Salvador,1
5lFhCi03HDneWzvCxGctrT,El Salvador,1
4DYFVNKZ1uixa6SQTvzQwJ,El Salvador,1
3m5qlPf2OkihLz3dRYnkPA,Dominican Republic,1
0zO8yNnw5GQgutcIyXfGBY,Panama,1
3LKXWvXFWrkwUzJWxzwVpW,El Salvador,1
2jSGzJw0ebJLu7OLVSOcBP,El Salvador,2
3eVa5w3URK5duf6eyVDbu9,Norway,1
0du5cEVh5yTK9QJze8zA0C,Pakistan,1
6Sbl0NT50roqWvy746MfVf,Honduras,1
0pePYDrJGk8gqMRbXrLJC8,Honduras,2
6dLuQ5qXxIuWc5urxfIiZR,Honduras,1
2rmkQLzj0k4nZdQehOUByO,Honduras,2
5eumcnUkdmGvkvcsx1WFNG,Honduras,4
7Gi6gjaWy3DxyilpF1a8Is,Honduras,1
5vV3bFXnN6D6N3Nj4xRvaV,Taiwan,1
6qqNVTkY8uBg9cP3Jd7DAH,Peru,1
4PPoI9LuYeFX8V674Z1R6l,Honduras,1
4dqqy9z09htrVsRiJpoQmw,Hungary,15
0zmW213tzA7NFv6ESRso7N,Hungary,8
6EIriUxo7vznEgJtTDlXpq,Hungary,10
7JOS2dpikWR1qxVZfLbKju,Hungary,5
7MiVTMPyOXp6jr9H3mFHBb,Hungary,1
3RDALl5RyRDHPryF1uyWwG,Hungary,3
7nU1fhLUpYpzilqF5QkVdX,Hungary,1
35BhE5C6szF898n5WgUSgO,Hungary,1
5Zwlr28h134D0OzxzUfVCA,Hungary,1
2dmFGufs1lJpgKnb5NyPNS,Hungary,1
2O9w0WQhGtr7oQWG6nUqh5,Hungary,3
1HY2Jd0NmPuamShAr6KMms,Luxembourg,1
0du5cEVh5yTK9QJze8zA0C,Norway,2
5ALUgNuS421MZrrrAhM9Bv,Hungary,3
0x57YRyWq4ke3e1Sd9E7SV,Hungary,2
0Qld3F5Dr62sYbuivSzEMw,Hungary,1
3PMRY3PR5xAe5UpRfPPuaG,Hungary,1
5Y82XghASZwxaZGe7tJVUJ,Hungary,2
1iCnM8foFssWlPRLfAbIwo,Netherlands,1
4tuJ0bMpJh08umKkEXKUI5,Malaysia,1
3eVa5w3URK5duf6eyVDbu9,Nicaragua,1
5hBCfYFEDK8otrksMYuzoL,Hungary,2
1O4dvMoyQSIClCii6DSai8,Hungary,2
1Xyo4u8uXC1ZmMpatF05PJ,Norway,1
699OTQXzgjhIYAHMy9RyPD,Luxembourg,2
3T7cPgj4vAIoSdypl7cNH8,Hungary,1
0EQbKeNi7GXjfN2LndmReh,Hungary,1
5HK6QtizXJzCmoYTkvFRik,Romania,1
7veanrmdYNXRdmVxbsjSNh,Hungary,1
13Et80WfHLQ1cBn2YTQ7Zd,Hungary,2
6qqNVTkY8uBg9cP3Jd7DAH,Panama,1
1Xyo4u8uXC1ZmMpatF05PJ,New Zealand,1
7FNnA9vBm6EKceENgCGRMb,Latvia,1
0PCCGZ0wGLizHt2KZ7hhA2,Luxembourg,1
5x9gQC3VztdH5mQO5EEi9y,Hungary,1
4imSxhDqtkiuKUamV1AL2l,Hungary,1
33qOK5uJ8AR2xuQQAhHump,Luxembourg,3
6MBiPjSFsYijvVDtKDwVs4,Iceland,1
1HY2Jd0NmPuamShAr6KMms,Lithuania,1
0du5cEVh5yTK9QJze8zA0C,Nicaragua,2
0OCQtSY66ZM9xUUsuvjDXw,Iceland,4
4jfe3cL8wzjPxD9CViP2dW,Iceland,2
1tNJibl39hvCIVSnGaiwx5,Iceland,13
7FRQP6Ivwv3DQCLxpR3I6Z,Iceland,1
5fxRKBJNkss9n22ePnifL6,Iceland,7
734Ea35ORu5chErtoqMMtU,Iceland,1
6qqNVTkY8uBg9cP3Jd7DAH,Norway,2
5h3hKwGlSCOjBjsMhMCWma,Iceland,1
6100Rwk1ypJpElhvxSKju4,Iceland,1
1iCnM8foFssWlPRLfAbIwo,Malaysia,1
1Xyo4u8uXC1ZmMpatF05PJ,Malaysia,2
3hvKmeo12OU7ai8Mpgraf7,Iceland,2
3eVa5w3URK5duf6eyVDbu9,New Zealand,1
4iHNK0tOyZPYnBU7nGAgpQ,Iceland,1
4tuJ0bMpJh08umKkEXKUI5,Luxembourg,1
5A5hVxY3BogJUch1IUcuw7,Iceland,1
74KM79TiuVKeVCqs8QtB0B,Norway,3
22wbnEMDvgVIAGdFeek6ET,Luxembourg,1
5lpH0xAS4fVfLkACg9DAuM,Germany,1
6opz1Ax3VqCmeQBGax1erx,Iceland,1
7rjcERw1K9oR9vtik3YSJN,Iceland,2
4ynaUZA4BVF6d2XaNuflVz,Iceland,1
6TBRY5HueSwE3yVgBIHcy2,Iceland,1
4gdMJYnopf2nEUcanAwstx,Pakistan,3
05etL4pzWd6TSv1x5WrlG3,Pakistan,1
22UtphG4LcwxlhhV0aP4js,Pakistan,1
6MPuzz9hPrs4TwxeHh4cEj,Pakistan,1
1SyKki7JI1AZNKwgNMkn25,Pakistan,1
1E6arsXf5Fgsnv9YpSzjpE,Pakistan,1
3GBSge8pq7mpezUQl0GAOA,Pakistan,1
1mBydYMVBECdDmMfE2sEUO,Pakistan,1
4ojkMVHjuDZgDXSJy5qs2h,Pakistan,1
0NErdIJtuKBjtxKmlqaWdj,Pakistan,1
2fMqTqiTxUDlmcOEPaQSsx,Pakistan,1
7uIbLdzzSEqnX0Pkrb56cR,Pakistan,1
19LIHDDSHBD5NyYHI3gpzB,India,4
4zCH9qm4R2DADamUHMCa6O,India,3
4GISoVSxo2LkF5EyorXs9W,India,1
3PpjqSKBer3obW6lDflOBx,Pakistan,1
4YRxDV8wJFPHPTeXepOstw,Pakistan,1
7vCsTTACb2iT4fvBMnwp5w,Pakistan,1
5VVN3xZw1i2qihfITZlvCZ,India,1
1QvyquqkuuwUzdszyoKIy4,India,1
1rdQOMFFtoskDXXUVjiGo9,India,1
3o7GGc9KjbLzTCwOq9WL55,India,1
1mBydYMVBECdDmMfE2sEUO,India,10
1T7MiVJ2MJlR5GKi11w4VT,India,1
1eQsrFTW5NHQs1X7B0mImu,India,1
0NErdIJtuKBjtxKmlqaWdj,India,2
2fMqTqiTxUDlmcOEPaQSsx,India,5
2rN8LHqK4TBI7y3d9POvJb,India,1
0qS0rxCY4YfrUx9GCTlDIW,India,1
4PY2xnTu90K0hvkgcljRJl,India,1
3UVLcqHc3pOMsWiZv2MeIZ,India,1
4YRxDV8wJFPHPTeXepOstw,India,8
09UmIX92EUH9hAK4bxvHx6,India,1
2FKWNmZWDBZR4dE5KX4plR,Pakistan,7
6DARBhWbfcS9E4yJzcliqQ,Pakistan,7
3nqS8jzqmsPKFJTp0BOIel,Pakistan,3
0TnOYISbd1XYRBk9myaseg,Dominica,1
4f7KfxeHq9BiylGmyXepGt,India,1
1wRPtKGflJrBx9BmLsSwlU,India,2
3tHD07u1ON4uHxmnT9rwqZ,India,1
1gegc3MqXY9tE3SL0PyLKr,India,1
5sifufajls8Q6k04Y4F8mH,India,1
5GnnSrwNCGyfAU4zuIytiS,India,1
5wJ1H6ud777odtZl5gG507,Pakistan,1
6SWmwFBXIsxhIx5XPkYo0a,Pakistan,1
0y59o4v8uw5crbN9M3JiL1,Pakistan,1
183DgO92lAqgpVVNKI7ZKF,Pakistan,1
3ozYqVCLohfpXIhalkhM8D,Pakistan,1
0T1CMVkqffHlqEk4BcAph1,India,1
5TNSXFCNwlq2CfiMcNOCDP,India,1
5o36rLQd78Zh8CaT8rn59d,India,1
6k6TIai4KyKG1DeIMftSmJ,India,1
3iGhlvzpXc0UHBQ7klAItX,India,1
5wJ1H6ud777odtZl5gG507,India,2
2DFCHTDIA0t638a4mm37dK,Pakistan,1
5Z8nzSJRSo4HRcUOzemnC1,Pakistan,1
05dG9pMLRWenxzvSmefE6U,Pakistan,1
6WOdPJmexxFINcKMkP2jMG,India,1
6q29t5RuXxlBuqIZsOMQss,India,1
3ozYqVCLohfpXIhalkhM8D,India,2
2cjQTf2J5yCaNY8qHpW855,Pakistan,3
4gzrZDyL5gYiROkv27pYKx,India,2
5r3wPya2PpeTTsXsGhQU8O,Pakistan,3
2oSONSC9zQ4UonDKnLqksx,India,1
1HY2Jd0NmPuamShAr6KMms,Latvia,1
0du5cEVh5yTK9QJze8zA0C,New Zealand,3
3eVa5w3URK5duf6eyVDbu9,Netherlands,1
3qpyErDI4i90q5EGgSRmNK,India,1
7xcbCUOXrxDyWxbYxPq60B,India,1
1bTROl5p3rGTpvKeWnGgrw,India,1
2o4R2rK7FetH40HTv0SUWl,India,1
3GBSge8pq7mpezUQl0GAOA,India,2
682M6cmwGHOyAB1ZmPv38W,India,1
5aWkTGq5O45ES0fDFmN1Wv,India,1
2UWTNi6LLK5lXNGzFWzIqT,India,1
6jvvFfe34NYXjWZMz7rExP,India,1
4xNgNFUMUuGCoy7IX74Y60,India,1
5gZhfbckaWo89OzDSk3gdT,Pakistan,1
0m3D4grap8VFSzbJMqgNVk,India,1
0oOet2f43PA68X5RxKobEy,India,1
6k6dimE4a6OFnD0HWmkIUW,India,1
5jJrJU7VVmxQQLcLAmmxXc,India,1
139FRgoVcJ82jogPttiWcc,India,1
6LEG9Ld1aLImEFEVHdWNSB,Pakistan,3
74OaRjmyh0XyRZsQQQ5l7c,India,1
3NHwwyb1coYa5cLyI72xSk,India,1
2GoeZ0qOTt6kjsWW4eA6LS,India,1
00sCATpEvwH48ays7PlQFU,India,1
3dN9MQpjIyNxyeRfz4EDZe,India,1
3nLLr3ShsQC2Hdrwjl14ie,India,1
1HY2Jd0NmPuamShAr6KMms,Kazakhstan,1
47z98pKd71yIbgXwe9LPVC,Malaysia,1
3eVa5w3URK5duf6eyVDbu9,Morocco,1
0du5cEVh5yTK9QJze8zA0C,Netherlands,2
0f6TyESD8E1mD2oLJ4TGv1,Indonesia,2
5Plk4JdCzMxhAHSRTEsxJp,Malaysia,1
1lg1jqQMMJQQFFMnkxn0zV,Malaysia,1
47z98pKd71yIbgXwe9LPVC,Indonesia,6
7Gy1PxqrgsiqWF6JNYPHeB,Indonesia,1
6X28gNASnalAWseUA8uI4X,Indonesia,1
3tMTXQyRrPmMyHv5SoC0TV,Indonesia,5
1v1khTmozNfxB2ET1Ep288,Indonesia,2
16B3ICSQCPu4C6L5TEHXQe,Indonesia,1
6Sv2jkzH9sWQjwghW5ArMG,Malaysia,1
6YPfs6tdZXvnlzgZNU3SYT,Indonesia,1
6qqNVTkY8uBg9cP3Jd7DAH,New Zealand,2
53tuXn4uXfDqZYhAFMxZdt,Indonesia,1
3wOsYKZM0zcKNasi3I7fP4,Indonesia,3
327ipGIr9bD3MkLb2eucqC,Indonesia,1
66NmU5epI0ONGmdCRbLpmW,Indonesia,2
1JvbNeV9zG9Sew1JyaWsyx,Malaysia,1
20zafXaLhm5IcXnSU93rNn,Indonesia,1
1WX2v0BiEW19Vw7xmznLdZ,Indonesia,1
06QVnTCdjs4jPKO0487EGV,Indonesia,1
51kyrUsAVqUBcoDEMFkX12,Indonesia,2
1NjxFrpEGZTV2Ny0OJxeWu,Indonesia,1
0kw7tMniMnrp9Pcr7vgDAm,Indonesia,1
6UgERnTHmjk3qXM9x5vzyO,Malaysia,1
4sEWznAKWWNcicTuLxzb6d,Indonesia,1
1ZT1OfVAO3kpOEHVejBxV8,Indonesia,1
2iDVt6mFbtbDEZG5ax0dTi,Indonesia,2
5vTG3EyFrsARtIGDWZNRzu,Indonesia,1
4bAgr9zaF0bpzVGHdHuf0f,Indonesia,1
611ajYp7fMbkU5CYF08tje,Indonesia,1
6O74knDqdv3XaWtkII7Xjp,Indonesia,1
2dyCbip3jAVmQNAs7Sg8Y9,Indonesia,1
4AhHkaGz7W2bKKJK90IaV2,Indonesia,1
3DHOtJqv0Bw65ENlK4FiSF,Indonesia,1
4IWBUUAFIplrNtaOHcJPRM,Malaysia,1
1zNqDE7qDGCsyzJwohVaoX,Malaysia,1
0kPb52ySN2k9P6wEZPTUzm,Indonesia,1
6RoZip1Hn7ahR6MjzBKKLK,Indonesia,1
5L1lO4eRHmJ7a0Q6csE5cT,Thailand,3
7Ln5yumFjHCkeZ8bAzHUcp,Indonesia,1
4ubEZ6sMsrrbQChueyouCC,Indonesia,1
4tuJ0bMpJh08umKkEXKUI5,Lithuania,1
1iCnM8foFssWlPRLfAbIwo,Luxembourg,1
4tuJ0bMpJh08umKkEXKUI5,Latvia,1
1HY2Jd0NmPuamShAr6KMms,Italy,1
7GlBOeep6PqTfFi59PTUUN,Malaysia,1
22wbnEMDvgVIAGdFeek6ET,Latvia,1
74KM79TiuVKeVCqs8QtB0B,New Zealand,4
2RQXRUsr4IW1f3mKyKsy4B,Canada,1
3y2cIKLjiOlp1Np37WiUdH,Luxembourg,1
39B7ChWwrWDs7zXlsu3MoP,United Kingdom,1
7zAAwgV5Wqmvpb4GzvlRkP,United Kingdom,1
0Cs47vvRsPgEfliBU9KDiB,United Kingdom,1
3bO19AOone0ubCsfDXDtYt,Netherlands,1
2FXC3k01G6Gw61bmprjgqS,Luxembourg,1
7Ez6lTtSMjMf2YSYpukP1I,New Zealand,1
70kkdajctXSbqSMJbQO424,New Zealand,1
6kbR2eL4hecj3rFwGOsYsI,Germany,1
20rKUmFZsfv9GBXiv6R9d6,Germany,1
2UNjfzEkfsdWVDwnuD6vdH,Germany,1
7GlBOeep6PqTfFi59PTUUN,Luxembourg,1
3eVa5w3URK5duf6eyVDbu9,Mexico,1
0du5cEVh5yTK9QJze8zA0C,Morocco,2
4tuJ0bMpJh08umKkEXKUI5,Israel,1
246dkjvS1zLTtiykXe5h60,New Zealand,1
4j96cMcT8GRi11qbvo1cLQ,Ireland,1
11p2E654TTU8e0nZWBR4AL,Ireland,1
6qqNVTkY8uBg9cP3Jd7DAH,Netherlands,2
4tuJ0bMpJh08umKkEXKUI5,Ireland,5
2sil8z5kiy4r76CRTXxBCA,New Zealand,1
4gvjmrtzydbMpyJaXUtwvP,Singapore,1
4gzpq5DPGxSnKTe4SA8HAU,Ireland,1
33qOK5uJ8AR2xuQQAhHump,Lithuania,3
4iHNK0tOyZPYnBU7nGAgpQ,Germany,1
22wbnEMDvgVIAGdFeek6ET,Israel,1
5lpH0xAS4fVfLkACg9DAuM,Estonia,1
5wCmhq5J2hPwL2r0eKurxn,Belgium,1
5KKpBU5eC2tJDzf0wmlRp2,Belgium,1
5VadK1havLhK1OpKYsXv9y,Belgium,1
25uiPmTg16RbhZWAqwLBy5,Lithuania,1
4qU7IJSReZnsLy5907Mtau,Ireland,1
10exVja0key0uqUkk6LJRT,Latvia,1
0rvjqX7ttXeg3mTy8Xscbt,Ireland,1
4AK6F7OLvEQ5QYCBNiQWHq,Malaysia,1
4V8LLVI7PbaPR0K2TGSxFF,Canada,3
20wkVLutqVOYrc0kxFs7rA,Lithuania,1
2tIP7SsRs7vjIcLrU85W8J,Latvia,1
5Ea0d3mUECVaMf8h2DTehE,Israel,1
1Wq2STGiL7ZaIHAm5jMakc,Israel,2
2LUB7PhWK2j2obgSTeD3GN,Israel,5
7lwdlhwSxbB36wqnOwo5Kd,Israel,2
2ygecp3YQJwBHL7LNzDgwe,Israel,2
1IAEef07H0fd9aA8aUHUlL,Israel,6
1wak0ZG1LUrZPYx8RDTQoD,Israel,1
28jEBK1RysfSUBHFofFflA,Israel,4
1HY2Jd0NmPuamShAr6KMms,Israel,1
3cDi1D2FHMVgljfdB1QVgr,Israel,1
7o5IkQicos4SrXeny1LOZr,Israel,1
2YHuWGXNWLmpBTKo1rQ3me,Israel,1
0pv7p5CElqhjhzyPD4eXpe,Israel,1
24HI9hevLjIQtj7xp2CeHs,Israel,3
36TG4OFhKuCHnTFCa6BEh7,Israel,1
3eVa5w3URK5duf6eyVDbu9,Malaysia,1
0du5cEVh5yTK9QJze8zA0C,Mexico,2
0WfHRTAUTncteWfXm917EG,Israel,1
6qqNVTkY8uBg9cP3Jd7DAH,Malaysia,2
6VdxGMRiiFQhI8F0FkuQZg,Israel,3
01r7peBt7lJhz42nE04rpM,Israel,2
6uQl3gu1AIXyvqCAxnc2q4,Israel,3
22wbnEMDvgVIAGdFeek6ET,Ireland,2
7MKSeamhiRpa0xiS4FHGSC,Israel,1
3umXlcgiDTcCRkvPVobeJc,Israel,1
17pbOSPIn3lmY0vHhOlKGL,Israel,1
74KM79TiuVKeVCqs8QtB0B,Netherlands,2
1CD5WWtF6AFUq6BTY20I4k,Israel,1
6ltKIf1bortd0DQbpgKdQu,Israel,1
78u2puZeKJRYIfNHkx2Jdh,Israel,1
0T0COcAFHD9oZ704HbZr2A,Israel,1
2JQK9mzxqKz16lSgICHDTx,Israel,1
72UMGUwvrkXSesefytfLWy,Israel,1
2loEsOijJ6XiGzWYFXMIRk,Morocco,1
6XjgqvaVLUib6lCerbZrYD,Morocco,1
26WKgv73kRHD0gEDKD1i8j,Morocco,1
2yyaNPcdxZcn4iutCcLMaC,Morocco,1
37lTKHi901VnwngQ7C8noT,Morocco,1
1iCnM8foFssWlPRLfAbIwo,Lithuania,1
2PEMswqQspTSsAltdeF5kO,Italy,3
2iRUfXetAwNoxIN42BQ5hq,Italy,2
0hk4xVujcyOr6USD95wcWb,Italy,1
25u1DN0MwQVSav4XoJS7hl,Italy,5
1A6HBLulvBFzNtlMb7b08f,Italy,1
4rj3KWaLAnuxgtMMkypZhf,Italy,5
7GacyaFUp0qkEJglERX9N7,Italy,1
396Jr76018oUMR6QBnqT8T,Italy,1
0lI3rF4hi4op6UxqlLHPzv,Italy,1
3yGA8yyowtKVXgNIXguMfz,Italy,1
27LlKWxS3KXW7RRAxN5S8s,Italy,4
58bdmuoVnCLzq3gqATaLLB,Italy,1
2jnjbAYKylrmBMCFZE0OCK,Italy,1
7K80yOTC0Id95gRaOxDG5u,Italy,5
4w9mPW732RnZkoqsy3lRsg,Italy,1
0jdNdfi4vAuVi7a6cPDFBM,Italy,3
0EUR8jz8L936AEbV2Spkca,Italy,6
7cdIY4mDfM1dbjgl7s2fGR,Italy,1
6RdcIWVKYYzNzjQRd3oyHS,Italy,1
76UCIJTB0jcJvBaL0CdIqx,Italy,2
3wDn3kW2zDRLnaQAnX0S3x,Italy,1
2pzFTbri7ew8mW2CbYpCNq,Italy,2
35V1WomiedCJeGfupcPm7s,Italy,2
2K5nCggbhSZ00YCYP5qkZS,Italy,2
3egWSWp7Y4FyCKIyvXbw7L,Italy,2
1HY2Jd0NmPuamShAr6KMms,Ireland,1
7GgpsUpkj3olseoaTY7TEY,Italy,1
11TplWqOPQBTmg2eiSLt1m,Italy,1
1rWg0CyGoCsRYYtpj5NC5P,Italy,1
5Otk4eRecMMbC5YR4Iliou,Italy,1
0ozb4x3nqp8fRb2WRgNKEn,Italy,1
55hqNIuyJgDQhJrW5NSfVk,Italy,1
1AgAVqo74e2q4FVvg0xpT7,Italy,2
0EqkKYDK9EkKY5N7zU3FPv,Italy,2
6CKch2otN4SPznHf9ms5JF,Italy,1
3AVx3OBPIk4pJQllAXoVs1,Italy,1
5f7VJjfbwm532GiveGC0ZK,Italy,1
2E6AK3UPEGCvjnzuygCh2h,Italy,2
6PsQc21YZU7WNfiODG69Qk,Italy,2
5SulO4l40qDuV9zUGLZx7n,Italy,1
3LvwPiJQJ0da0GurKMToV0,Morocco,1
1UjxAZqzphB1tsMb1aWBj0,Italy,1
1eBPcZCSWh1EAv0aOXusye,Italy,1
2aiM1OfMODFLUXaQgEVPK1,Italy,1
2R4kNOwHUUsuDYhKsESVbF,Italy,1
7CvTknweLr9feJtRGrpDBy,France,1
6frLp49xcNeQN6QYYrbSw7,Italy,1
3hN3iJMbbBmqBSAMx5veDa,Italy,2
3XTUciJcdix4GkO9YoBdtP,Italy,1
2IUzp4XydH7CtjqGwW2XiU,Italy,1
23TFHmajVfBtlRx5MXqgoz,Italy,1
06nvjg4wBANK6DCHjqtPNd,Italy,1
0gzwXezN4IUHAwLufA6YcX,Italy,1
5FEh6KHK99CyLXp3qFvZFM,Italy,1
2GyLz0gcl3zDPPql47YWEy,Italy,1
3AJSAtfY4qkm7DfGdCK9ne,Italy,1
4MR6tQyIrWK82b56cYPBDv,Italy,1
7CRwZOgk6IQ8Y6ABhwrpDN,Italy,1
7FNnA9vBm6EKceENgCGRMb,Italy,1
08ppjXEpROUgrG1X0DEquB,Italy,1
0vAALEhfbmllIOX1t7k5KU,Italy,1
3LvwPiJQJ0da0GurKMToV0,Italy,2
3eVa5w3URK5duf6eyVDbu9,Luxembourg,1
0du5cEVh5yTK9QJze8zA0C,Malaysia,5
4QvgGvpgzgyUOo8Yp8LDm9,Japan,12
2VcWFvgGxVdma52qB5DSDw,Japan,1
0pWR7TsFhvSCnbmHDjWgrE,Japan,2
1oSPZhvZMIrWW5I41kPkkY,Guatemala,1
0IwZVmMMGE7nNXS7vN9SIo,Japan,1
6YVMFz59CuY7ngCxTxjpxE,Thailand,1
5Vo1hnCRmCM6M4thZCInCj,Japan,1
6rs1KAoQnFalSqSU4LTh8g,Japan,5
3qQKrWwcqJlE4OS4e1ox7x,Japan,1
71UIOLnsacxQHlU55TvfiH,Japan,1
71hQB5jxdNiHk5gzZRhicQ,Japan,1
63ylN6WBUUxxMsySiDmr0B,Japan,1
2IUl3m1H1EQ7QfNbNWvgru,Japan,2
6wxfx1yhyqjCPYwwxJktR2,Japan,1
0ixzjrK1wkN2zWBXt3VW3W,Japan,1
1Y5vJqABeI6QI6R95EDV6o,Japan,1
4XFkDALFTsSHVnRtJSsaMN,Japan,3
4SpbR6yFEvexJuaBpgAU5p,Taiwan,1
6sX1XKgDIiAcVZof0SgWUe,Japan,1
64tJ2EAv1R6UaZqc4iOCyj,Japan,1
5vV3bFXnN6D6N3Nj4xRvaV,Singapore,2
36cgvBn0aadzOijnjjwqMN,Taiwan,2
0LOK81e9H5lr61HlGGHqwA,Japan,1
4UK2Lzi6fBfUi9rpDt6cik,Japan,1
7AUc6z9aVJftqLkiWdQ1ew,Japan,1
3KJigfhLjMfuE2HXsgXbln,Japan,1
7mvhRvEAHiCTQHUnH7fgnv,Japan,1
1snhtMLeb2DYoMOcVbb8iB,Japan,1
38WbKH6oKAZskBhqDFA8Uj,Japan,1
3MdXrJWsbVzdn6fe5JYkSQ,Thailand,1
72owWXEwmyfKq3ajrajPAN,Japan,1
6mEQK9m2krja6X1cfsAjfl,Japan,1
1oSPZhvZMIrWW5I41kPkkY,El Salvador,1
3eVa5w3URK5duf6eyVDbu9,Lithuania,1
1HY2Jd0NmPuamShAr6KMms,Indonesia,1
5ByAEWetNZ95GufzBSOkc3,Kazakhstan,1
5TZ0uM0InXX4LtI8hTsXlv,Kazakhstan,6
3JsHnjpbhX4SnySpvpa9DK,Thailand,1
0E56Ncr2I37JQhW71UJALE,Kazakhstan,1
6e7rMLAtwn5YRapc2iHAlG,Kazakhstan,1
