Id,Label,Popularity,Followers
09qHO1fFJ6iIeTuCjO7Bfa,Roc Boyz,61,67393
5N9d9BMxodykFktDttHERD,Ari Bajgora,52,11497
5tdUPxmXm8l09CGFHOyRSa,Kaja Gunnufsen,41,6433
7y4tvVGuB9WTDQwTj3ueu7,Kulturaften,43,1152
7wRXf1DelGyBsmOj5hnOum,DJ VLADI,45,1550
4JgV7rrIlfSvZYnlAwOblk,KNEKT,43,1503
3is2frns7nVQwNYdaJ5N2N,Ane Norum Kvistad,41,4177
3b7i9BNL3DBMl1fXy4kayt,BlimE!,47,2293
2veUQvo0k7rk3TI5l0EnIi,Metropolen,38,1511
3scNK8e4mqnP6Rb8a3lwZY,Maanu,60,125022
1nCZUpBIcyOxufOx0lPeIW,Annural Khalid,59,118531
1Bz46nDCMO1UOKp9GJjL92,Zeeshan Ali,50,45086
6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,61,562022
1n6pjRJkTY5v8RtUCAv5pi,Umair,71,371322
6QoCrBHsojKnOrsGNfRcTN,Talwiinder,66,525975
4wOKfu3A61gCA7lWEynNoe,Jevin Gill,52,7238
69xcFpmqTOmFNOL08Bxyci,Talha Anjum,72,2068986
5Us2dsq4VHlfLbKOrskg7K,Mxrci,70,112607
7GquqOIWZX7FNjsUYNjOKy,Ali & Shjr,45,3745
2URzIJH7QfPgMAEPErd0cC,Ali Raza,45,2862
485dW6YyuxW3kpnWmuFnnv,Shajjar Hussain,45,2172
1gcHKvKKZtEccnyXYlSvP5,Abdullah Maharvi,51,25837
0VAIiNSKG4DWkSaIy5qWz1,Prabh Singh,59,96810
47SaOSOqcrxSJNZUuqpLuu,Jay Trak,61,117930
54E3dYx7RpaGZaDVXJTWjr,Rooh Sandhu,60,11653
5DHi2MeoRgAwPE0A0qwRMl,Gurinder Gill,70,805541
0OS0NZnK7TGIAWx8MkWNFN,Intense,69,442325
7frYUe4C7A42uZqCzD34Y4,Sultaan,65,483700
5TvdGhdmRObqOkU6eGfXb5,Preston Pablo,61,44662
7hHDO4bJGlEaEHlY2lj1eZ,Bilal Saeed,63,2138941
4qjiRRFcM4WZ0aJ3IHdWPN,Avvy Sra,68,269493
5mWQT8CLTa4mAQAJdFjHb1,Abdul Hannan,61,510566
01pFDtbY3k5uOmy0Pbg93C,Rovalio,59,151362
3R1penrqtuKNTeWABjKT5N,Bir,55,99636
3SQVNBF31sOSgXeXzkGW9M,Dhanju,55,23740
54BjV0qctcWp8xOip7uaJD,thiarajxtt,68,218159
2Up4MLmBYIJV36ymeT44TF,Kinza Hashmi,49,287
2sWf9Tj6EsTxURcgil3NTG,Greg Kurstin,60,39594
1yMP2gzEFgUkib4khXN6hi,Taimour Baig,59,335340
7rEwKApsZMo8cXVxAndmvD,Raffey Anwar,56,83642
01PyusFVbXgoD5Kl1mR8CC,Young Stunners,60,1319667
3mGW1eoqwNtCxd8R3hIOM5,Talhah Yunus,64,959657
1qyXgLYCg0osV4glEYuQIv,Danny,60,103994
1uY9B9QroF5K8wPyeEO1QN,Sagar,68,14232
3atMq790wQ7IqjeSO0HFeP,Bayaan,55,242685
71DQO8pgnTwS3lNCq0cDcr,Valentino GRM,54,65633
5A0VwTrVvV03LMeBZYT99d,SMILE BEATS,52,15738
6oYwraA8pyfDH4Otny6ooZ,BARBEL,58,364705
6g6DtbtyBi3Ir0mxiDlouJ,Nerry Money,49,62807
4ebruhG8pei8qFQOfNxxLs,LH,45,24012
57GVeZvmrO7oCLm0Uacrjy,Robi Guid,45,64833
77ziqFxp5gaInVrF2lj4ht,Sech,81,12100514
39GGxIMwluX0usfj3E1IhJ,Lh Da Produzza,34,96
6GKbEjuVNKuuAKetDXA2Mi,Key-Key,64,46526
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,87,37756026
4dlXeMiq59ilk4DUppR5rf,Elty,34,791
4YcotSTsnWhSSizEgJlH5k,Don Pablo Mures,35,843
3r0UTZrNnAhbXmmfF91TD2,El Yeyo PP,32,379
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,79,5677546
0ghH5fsPlkf2XIALKJNSsb,JEYSON,50,80003
4I8dxVJ518Fc8xqfIilTeU,Josuan,38,5091
3k7FDxixhDQYNuxOtiN7jl,Lalo Y Los Descalzos,60,111854
1eIYP01ZLPKEExhcV6xFgt,Grelo,72,502110
2R21vXR83lH98kGeO99Y66,Anuel AA,89,39116282
3exLluFM1Apoq5gnsdagNj,Banda Tava'i Oficial,46,12289
3JgxYKorIJ2z5QIRSCsfMw,Jorge Acosta,53,7473
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,88,35634422
21451j1KhjAiaYKflxBjr1,Zion & Lennox,78,7801997
329e4yvIujISKGKz1BZZbO,Farruko,84,16170240
3E6xrwgnVfYCrCs0ePERDz,Wisin,76,9311540
52iwsT98xCoGgiGntTiR7K,Quevedo,86,5354540
1WUEWZGTvX4AjC2y5PoSDd,La Única Tropical,67,600092
2fuu7gBnfDhgJNt1Yr4ERu,Pascal,52,8394
1chOgh5tgwfiyJ2zhUHwBj,Dionela,75,914825
3z0IVhtuFvt9VYUZGT98PU,Jay R,68,251785
6AvnL2gWjNYs1hRVJx4huK,Maki,72,890521
6rTxLeff3t3rivZ3rabRpw,Robledo Timido,64,37498
6zO1dZ40fTZ5hY9NnnRJSk,yung kai,69,193449
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,63,840571
3wbCeEPAW6po7J46netxMT,Up Dharma Down,68,1336710
7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,73,3443470
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,66,1263905
7uDdl5V5AETSFY7K3muu22,Arthur Nery,73,6116486
61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,72,1405514
09Xydf4dlkr29dH99DmsvQ,Janine,65,562637
1hMAGfvamVXuSWBFQRFMeq,Over October,62,298890
5GVk1KCKa1tdHRev4bMw7V,NOBITA,63,1995242
1DlYnIiliftt6R21Y5NOW2,Adie,69,3423207
4qPhnQfRgdgcZEdXgENOnr,Janine Berdin,62,119458
2WzWSpOB41g3gb78Raj6RK,gins&melodies,64,354731
4zpGxqF6oI1h3f6Md2v42T,Hev Abi,76,3490259
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,77,8012317
3AQRLZ9PuTAozP28Skbq8V,The Script,78,8328787
3C1ER0cuXc8dLtaI8RvLI6,Eliza Maturan,60,48378
3d0hhzHPK0jA5mKTeFIZc5,Realest Cram,66,689664
57yOAX6apIrclpBG736Uy2,CK YG,63,432374
0DpLoyGVbhOHNR3ht2oO9y,Calein,61,569422
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,70,3730910
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,65,863182
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,66,2095083
24fEOzlKhgSNLIcy9NdmwH,James Reid,62,437901
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,67,10039954
0NIIxcxNHmOoyBx03SfTCD,Tinashe,74,2883916
0MIG6gMcQTSvFbKvUwK0id,Mata,71,2027559
6udTUV1aI2aPaTMAhLBtVz,Hilary Incognito,56,3989
4t5tP3pvrx50ONnbos94lz,FourNine,58,14416
7GsITNaWwtgl2FCpmNdxcH,p3,57,2906
6Lf4vAUaFUR2jAsybC7cGV,Roxie Węgiel,57,90590
2IHoZ3RrDJIikMRsYgHjhy,Kizo,67,1380006
4QYitR7yrCaf5CLQ09hX1m,Bletka,66,80502
0Wi2fADbhwXlPUWxBmzo99,Szpaku,71,873888
2MRSNbEPY2YKzkgDag5fzg,Leśny,57,2004
4K8wRpyAE3Cwq4q5Jpgpdh,SVM!R,61,47378
2Qk1uZpDnwDozHdxmB0dDx,Kleks,57,82360
56VhOZOF6hwqrbNYwkmcsH,Sobel,67,1235513
0TMvoNR0AIJV138mHY6jdE,sanah,70,2832337
2FtYzWBUVhZ2vfy8S207Zf,kuqe 2115,63,73797
6HdxibJzoNkDUUDHagx3Ko,francis,69,23679
2GzZAv52VCMdVli7QzkteT,Kaz Bałagane,70,307955
7BIHYaTeyOxOKV7EyHF0Z4,Oskar83,59,23370
5ic8bWWvZHWf0dDBi9ThNk,bambi,70,413689
4EBHix5Pj89l0ISzlIjaal,FUJU,55,686
1PFMCqDezh9wVkmmWZlv16,Def Jam World Tour,58,4649
19zuiWthJYU6FCqnV4mJYC,Kinny Zimmer,61,301763
4NJA8jbfxc4daVM2wi9ybd,Kaptur,56,5264
2dLhpezBEgAELn73fiMEak,Jonatan,67,34144
1T4HxOYolAEb5PadIVKdWZ,Gibbs,72,587606
0WDJa0qnagyOnMaiD26wht,Kubi Producent,68,259212
3cBLJizprytrMpuFbnRnaE,MODELKI,61,68978
75wMNgYkzacOI08FN7BaG0,Vłodarski,62,10759
3bS0MLzGAoO6lLUy7gguHY,Fukaj,62,181793
1fZAAHNWdSM5gqbi9o5iEA,Chivas,70,392724
0eWYWLizN5us1MOF1rdyh9,Livka,53,5853
34Atpk8kle8mndOUwKblhK,Lucassi,55,971
7FauNoLr3HWvWfsaBlFPhs,Wiktor Dyduła,54,21425
3gm9b6AeMf2eGQTLashkDt,Deemz,68,175054
1oxn6cQ37twQ7yGnlE3ETd,Oki,70,947939
3ClL18AtCAPwXVT6mUkBDN,Kaśka Sochacka,65,185800
1silJqJQfrrZNFvWWjAyhh,Tymek,63,851299
7Myky2n7ro7FEMaf0HyHtE,Urbanski,56,5953
5RwiBwEEW5dOXGUlEVA0LT,stickxr,53,34185
37Pprth5H294i7rSnIkVVV,charlie moncler,59,10521
0iBTVnJ1Sff92zCDujfvyJ,Young Leosia,68,521539
1efYxTvCNTpqYqfiEsxawq,Jacuś,56,112611
7uWyXPJ04ihdQdYGGw3xVV,Guzior,64,523677
16TsNPlesuA1R9kPLS6nta,Favst,65,64208
5qgkVkdZIIBHLdnrpa3w3s,PG$,60,70104
5k96hVqrpJoo0zmlVggVzv,Louis Villain,67,97039
3gQDpnU208VW54WF9EMsuw,Budda,51,44194
7li6R0hKFXu7496e0Yialv,730 Huncho,56,18755
1Kjs5u8GQf6zCFdTj6SI9E,Malik Montana,69,1226268
3bSbo5ZCbrTle7S2q8nqf8,Kazior,58,38297
66NiiFgb74HLBN1A5ylO5t,GENZIE,58,511665
0tdKRrbItnLj40yUFi23jx,Daria Zawiałow,64,613509
7v49oVVUhvIQG5EK0jkcF7,PRO8L3M,70,838941
2TRVhYMkHV4jwB92R3McaS,Sylwia Grzeszczak,60,518928
28WXX79U4jzq1kfjx5QXPy,Opał,59,111906
6EjCs0fSiq0HvAbCzIPeq1,4Money,60,8600
264Be2Waq137vybMlFYCnu,Theo Rose,55,256098
60KR2lVVoYd6GIcfLoUjPI,Dani Mocanu,61,666275
6yTJ8tQyoUxgf6aqbpsXhQ,Mgk666,58,503738
5BUJV1dbGNb61hYPK6rhtM,YNY Sebi,51,524515
2MiJmNQKPgwLZMr35cVqtq,Bogdan DLP,60,623883
1Iq14y98EVmnXUah4ldJnl,Babasha,59,194367
1QFgyLmmyAZTPn707dbQT7,Ministerul Manelelor,60,13940
5d3bc9MSib3NPeIDxYIIWD,Iuly Neamtu,56,385385
4FxpvNihN7UbesJZrAE9tR,Manele Mentolate,59,90773
6nyKhzPeKV9pzpYN0malXP,IDK,52,228701
3E7XNzGG6qqnjwV9nOCxQM,candyboii,48,16309
6ocuMBOl5OFS3AViv3DnG6,RAVA,61,499418
17JCMZusNXS0iOLaForWrm,Gya,52,48778
66Q5nZGMgEDpcjm6Q1ZC64,Denis Ramniceanu,50,17463
049DlsIPXRROSgnc8mJeWd,Johny Romano,45,10292
7uERYbuFqxJTqQlQr52lZr,Sami G,55,35225
2218dGWsepdbDbWnzJzYNB,Claudia Puican,42,17620
5tXxrzPQRZ7UK2cAQNSQW2,andrei,45,12681
5ChWT8CfHjk2PnRG70ZgWV,DZWS,49,62270
0CubchptrDNV9ei0oA5u3k,BEN,38,1364
5h0wBmd25qPcGSInl3dp66,Tzanca Uraganu,61,1345359
16h499dib06k5oaxjbAVtW,Sheik,47,3154
2S3C9sCcaSXmGzH4dVoiHF,Karmen,42,8308
1fYKCWegShlSGe4yATnpdp,NOUA UNSPE,50,46289
040gmk9Wd9sKXx199imiSM,M.G.L.,55,197463
5ZBJ4rLeQx0IEN3ut3O1fC,Erika Isac,47,57628
0P8GOB6ZytMhZX8fd1OUsz,Alex Botea,53,194988
0yjc2FN5zju7xyuJsTfGkh,Petre Stefan,51,234248
5dJZz1wDTaRM9UBo1AODI2,Dhali,39,8781
6dKPNkSEQOrRRvZz63Y47F,Oscar,58,344584
2DVHeB86M05t7mBTvvsEVF,Nutu,45,53044
3zdzuFF7IkJWWKLsIwAlzf,Bee Remix,45,5093
7CLlOKuKAmd7uuSDeyLN0M,umiy,35,8123
6nJJCgVQZCwUDgKsIwWNjM,Hassan El Rassam,43,1262
3LTg1uDlzgeNpapZviVVAF,Nasrat Al Bader,47,17134
6U4hHMBYGDF1f98bGjxC8U,Ayed,54,618042
748f0zL5X2KNapx8K93SUq,Saif Amer,46,470106
059BiSwXatlPKBSOWG6gIV,Kstr,38,4419
44eguFvAUWt2jsI2ZYWDYj,Qaed Helmy,40,8594
74KWopgkBxKlwFCAa6UawR,74 Original Suppa,44,8501
2yLjdrrnFBawKrwLrNLyi7,DEE PRODUCTION,41,6004
6DPTJXd1omQ1oTiR1Vy9CZ,Sabah Mahmod,41,7895
5cLIxAVjEMmvPOZviDlhO4,Aws Al Saber,36,2415
4PQeohrT8GInzKC3wJFGLa,Tayseer Al Safeer,36,46981
2vPnS0IpayC2RVFuQA08R4,2KE,73,216540
4jM6R2LK78dVTqHVUoA4li,808iuli,70,38503
1Sdc6ySbIvzO0X9vbyHzWm,Ogryzek,75,220746
3j2RV0vrjqFRwKVrV2aWr7,Astknan Maghribi,41,3413
7ITMCzIU9uII8gwRg8JAhc,Odetari,80,3680586
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,83,8160362
3pc0bOVB5whxmD50W79wwO,keshi,78,3818227
3Y7gOnKYWfQlEdgXag0Z6W,Regina Song,60,81000
6fOqdhRNsMQqtwRwgo3NUv,Firdhaus,64,93285
0czbvTRVGHfCdRsJLxbBGQ,DIOR 大穎,58,27579
6RHTUrRF63xao58xh9FXYJ,IVE,74,4838201
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,90,26498223
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,77,2764930
2elBjNSdBE2Y3f0j1mjrql,Jay Chou,76,6337720
0lf8LVkrjg9GudchoppC5q,Zayo,45,41328
5TUkb2q1sX3DiWtwBPHErg,Jerry Lee,45,2188
2UhQit3wwPVwOBt41vMu94,Crosso,41,986
7vdksiaT0UGPpZgCCPCKrU,Tisci,42,7565
4eWCc0DOwhdz3GHxlSnYE1,Dano Kapitán,42,4209
5QLfxY8Phcamadzx1r79ck,Shimmi,53,32323
1R9DUv3WqRNJKHrNTs53eM,GABRIELL,38,451
6EBKq4KCXExYanXleLzIVT,Call Dominika,43,9349
1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,67,5019199
2mF7ygWz9oyJ3L6ZPWlZVH,Vigro Deep,56,549608
0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,68,2714408
3S4T8XtipStwl34odXn1YS,Scotts Maphuma,67,316641
6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,60,1585930
1HGyQR41EokAZE5Dl4PtYc,Blaq Major,54,42369
3zO4VnpgPzQAE6ibTievv1,BLESS THE GENTLEMAN,51,1854
6YbUZ7rG3diOQFbAq8cySD,DJ KAP,51,2317
2tqMDvoyXVbN7uF4ObOeJX,Mthandeni SK,56,293585
5kwZB1xNLgB3lln1JGS2B9,MaWhoo,59,706946
3qqJxbB40F5AmjBiO4akVa,Mr Pilato,56,12690
4hADccnhJWKgtjTKues1oy,Ego Slimflow,54,4175
3U6tzzUuiMZD64IPkutbjM,Tebogo G Mashego,54,12043
1x0kR06ROuVi1aLwPuaZ7J,SJE Konka,54,40
2GJMSZ7M3D0KyyKRhYgWju,Focalistic,59,1127635
5n0o0t9wgg6uzHqfVd2Yr1,CowBoii,60,49852
0fs9otT9TtwXUOcFXZomZY,Caiiro,57,186219
3flcjKgRCeBVZTR8n8iShE,Ami Faku,57,780030
5kmceQl1Y7lveTVbcy5ycD,Dlala Thukzin,58,671346
1dllQgzSDUNbXbtk5INbhj,Zeh McGeba,48,1114
6jUYsFkr46ErYnMV82HgQ8,MK Productions,53,1363
13TUuvzi6FAkiA5F9MiYF8,Casswell P,51,20247
2SuwWqS2g4w2GSE4lxD1UM,Nobuhle,51,97482
5ln4EWpJqQZEWXAlSNTtVz,Kharishma,57,131223
6c4AisSoKVYdeivUhofn6P,Ba Bethe Gashoazen,49,2644
6Z6xrqezBTUUDnCinhPwCO,2Point1,49,111812
7BZeoHymLQ7WC1Vl7gkS5g,BelloM,45,799
3ZdMTEKhhs4Rl7qQXv4vUT,Epic DJ,46,1552
0APf0XKCd2289zoD4wzroe,DJ Seneath,45,14
2xopv1IOZfIPbbVuHDylEL,X-Morizo,46,26
6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,55,941816
5JyEgson2YVsJT0fNGroWn,Thabza Tee,51,37294
1YO25RWxpZ2Pvg82Bs4ING,Djy Biza,56,95955
1apU1xLioEcDVmYQmmbXD8,Blacko SA,49,15812
5MJ5f1XKD9yu7aWfG8OGjz,Mellow & Sleazy,64,1542805
7CAuIrM6rFLrIgisYOV0Fs,Usimamane,58,158294
4RfOLIFy2xEmlWzXEVmLJn,Sjava,61,1794187
2iN5MhOgkenO5FtkPtEVAF,Wanitwa Mos,56,749996
4AnNB3lPD0Sv7ziKVHqI66,Nkosazana Daughter,61,577033
523y9KSneKh6APd1hKxLuF,Master KG,63,609124
6sNKQgLUy4LVNEX3r1kG1A,Big Zulu,57,1497096
5m5lgddffBHA2pv0m5E2Ro,Zee Nxumalo,58,255634
1W5wfiEUdPebJdwmyglKP4,Cyfred,48,111538
0RSqcZGU4Kf01zKcn4JhiE,Mawelele,47,16015
3Px6IenueysHsgCQf9xFVr,Kwesta,54,900365
1ELUrmWBlXkqVabjVincQ6,Bassie,52,425168
1WyQuSMk2VrDyfYfdfa4w6,M-Touch,47,9253
6V0AnQuqPD8zkTZKbO1pbk,Ranger,49,7558
0lxNEAFHu0uIMSTWMiKV3q,Amaza,47,5174
5vFGtc23dtvt3f7FSK7vtg,LeeMcKrazy,64,644851
6Wqpl1YTjgy5TiTluzFzjx,Tman Xpress,57,353173
0sN5oRkFliiyjSNqPIEjML,DoouShii,47,12989
2J9OgoroujUr9FiiT40sqc,Tycoon,49,22235
3vg62RNNbcEtTGVRHzIBdi,Sly,46,378
5M9mFjVaPT2T1HFYFFSoCt,Dladla Mshunqisi,49,306388
3yWkz47Z8kE6z1xW6rjkAl,Goldmax,52,58451
2oA819q93vu53ZDkCJYdbN,TNK MusiQ,47,52910
0CPfPl6Fy7ueqMoxjZjmYb,Seun1401,47,2265
1YA6d3F7LilOsKSGYSB4Nm,The Exclusive SA,43,449
3YOKEbNmcMxvIDpZxw4jvn,Kabelo Sings,48,1913
6xcF2N2Z4NFVEkLCZluCLC,Bontle Smith,48,25974
2CsKNR9HBBs3bAswmPz825,2woshort,46,38328
16IdDbuertDHTGF9Si2eCN,Stompiiey,45,2636
2NJ4G5sIHIfma9PF2MO0yi,Khathapillar,46,9347
6KSYSas66s64PZDOnb6knq,Sol Phenduka,46,17121
0w5arbommuYnUMeXetmv17,Smash SA,50,14620
2Fotv9MULwrtOPORxgtRui,Kamoh Xaba,46,1175
2KYeDbDn8hr0auXnbpKfvs,Lwah Ndlunkulu,43,3893
1raznef8uIDK0SAlPabb86,Funky Qla,49,27230
241x5prRiXJmnk4vSGEHcr,Mjolisi,47,60103
4iKk928O7ApC51cf4q2mpO,Mnqobi yazo,43,2185
7lpGctutZNeN7UKIyEFbPg,Sminofu,56,84553
4mexy8G8bBE7SBuAzTBLYr,Eltee,51,14322
5rnKcmn5XTpbD9OPEsrV1s,Novatron,48,2585
3aznFYhXZNLiZYfF2nIt6K,Umafikizolo,50,58572
0bQK92L70k52lgVCQX0mNp,Umashotana,43,1698
5EVpgXduYKQyggrs93bPby,Msongi,48,27783
3i9UjIGeZT2cRyltQrr8nj,Cici,50,225234
4QkKUb73NVonTlAZaShsuY,Sir Trill,53,832024
0DnvMgwUAfLV06uffraoeJ,Dot Mega,45,426
2krUPP3nMYoF1C5WX3yB7J,Q Twins,49,480445
68McnNC9twEtiynOAJRRgZ,Uncle Waffles,56,836898
0UDlBvCj6BwV8uYLf8zzKS,Royal MusiQ,53,95428
4IZr8UpEiuTNDf9a5atoco,OHP Sage,52,4643
22Bl1QCNEZvpqVwRPYscE4,Pcee,55,511380
1BC2o2RW9sGr2NB8jXlYQv,Officixl Rsa,51,147283
3kOjBD3iIxB2zeN4CFngxm,Danny Shades,42,1144
16Sxr5Kd5KJIUXTUVtmVOV,Mshinwemali,49,17391
6OtlecLaA62XUdzRZDSeBz,Shenge wasehlalankosi,45,3352
2qixIA7qPFts4yN1Av017D,Mthunzi,57,224350
7Hb7ZlUE4ByWsV1Rkc4Uo2,Sizwe Alakine,47,74162
4DFFwNev2bjj7QGVTxzuwM,Umthakathi Kush,47,4260
3xXIOO328Ieh0PWOcxivjL,Aymos,56,1084526
3fdFRgy3GmfiWQqeKbmFS8,Mas Musiq,56,844047
6EG9v86LsCoq5HS4Jj1zCQ,Pabi Cooper,49,612219
71sePyklre8L4YJuE9Qf7D,Thebuu,45,1455
5H7UcHG42hqQZzkGJ8QqIt,Lajere man,41,10
1f5s8gmQ3SgDc6TtlegNkS,DJ DADAMAN,41,61
2oIQCM7hRZI9tS5b9S8rj4,Tyler ICU,62,1183768
4Ijr6oNjLibby38inghdKO,Visca,51,145799
5DuhT9Ix9p7qvE42w9liWY,Ceeka RSA,61,81727
5I2wx5alIUkX7uDkTUAv6Z,Sjavasdadeejayj,46,39
6vIKxXxsfpL8tAmjP0eCwY,Al xapo,49,1884
1lDWyPzSZOqP5jfZNm5lLI,DJ Stokie,53,1125690
2zCe5zvuLDUr9BfD4NMDQc,Zee_nhle,51,20202
15NUCBzkuF0VbkybGMUTPw,Sobzeen,47,6841
39ejxavrkdkHXj6yCGJugx,Faith Strings,44,539
5DrdfQwRGTeV7erKmKVZ6i,Lawd Weezy,45,988
34RwSIfWKAwRdIq6cdYnZv,TO Starquality,45,6755
7HpriU9gAJThxAfPfXpZ6N,Chley,56,59210
5yR5c8xnUVQDP3UDqfjhZd,Bandros,49,84260
4VlxI0WKDh7HFgHjXcfj6v,Kelvin Momo,64,2252519
5V18XqJmDIo9Sr6Rlu6cgu,Mr. Maker,44,31
24Hon9044L6JUKWcqQSjma,Makhadzi Entertainment,57,142208
2xkslEBMPDYAZzT2Ws2pUz,Dr Skaro,43,1143
4GlpRsgQev4kO3yl4YhoJs,Babethe Gashoazen,44,1043
3ZUn6LYxdmmPYQqBhFWI3h,Iyanya,52,433966
5jCHpUIjSnOXUzVaxwBA2k,Prince Benza,47,108553
6qQ80mn21S92SYfqtceUin,015 MusiQ & Van City MusiQ,41,2976
7cEqpdw3pDFWfl8jScOSNe,Veyane,41,934
0dUHzfa2msKEpMevzsdwqG,Babalwa M,61,583034
3rIVgeRWFhGxhFF9wgJFC2,Stixx,60,77463
3W0DeGwe5EHJwydiL6ECaC,Nvcho,52,10570
3bvfu2KAve4lPHrhEFDZna,Lola Indigo,71,1385838
4ixNZvQuuzCDxBsxO9zE6L,Gonzy,67,116346
2YRyPiW98bpkARAS4B3OQP,Dei V,81,1469160
2O8vbr4RYPpk6MRA4fio7u,SAIKO,77,1448194
1TtXnWcUs0FCkaZDPGYHdf,Darell,78,4578901
3lY9Fxceu60W1rbon7PkuF,Omar Montes,72,845581
4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,71,1068610
5Q30fhTc0Sl0Q4C5dOjhhQ,La La Love You,64,152092
31IVfzTQ5bAPL8XMrO6dVx,Axolotes Mexicanos,57,34169
0GgyFUpOyzWDRDqx8FCTDN,Baby Rasta,72,2223380
3RtNN1VnooWEn3KQk03DUL,Noriel,79,8053383
4CQdcx66F116k2db2Y0rjE,Hades66,74,905623
0NRMzT05nsc8mTm4iUvuHY,Molly Sandén,63,295980
6RJXSfbIkEMoCJ8GAg2dVO,Victor Leksell,65,173698
6rYEqmajzlhGVaayOJ2bpJ,Yasin,68,333450
3M1eBsR4rSTcDAzYopumeG,Asme,65,174722
2r9JAY6ISvp0VvZsT6cBJo,Shiro,62,34808
4Ui11oqvDCTqw4fxX2XkFW,BoBa,53,5357
1n3grwmOigAA2UYtlF91gc,Malik Dalasi,54,4421
73nQT8Arf05XV666SlvrVQ,Humlan Djojj,69,23312
42OtrLDsfIE3pD915uvaju,Josefine Götestam,68,3168
6E4YKq2KF72sNDThe2TaE8,Y4ska,60,22481
2EWsHDexsSInArfFkhA2i6,Jireel,65,103660
5GT8ltnqVPe7Zf8Ynrb5mV,ROMANOS,55,1495
55ZGFvikpNjQHvtTWS5aZF,Bolaget,62,164799
03SBMfoHX3EUENFwFoLN5i,Soppgirobygget,63,63531
1aA5OGASCVhznQYm71BMYg,Babblarna,59,47061
2Dor6diK1zw9BEluKBOdoA,23,65,135471
6tTI20dSq7pg481D7Mkcak,Prilla Generalen,53,9352
4kUfJdASJDMPLuo1t1N2zi,Sarettii,59,81966
3vHwJg9XHrACvX9ZlwV8pT,Adel,55,99559
5ILMkt5lW4KAyTXMNYWaGF,Dani M,57,78731
04HqRx07Bv9gh7rsrMTqs7,Miss Li,63,322438
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,73,759529
7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,68,281655
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,73,157109
1OFOShsIbhy1l5x73yuVyB,Shenseea,68,894712
0LVDX2sdKpfXwVmy52HLAc,25,50,12179
2uX5jeXMEK3YNrL1bwVWd1,Fu3go,46,449
6yAKbgaSH283c7eAZVgk3P,LOAM,53,67171
6RjsbK9T7d1UQD1PFEYYGt,FRÖKEN SNUSK,59,92572
7zLm9op6LgPqKL62d1FzhO,ADAAM,59,194349
0MBLQbpbPvJ4oXM0Cj4aKR,Trobi,61,47210
054fVwphDX8QB8Pm7IjRcL,Hooja,59,214100
5LKh6CH11tVjyXpxz2NjFW,邱軍,54,15526
0Awqm7GXGiBp8fJNGvywra,理想混蛋,60,185156
1arCVYXeStgCY2UazBNBLK,TZUYU,60,196806
4TcOznbEZBqev21LzAH4KE,高爾宣 OSN,60,424778
1xCrrnnj9xif5G0y3ie5dM,Patrick Brasca,58,131935
3n16EAnJtz6SZGx2zJssrI,Amazing Show,56,189935
5ZxRmJ21NzjxD2ZGBxi7um,陳華,55,46783
0Y2AcMPMpeuPXtPQGVvRBq,Lee Young Ji,64,467960
2CQZr2RPZmrcvDnaod1ldC,D.O.,66,2023148
0PdNEiQ3MsJGCEgE13Tz60,Silence Wang,61,387289
7rXM91kSsqGzvYANukdQJD,單依純,60,138564
6g641431O1Xkl7HAs2yFEg,EggPlantEgg,56,543348
5PNcqs6EtD6gSXgUiiJIUU,颜人中,62,248886
4XpUIb8uuNlIWVKmgKZXC0,ZICO,67,1707649
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,82,12502344
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,77,11768238
4wUR1NviIGE01yEfeLNkeV,卢卢快闭嘴,54,52370
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,75,9990969
6HvZYsbFfjnjFrWF950C9d,NewJeans,82,9648058
6H93wOohK6r1MwGh41Z4Nb,Ashin Chen,52,19927
