id,label,popularity,type,main_continent
4MR6tQyIrWK82b56cYPBDv,Ornella Vanoni,60.0,Artist,Europe
7CRwZOgk6IQ8Y6ABhwrpDN,Jack Sani,59.0,Artist,Europe
08ppjXEpROUgrG1X0DEquB,Nerissima Serpe,69.0,Artist,Europe
0vAALEhfbmllIOX1t7k5KU,Papa V,69.0,Artist,Europe
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,81.0,Artist,Asia
2VcWFvgGxVdma52qB5DSDw,AKASAKI,66.0,Artist,Asia
0pWR7TsFhvSCnbmHDjWgrE,Creepy Nuts,77.0,Artist,Asia
0IwZVmMMGE7nNXS7vN9SIo,MISAMO,69.0,Artist,Asia
6YVMFz59CuY7ngCxTxjpxE,aespa,83.0,Artist,Asia
5Vo1hnCRmCM6M4thZCInCj,OFFICIAL HIGE DANDISM,73.0,Artist,Asia
6rs1KAoQnFalSqSU4LTh8g,back number,78.0,Artist,Asia
3qQKrWwcqJlE4OS4e1ox7x,Kocchi no Kento,65.0,Artist,Asia
71UIOLnsacxQHlU55TvfiH,Da-iCE,66.0,Artist,Asia
71hQB5jxdNiHk5gzZRhicQ,Sonoko Inoue,59.0,Artist,Asia
63ylN6WBUUxxMsySiDmr0B,Omoinotake,61.0,Artist,Asia
2IUl3m1H1EQ7QfNbNWvgru,Vaundy,74.0,Artist,Asia
6wxfx1yhyqjCPYwwxJktR2,King Gnu,72.0,Artist,Asia
0ixzjrK1wkN2zWBXt3VW3W,Yuuri,71.0,Artist,Asia
1Y5vJqABeI6QI6R95EDV6o,tuki.,65.0,Artist,Asia
4XFkDALFTsSHVnRtJSsaMN,Number_i,71.0,Artist,Asia
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,80.0,Artist,Asia
6sX1XKgDIiAcVZof0SgWUe,Koresawa,63.0,Artist,Asia
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,77.0,Artist,Asia
36cgvBn0aadzOijnjjwqMN,ILLIT,77.0,Artist,Asia
0LOK81e9H5lr61HlGGHqwA,XG,74.0,Artist,Asia
4UK2Lzi6fBfUi9rpDt6cik,ヨルシカ,73.0,Artist,Asia
7AUc6z9aVJftqLkiWdQ1ew,GEMN,59.0,Artist,Asia
3KJigfhLjMfuE2HXsgXbln,中島健人,60.0,Artist,Asia
7mvhRvEAHiCTQHUnH7fgnv,Tatsuya Kitani,69.0,Artist,Asia
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,75.0,Artist,Asia
38WbKH6oKAZskBhqDFA8Uj,ZUTOMAYO,69.0,Artist,Asia
72owWXEwmyfKq3ajrajPAN,Mega Shinnosuke,56.0,Artist,Asia
6mEQK9m2krja6X1cfsAjfl,Ado,76.0,Artist,Asia
5TZ0uM0InXX4LtI8hTsXlv,Bakr,58.0,Artist,Asia
6e7rMLAtwn5YRapc2iHAlG,Duman,43.0,Artist,Asia
3JLa8aXwsmX727vtb4bPUi,Asik,50.0,Artist,Asia
1e9PC6DAoGYlg0r6Q1VWcI,IL'HAN,49.0,Artist,Asia
2RntBZZLAjvQxQhOKHHhX9,Darkhan Juzz,45.0,Artist,Asia
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,88.0,Artist,Asia
09cKncAQn28NqTUORLMwSR,Ariis,75.0,Artist,Asia
1nQdZyarkEApwhC24Ftdpk,Ulukmanapo,56.0,Artist,Asia
47UTUDCdtoo8P4YQAq9uFr,Sadraddin,53.0,Artist,Asia
7aNi4lXLvcdKjZGIVbzdmu,Қанат Ерлан,38.0,Artist,Asia
4CMquFsyU5t2qKaveFHv3B,Kazybek Kuraiysh,48.0,Artist,Asia
0Qy71aidwpN3kMH1fG8cJt,akimmmich,47.0,Artist,Asia
5Srmck3vhC1RB1hAhqUk3W,Turar,37.0,Artist,Asia
6Z6djJ1zi15vWmODy2Qt08,Nuricko,49.0,Artist,Asia
6XlJ3b8DflSGBQmAOd38aj,Bonapart,47.0,Artist,Asia
3wQNcarvRuzhz2Fg1pVDxZ,DJ ANXVAR,68.0,Artist,Asia
1nzIoHG5B7klgAPdwjqRDj,MC LONE,68.0,Artist,Asia
7ANOnrs1reQqbI9CGpQCQy,BALLER,43.0,Artist,Asia
6cT1f8NElnobV4XpJc6lWQ,Patron Hanzo,37.0,Artist,Asia
250b0Wlc5Vk0CoUsaCY84M,JENNIE,82.0,Artist,Asia
1pBLC0qVRTB5zVMuteQ9jJ,Lily-Rose Depp,77.0,Artist,Asia
1bYE7N4miu1B9YOETbsxc4,Moldanazar,43.0,Artist,Asia
5u6VEc0OwUChkBhYfAcSWS,LUCAVEROS,48.0,Artist,Asia
4GQp7nMuGPcy2EgiWV2GoK,6ELLUCCI,40.0,Artist,Asia
57vWImR43h4CaDao012Ofp,Steve Lacy,83.0,Artist,Asia
1x6BAYMOuypMaYEDC7cqU7,ARO,39.0,Artist,Asia
4ePAwakFZQ4jXFvuZQAQLC,Gianluca Gallo,35.0,Artist,Europe
6jAmGa0ssb0T7yCsDCvMvk,Fiņķis,37.0,Artist,Europe
7shMk1uQMXeODDEGmbC8IL,Patrisha,34.0,Artist,Europe
7Buj3BepqTe1ACFEa8x93l,Deniss,36.0,Artist,Europe
5IxWv5qXFhkzRt91O4i6gU,Sudrabu Sirds,45.0,Artist,Europe
3X4o7qy1ci4qtCVg2AtuXb,Singapūras Satīns,44.0,Artist,Europe
7u9HzYQPhBC92mdvpzGqu8,Wiesulis,47.0,Artist,Europe
6eG66XVFe7u2IX3NOmEX9R,sangvn,45.0,Artist,Europe
4qvH4YJ2ESxPSJ2sLMHxM5,OLAS,39.0,Artist,Europe
2cPtOqq7n3pjJF1XGiKM4I,Esmeralda,32.0,Artist,Europe
3SxmEaVKj3dXh5HsMzOQ8g,heywhosthatkid,32.0,Artist,Europe
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,86.0,Artist,Europe
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,89.0,Artist,Europe
5p9HO3XC5P3BLxJs5Mtrhm,Djo,76.0,Artist,Europe
4Oa84NTjAiJwpRMRMnMqlY,A-Europa,28.0,Artist,Europe
7i2U71XuLFajkGpxuJWFDG,Adomas Vyšniauskas,45.0,Artist,Europe
0CinAWYkte8opxVAPI3nMu,Jessica Shy,53.0,Artist,Europe
3jfKIjYYnAfdUW40Uragnd,Free Finga,49.0,Artist,Europe
17IHT4KW6k85SHKiSAssQt,Rokas,35.0,Artist,Europe
2YLwIrzSnsbpBMKWzwu6JD,Monika LIU,41.0,Artist,Europe
6fuceMe1tElXcrzMaSjdcy,GJan,44.0,Artist,Europe
45gxkYJJ7Od6URk57yexCs,Rokas Yan,45.0,Artist,Europe
7o4wZjVHHWe4gw4oenPmcK,Evgenya Redko,43.0,Artist,Europe
53xjuOkCa7byXggNs2VZOw,Furytto,47.0,Artist,Europe
1vbYzdfRH2UJ72vbFKGZlm,Milana,30.0,Artist,Europe
6jx9UX4W6wVbifcN8U246U,Jovani,50.0,Artist,Europe
1S8GUDg4ojjbFAS2QAb6m2,Ledi Ais,31.0,Artist,Europe
7AczdBjiNUjo4pxVVucvw1,Vaidas Baumila,41.0,Artist,Europe
7HOmuShc6sajk74rYV7zR2,The Adventures Of Stevie V,67.0,Artist,Europe
314gEtVHpWMBWfExBpeBwz,Norbertas,36.0,Artist,Europe
0Y2zzjMum7MSOCvI0GNbv5,OG Version,50.0,Artist,Europe
56OLtN2Eqc3fMT40ehCj5d,Justinas Jarutis,43.0,Artist,Europe
3r5dCyf2TGWQreILEV6hCk,BIANCO VELEZ,44.0,Artist,Europe
4I3K5jXaeMhm3n5x8hsPWH,DIMA & LALO,44.0,Artist,Europe
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,84.0,Artist,Europe
3uSnvyMAFJTm7XkZJFo0xP,Insomniacks,60.0,Artist,Asia
1SIocsqdEefUTE6XKGUiVS,BABYMONSTER,79.0,Artist,Asia
4fVYwG8RsbJsREFFniszhf,Noh Salleh,56.0,Artist,Asia
0zo8fkOQyrawuBfIhy99jb,Hyper Act,55.0,Artist,Asia
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,75.0,Artist,Asia
7hr9W3IjXcm3UlLY7guLk5,Henry Moodie,68.0,Artist,Asia
6FTLayBxjkQeanFdUusk1I,Fabio Asher,69.0,Artist,Asia
70NcAr4ZtA3FAqU16iQZSb,Dhruv,70.0,Artist,Asia
2uYWxilOVlUdk4oV9DvwqK,Mitski,84.0,Artist,Asia
30b9WulBM8sFuBo17nNq9c,G-DRAGON,73.0,Artist,Asia
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,76.0,Artist,Asia
5fS7aONqrIhiw6YzgKVOsd,Judika,68.0,Artist,Asia
0NlNru2YcUz6RbnpYGQz26,Clave Especial,75.0,Artist,North America
4yjm4SvYqC5FFuLbB6TyHr,Bellakath,74.0,Artist,North America
6BV37tKh6pY97mnNdTCzly,El Malilla,75.0,Artist,North America
3S9Hg7sRKhmtWunFZ2yAYP,El Bogueto,77.0,Artist,North America
6swtbYCVvjJIjCb5MWaIT2,Andres Castillo,66.0,Artist,North America
4HUY0hELnxz4RC6VvJzRyc,La Dinastia,66.0,Artist,North America
74mXQ4kCTwvcY9FtSrNm9c,Riky Produce,66.0,Artist,North America
7yCGrS6Xh3UngvY6Ad5sMJ,LEGADO 7,71.0,Artist,North America
163DQlpiiNqxgn2m4WsD3e,Kane Rodriguez,66.0,Artist,North America
0T8Ix53aIN4F7aEKj4EnKy,Jasiel Nuñez,79.0,Artist,North America
5bSfBBCxY8QAk4Pifveisz,La Arrolladora Banda El Limón De Rene Camacho,82.0,Artist,North America
4BFLElxtBEdsdwGA1kHTsx,ElGrandeToto,74.0,Artist,Africa
7DBIKXxSh2BMPqSN7UB4rS,Madd,60.0,Artist,Africa
5yviYTy79A8vuWF8iR6nPS,SKY,51.0,Artist,Africa
471CLfthkGwHrnegKOcTbx,Lazaro,52.0,Artist,Africa
0eLoiWLwWeaHGNkYke5G1k,Xcep,40.0,Artist,Africa
4PgPJfNYhFaHAV5C5dFhYS,Smallx,48.0,Artist,Africa
7vg7wkmGzMEM7p2ZkMPHJS,Figoshin,53.0,Artist,Africa
5Et8bRmkENeaA7SPwj1OxL,Shobee,46.0,Artist,Africa
7LC7LQ1f1CzaRLobFcblZN,Snor,50.0,Artist,Africa
0rqQfmTWtmxzlrNmnruQXS,Khali,56.0,Artist,Africa
5CtPAGoxpJ4yLJLx6CSrO8,Zamdane,61.0,Artist,Africa
76wDwepIombkHCdm0kas1h,Tawsen,55.0,Artist,Africa
2XgBaGUId4RuYzvXYEKikZ,Ayoub Anbaoui,51.0,Artist,Africa
2g8Pu5gVtDpkYGsP3RLepJ,Draganov,58.0,Artist,Africa
2QtIVRuCdO2a4RWyoF4ayb,Bilel Tacchini,55.0,Artist,Africa
5k63RPpkbbyVuufLXS2GTe,Delarue,54.0,Artist,Africa
3kd62SrugthLOzen7XmzG6,Douaa Lahyaoui,50.0,Artist,Africa
1H0D7p5aN8tGG8DPLt0Nbv,Lbenj,52.0,Artist,Africa
3IRAzpoLeNDGv7kqwNK3bp,7-Toun,54.0,Artist,Africa
0bmKQDkU4J3gUykZS8tb6v,LFERDA,57.0,Artist,Africa
25eYSizNX4BK5ZtqAq8pE8,Nouamane Belaiachi,47.0,Artist,Africa
6g4L5CJkiMINgAzUQsb7fr,Hassa1,49.0,Artist,Africa
3Fi4gBbVvIHrqEG9TGwRTC,Flack,44.0,Artist,Africa
6L7RfKlbIHQPxKbLizN9ts,Ali S,47.0,Artist,Africa
4vyibjuGePnrB7BzbHkA6u,L'morphine,57.0,Artist,Africa
1wAtSe79kItIb9nf5EhI2Q,Niro,65.0,Artist,Africa
5Do9u0GoN4gFn6Nk8NGDhh,Stormy,60.0,Artist,Africa
7douYKOyzk9ZRvGFu9UOnm,Mons,49.0,Artist,Africa
7wGBPJk6sHwRCozFfhU09F,Yves Berendse,63.0,Artist,Europe
3898xesz6JuQkpz7Kiu4uM,Emma Heesters,61.0,Artist,Europe
010ZclHHy7BrTO5AQ0xGgn,Hekje31,59.0,Artist,Europe
6uQiTAaIF0UBTED52UMcZp,JayKoppig,59.0,Artist,Europe
5aR7M98Z0H5SzbGOIfkIQt,Dior,59.0,Artist,Europe
0XlmgJDA7Zqoyyreep2YpT,J.FIZ,56.0,Artist,Europe
2vzRN2N10AtxEHaxSIN1NR,Ksix,56.0,Artist,Europe
79TBgzOALTo3GOcKl1Rn8k,Robert van Hemert,55.0,Artist,Europe
6YznhKZUZFVr418x7OUi3z,Roxy Dekker,63.0,Artist,Europe
2ylIKKdMukkuprCgY4ZDFE,Donnie,60.0,Artist,Europe
5kukvi4C18gvtXbDS1eKjQ,Marco Schuitmaker,58.0,Artist,Europe
7DOOGHZ6CXsF8bvNrnDE6W,Turfy Gang,57.0,Artist,Europe
2rYWceJ64fH5hw2XkXR7ee,Russo,56.0,Artist,Europe
6m1LYS5NQonxjOcQFPQOb5,Frenna,69.0,Artist,Europe
7eBiPPZezCgV5rrO5x47qf,LUNA,55.0,Artist,Europe
5GvMLzUp6tMBpaCbr903RN,Broederliefde,63.0,Artist,Europe
30mNTnmvPn3HwXA5dW1Iza,Racoon,61.0,Artist,Europe
70SvhGqakpocD7GxVYnnBC,Mensa,59.0,Artist,Europe
0Kwf0zcciIFGLCKiqNcO6Q,SRNO,65.0,Artist,Europe
0uBVyPbLZRDNEBiA4fZUlp,Froukje,60.0,Artist,Europe
1zT9SWCzN45r7oVhy0VYLK,S10,58.0,Artist,Europe
2YkP9pfIZ6hJKeuppuz8qT,Yade Lauren,61.0,Artist,Europe
6zEaCvF0CqEHs7kFyBkLHi,Mula B,61.0,Artist,Europe
31RYhg7Auitqp3eg9rTB9i,Milolaathetlukken,52.0,Artist,Europe
5adKMaYrGOMyOfnbiLPuHg,Jonna Fraser,65.0,Artist,Europe
7bTUZU8QavxiW0GtvEVP0M,Kleine John,54.0,Artist,Europe
3Ptyea6E1lJgg6W64f0OQa,Yxng Le,54.0,Artist,Europe
0MSYpagcvnSP2o91Ji2OCw,KM,59.0,Artist,Europe
5sBoNBXFMzoZjgHLbQueeG,Antoon,61.0,Artist,Europe
3AlRiyjMywTVNzTcHbf9QT,Lil Kleine,66.0,Artist,Europe
5yDkaiPTFbHGWCMXAEBt5Q,Kraantje Pappie,60.0,Artist,Europe
5qeFPM2PZUCzcpkY4e4RC8,ADF Samski,58.0,Artist,Europe
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,82.0,Artist,Oceania
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,84.0,Artist,Oceania
7ohlPA8dRBtCf92zaZCaaB,Crowded House,72.0,Artist,Oceania
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,71.0,Artist,Oceania
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,83.0,Artist,Oceania
0UWZUmn7sybxMCqrw9tGa7,Juanes,77.0,Artist,Central America
1Kj6Km5IuLGKt2cxuhSgLm,Golfklubb,60.0,Artist,Europe
7lKk7yXNockkDjhb1GCeOy,Dizzy,64.0,Artist,Europe
23yPgzwt35lJyA3f8ayMfW,Philippe,55.0,Artist,Europe
7krakxeyEmge6pzTthKNyg,Bausa,53.0,Artist,Europe
0elSJZFrHnayc7AUCkbWAl,Pasha,45.0,Artist,Europe
4OL8M4X2h0li7ThNulTjmx,Problembarn,50.0,Artist,Europe
7GgWpPrcNYH90st7I3nJtv,Ballinciaga,57.0,Artist,Europe
6ca1Pm4bp04bPJF1dfhmqu,DJ MøMø,48.0,Artist,Europe
0TW5M8RYADmgeCP1q523hf,Kjartan Lauritzen,47.0,Artist,Europe
6Lu4e8FvAWcp1S5BVoDLjJ,Aiba,46.0,Artist,Europe
0l2QmwUY1pWAjK8RcoXQ2v,Sleiken,51.0,Artist,Europe
2bLUPXEzgA4BRIZCk2x1Pi,404,44.0,Artist,Europe
2QkG2LM1QO37UTojXXTCvB,Roc Mul,48.0,Artist,Europe
09qHO1fFJ6iIeTuCjO7Bfa,Roc Boyz,61.0,Artist,Europe
5N9d9BMxodykFktDttHERD,Ari Bajgora,52.0,Artist,Europe
5tdUPxmXm8l09CGFHOyRSa,Kaja Gunnufsen,41.0,Artist,Europe
7y4tvVGuB9WTDQwTj3ueu7,Kulturaften,43.0,Artist,Europe
7wRXf1DelGyBsmOj5hnOum,DJ VLADI,45.0,Artist,Europe
4JgV7rrIlfSvZYnlAwOblk,KNEKT,43.0,Artist,Europe
3is2frns7nVQwNYdaJ5N2N,Ane Norum Kvistad,41.0,Artist,Europe
3b7i9BNL3DBMl1fXy4kayt,BlimE!,47.0,Artist,Europe
2veUQvo0k7rk3TI5l0EnIi,Metropolen,38.0,Artist,Europe
3scNK8e4mqnP6Rb8a3lwZY,Maanu,60.0,Artist,Asia
1nCZUpBIcyOxufOx0lPeIW,Annural Khalid,59.0,Artist,Asia
1Bz46nDCMO1UOKp9GJjL92,Zeeshan Ali,50.0,Artist,Asia
6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,61.0,Artist,Asia
1n6pjRJkTY5v8RtUCAv5pi,Umair,71.0,Artist,Asia
6QoCrBHsojKnOrsGNfRcTN,Talwiinder,66.0,Artist,Asia
4wOKfu3A61gCA7lWEynNoe,Jevin Gill,52.0,Artist,Asia
69xcFpmqTOmFNOL08Bxyci,Talha Anjum,72.0,Artist,Asia
5Us2dsq4VHlfLbKOrskg7K,Mxrci,70.0,Artist,Asia
7GquqOIWZX7FNjsUYNjOKy,Ali & Shjr,45.0,Artist,Asia
2URzIJH7QfPgMAEPErd0cC,Ali Raza,45.0,Artist,Asia
485dW6YyuxW3kpnWmuFnnv,Shajjar Hussain,45.0,Artist,Asia
1gcHKvKKZtEccnyXYlSvP5,Abdullah Maharvi,51.0,Artist,Asia
0VAIiNSKG4DWkSaIy5qWz1,Prabh Singh,59.0,Artist,Asia
47SaOSOqcrxSJNZUuqpLuu,Jay Trak,61.0,Artist,Asia
54E3dYx7RpaGZaDVXJTWjr,Rooh Sandhu,60.0,Artist,Asia
5DHi2MeoRgAwPE0A0qwRMl,Gurinder Gill,70.0,Artist,Asia
0OS0NZnK7TGIAWx8MkWNFN,Intense,69.0,Artist,Asia
7frYUe4C7A42uZqCzD34Y4,Sultaan,65.0,Artist,Asia
5TvdGhdmRObqOkU6eGfXb5,Preston Pablo,61.0,Artist,Asia
7hHDO4bJGlEaEHlY2lj1eZ,Bilal Saeed,63.0,Artist,Asia
4qjiRRFcM4WZ0aJ3IHdWPN,Avvy Sra,68.0,Artist,Asia
5mWQT8CLTa4mAQAJdFjHb1,Abdul Hannan,61.0,Artist,Asia
01pFDtbY3k5uOmy0Pbg93C,Rovalio,59.0,Artist,Asia
3R1penrqtuKNTeWABjKT5N,Bir,55.0,Artist,Asia
3SQVNBF31sOSgXeXzkGW9M,Dhanju,55.0,Artist,Asia
54BjV0qctcWp8xOip7uaJD,thiarajxtt,68.0,Artist,Asia
2Up4MLmBYIJV36ymeT44TF,Kinza Hashmi,49.0,Artist,Asia
2sWf9Tj6EsTxURcgil3NTG,Greg Kurstin,60.0,Artist,Asia
1yMP2gzEFgUkib4khXN6hi,Taimour Baig,59.0,Artist,Asia
7rEwKApsZMo8cXVxAndmvD,Raffey Anwar,56.0,Artist,Asia
01PyusFVbXgoD5Kl1mR8CC,Young Stunners,60.0,Artist,Asia
3mGW1eoqwNtCxd8R3hIOM5,Talhah Yunus,64.0,Artist,Asia
1qyXgLYCg0osV4glEYuQIv,Danny,60.0,Artist,Asia
1uY9B9QroF5K8wPyeEO1QN,Sagar,68.0,Artist,Asia
3atMq790wQ7IqjeSO0HFeP,Bayaan,55.0,Artist,Asia
71DQO8pgnTwS3lNCq0cDcr,Valentino GRM,54.0,Artist,Central America
5A0VwTrVvV03LMeBZYT99d,SMILE BEATS,52.0,Artist,Central America
6oYwraA8pyfDH4Otny6ooZ,BARBEL,58.0,Artist,Central America
6g6DtbtyBi3Ir0mxiDlouJ,Nerry Money,49.0,Artist,Central America
4ebruhG8pei8qFQOfNxxLs,LH,45.0,Artist,Central America
57GVeZvmrO7oCLm0Uacrjy,Robi Guid,45.0,Artist,Central America
77ziqFxp5gaInVrF2lj4ht,Sech,81.0,Artist,Central America
39GGxIMwluX0usfj3E1IhJ,Lh Da Produzza,34.0,Artist,Central America
6GKbEjuVNKuuAKetDXA2Mi,Key-Key,64.0,Artist,Central America
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,87.0,Artist,Central America
4dlXeMiq59ilk4DUppR5rf,Elty,34.0,Artist,Central America
4YcotSTsnWhSSizEgJlH5k,Don Pablo Mures,35.0,Artist,Central America
3r0UTZrNnAhbXmmfF91TD2,El Yeyo PP,32.0,Artist,Central America
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,79.0,Artist,South America
0ghH5fsPlkf2XIALKJNSsb,JEYSON,50.0,Artist,Central America
4I8dxVJ518Fc8xqfIilTeU,Josuan,38.0,Artist,Central America
3k7FDxixhDQYNuxOtiN7jl,Lalo Y Los Descalzos,60.0,Artist,South America
1eIYP01ZLPKEExhcV6xFgt,Grelo,72.0,Artist,South America
2R21vXR83lH98kGeO99Y66,Anuel AA,89.0,Artist,South America
3exLluFM1Apoq5gnsdagNj,Banda Tava'i Oficial,46.0,Artist,South America
3JgxYKorIJ2z5QIRSCsfMw,Jorge Acosta,53.0,Artist,South America
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,88.0,Artist,South America
21451j1KhjAiaYKflxBjr1,Zion & Lennox,78.0,Artist,South America
329e4yvIujISKGKz1BZZbO,Farruko,84.0,Artist,South America
3E6xrwgnVfYCrCs0ePERDz,Wisin,76.0,Artist,South America
52iwsT98xCoGgiGntTiR7K,Quevedo,86.0,Artist,South America
1WUEWZGTvX4AjC2y5PoSDd,La Única Tropical,67.0,Artist,South America
2fuu7gBnfDhgJNt1Yr4ERu,Pascal,52.0,Artist,South America
1chOgh5tgwfiyJ2zhUHwBj,Dionela,75.0,Artist,Asia
3z0IVhtuFvt9VYUZGT98PU,Jay R,68.0,Artist,Asia
6AvnL2gWjNYs1hRVJx4huK,Maki,72.0,Artist,Asia
6rTxLeff3t3rivZ3rabRpw,Robledo Timido,64.0,Artist,Asia
6zO1dZ40fTZ5hY9NnnRJSk,yung kai,69.0,Artist,Asia
0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,63.0,Artist,Asia
3wbCeEPAW6po7J46netxMT,Up Dharma Down,68.0,Artist,Asia
7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,73.0,Artist,Asia
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,66.0,Artist,Asia
7uDdl5V5AETSFY7K3muu22,Arthur Nery,73.0,Artist,Asia
61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,72.0,Artist,Asia
09Xydf4dlkr29dH99DmsvQ,Janine,65.0,Artist,Asia
1hMAGfvamVXuSWBFQRFMeq,Over October,62.0,Artist,Asia
5GVk1KCKa1tdHRev4bMw7V,NOBITA,63.0,Artist,Asia
1DlYnIiliftt6R21Y5NOW2,Adie,69.0,Artist,Asia
4qPhnQfRgdgcZEdXgENOnr,Janine Berdin,62.0,Artist,Asia
2WzWSpOB41g3gb78Raj6RK,gins&melodies,64.0,Artist,Asia
4zpGxqF6oI1h3f6Md2v42T,Hev Abi,76.0,Artist,Asia
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,77.0,Artist,Asia
3AQRLZ9PuTAozP28Skbq8V,The Script,78.0,Artist,Asia
3C1ER0cuXc8dLtaI8RvLI6,Eliza Maturan,60.0,Artist,Asia
3d0hhzHPK0jA5mKTeFIZc5,Realest Cram,66.0,Artist,Asia
57yOAX6apIrclpBG736Uy2,CK YG,63.0,Artist,Asia
0DpLoyGVbhOHNR3ht2oO9y,Calein,61.0,Artist,Asia
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,70.0,Artist,Asia
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,65.0,Artist,Asia
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,66.0,Artist,Asia
24fEOzlKhgSNLIcy9NdmwH,James Reid,62.0,Artist,Asia
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,67.0,Artist,Asia
0NIIxcxNHmOoyBx03SfTCD,Tinashe,74.0,Artist,Asia
0MIG6gMcQTSvFbKvUwK0id,Mata,71.0,Artist,Europe
6udTUV1aI2aPaTMAhLBtVz,Hilary Incognito,56.0,Artist,Europe
4t5tP3pvrx50ONnbos94lz,FourNine,58.0,Artist,Europe
7GsITNaWwtgl2FCpmNdxcH,p3,57.0,Artist,Europe
6Lf4vAUaFUR2jAsybC7cGV,Roxie Węgiel,57.0,Artist,Europe
2IHoZ3RrDJIikMRsYgHjhy,Kizo,67.0,Artist,Europe
4QYitR7yrCaf5CLQ09hX1m,Bletka,66.0,Artist,Europe
0Wi2fADbhwXlPUWxBmzo99,Szpaku,71.0,Artist,Europe
2MRSNbEPY2YKzkgDag5fzg,Leśny,57.0,Artist,Europe
4K8wRpyAE3Cwq4q5Jpgpdh,SVM!R,61.0,Artist,Europe
2Qk1uZpDnwDozHdxmB0dDx,Kleks,57.0,Artist,Europe
56VhOZOF6hwqrbNYwkmcsH,Sobel,67.0,Artist,Europe
0TMvoNR0AIJV138mHY6jdE,sanah,70.0,Artist,Europe
2FtYzWBUVhZ2vfy8S207Zf,kuqe 2115,63.0,Artist,Europe
6HdxibJzoNkDUUDHagx3Ko,francis,69.0,Artist,Europe
2GzZAv52VCMdVli7QzkteT,Kaz Bałagane,70.0,Artist,Europe
7BIHYaTeyOxOKV7EyHF0Z4,Oskar83,59.0,Artist,Europe
5ic8bWWvZHWf0dDBi9ThNk,bambi,70.0,Artist,Europe
4EBHix5Pj89l0ISzlIjaal,FUJU,55.0,Artist,Europe
1PFMCqDezh9wVkmmWZlv16,Def Jam World Tour,58.0,Artist,Europe
19zuiWthJYU6FCqnV4mJYC,Kinny Zimmer,61.0,Artist,Europe
4NJA8jbfxc4daVM2wi9ybd,Kaptur,56.0,Artist,Europe
2dLhpezBEgAELn73fiMEak,Jonatan,67.0,Artist,Europe
1T4HxOYolAEb5PadIVKdWZ,Gibbs,72.0,Artist,Europe
0WDJa0qnagyOnMaiD26wht,Kubi Producent,68.0,Artist,Europe
3cBLJizprytrMpuFbnRnaE,MODELKI,61.0,Artist,Europe
75wMNgYkzacOI08FN7BaG0,Vłodarski,62.0,Artist,Europe
3bS0MLzGAoO6lLUy7gguHY,Fukaj,62.0,Artist,Europe
1fZAAHNWdSM5gqbi9o5iEA,Chivas,70.0,Artist,Europe
0eWYWLizN5us1MOF1rdyh9,Livka,53.0,Artist,Europe
34Atpk8kle8mndOUwKblhK,Lucassi,55.0,Artist,Europe
7FauNoLr3HWvWfsaBlFPhs,Wiktor Dyduła,54.0,Artist,Europe
3gm9b6AeMf2eGQTLashkDt,Deemz,68.0,Artist,Europe
1oxn6cQ37twQ7yGnlE3ETd,Oki,70.0,Artist,Europe
3ClL18AtCAPwXVT6mUkBDN,Kaśka Sochacka,65.0,Artist,Europe
1silJqJQfrrZNFvWWjAyhh,Tymek,63.0,Artist,Europe
7Myky2n7ro7FEMaf0HyHtE,Urbanski,56.0,Artist,Europe
5RwiBwEEW5dOXGUlEVA0LT,stickxr,53.0,Artist,Europe
37Pprth5H294i7rSnIkVVV,charlie moncler,59.0,Artist,Europe
0iBTVnJ1Sff92zCDujfvyJ,Young Leosia,68.0,Artist,Europe
1efYxTvCNTpqYqfiEsxawq,Jacuś,56.0,Artist,Europe
7uWyXPJ04ihdQdYGGw3xVV,Guzior,64.0,Artist,Europe
16TsNPlesuA1R9kPLS6nta,Favst,65.0,Artist,Europe
