180,Manchmal,[5p7mWeX4RlvqBCxylfiXdE],0.849,0.754,11,-4.811,0,0.2800,0.50100,0.000000,0.1380,0.643,95.017,audio_features,4JJQyGWn7U6UfvWgAqU4Y1,spotify:track:4JJQyGWn7U6UfvWgAqU4Y1,https://api.spotify.com/v1/tracks/4JJQyGWn7U6UfvWgAqU4Y1,https://api.spotify.com/v1/audio-analysis/4JJQyGWn7U6UfvWgAqU4Y1,170000,4,Austria,30.0
181,Sweater Weather,[77SW9BnxLY8rJ0RciFqkHh],0.612,0.807,10,-2.810,1,0.0336,0.04950,0.017700,0.1010,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,Austria,31.0
182,Belong Together,[11p2E654TTU8e0nZWBR4AL],0.646,0.668,2,-5.203,1,0.0282,0.49100,0.000000,0.2120,0.640,90.970,audio_features,0rtDE9zfXbamTlRUSwY7zy,spotify:track:0rtDE9zfXbamTlRUSwY7zy,https://api.spotify.com/v1/tracks/0rtDE9zfXbamTlRUSwY7zy,https://api.spotify.com/v1/audio-analysis/0rtDE9zfXbamTlRUSwY7zy,148318,4,Austria,32.0
183,Rote Flaggen,[0eVixEZVW2PB1UogwTWXc1],0.359,0.336,1,-12.895,0,0.0422,0.77300,0.000000,0.1840,0.109,109.940,audio_features,7bkUa9kDFGxgCC7d36dzFI,spotify:track:7bkUa9kDFGxgCC7d36dzFI,https://api.spotify.com/v1/tracks/7bkUa9kDFGxgCC7d36dzFI,https://api.spotify.com/v1/audio-analysis/7bkUa9kDFGxgCC7d36dzFI,224592,3,Austria,33.0
184,Merry Christmas Everyone,[0wi4yTYlGtEnbGo4ltZTib],0.534,0.904,9,-3.315,1,0.0369,0.12900,0.000000,0.1280,0.960,202.899,audio_features,2TE4xW3ImvpltVU0cPcKUn,spotify:track:2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/tracks/2TE4xW3ImvpltVU0cPcKUn,https://api.spotify.com/v1/audio-analysis/2TE4xW3ImvpltVU0cPcKUn,220160,4,Austria,34.0
185,Espresso,[74KM79TiuVKeVCqs8QtB0B],0.699,0.776,0,-5.282,1,0.0293,0.13100,0.000005,0.2050,0.708,103.963,audio_features,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459,4,Austria,35.0
186,Lose Control,[33qOK5uJ8AR2xuQQAhHump],0.561,0.604,9,-4.409,1,0.0337,0.19900,0.000019,0.1040,0.242,159.920,audio_features,17phhZDn6oGtzMe56NuWvj,spotify:track:17phhZDn6oGtzMe56NuWvj,https://api.spotify.com/v1/tracks/17phhZDn6oGtzMe56NuWvj,https://api.spotify.com/v1/audio-analysis/17phhZDn6oGtzMe56NuWvj,210689,3,Austria,36.0
187,Too Sweet,[2FXC3k01G6Gw61bmprjgqS],0.740,0.643,10,-5.446,1,0.0413,0.04100,0.002290,0.0407,0.960,117.025,audio_features,19XpFsce28aByvCC4g89tJ,spotify:track:19XpFsce28aByvCC4g89tJ,https://api.spotify.com/v1/tracks/19XpFsce28aByvCC4g89tJ,https://api.spotify.com/v1/audio-analysis/19XpFsce28aByvCC4g89tJ,251424,4,Austria,37.0
188,Don't Stop Believin' (2022 Remaster),[0rvjqX7ttXeg3mTy8Xscbt],0.505,0.754,4,-7.435,1,0.0366,0.13200,0.000000,0.2040,0.510,119.204,audio_features,5RKQ5NdjSh2QzD4MaunT91,spotify:track:5RKQ5NdjSh2QzD4MaunT91,https://api.spotify.com/v1/tracks/5RKQ5NdjSh2QzD4MaunT91,https://api.spotify.com/v1/audio-analysis/5RKQ5NdjSh2QzD4MaunT91,249600,4,Austria,38.0
189,Austin (Boots Stop Workin'),[7Ez6lTtSMjMf2YSYpukP1I],0.756,0.672,0,-6.743,1,0.0522,0.46400,0.000003,0.1080,0.739,114.935,audio_features,2uqYupMHANxnwgeiXTZXzd,spotify:track:2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/tracks/2uqYupMHANxnwgeiXTZXzd,https://api.spotify.com/v1/audio-analysis/2uqYupMHANxnwgeiXTZXzd,171783,4,Austria,39.0
190,Snowman,[5WUlDfRSoLAfcVSX1WnrxN],0.717,0.524,1,-6.222,1,0.0331,0.42600,0.000000,0.0932,0.339,104.953,audio_features,7uoFMmxln0GPXQ0AcCBXRq,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165900,3,Austria,40.0
191,Bundeswehr,[1fImPZoBVjmYrBFzCHh0N3],0.731,0.413,1,-12.253,1,0.2500,0.08540,0.000000,0.1370,0.559,137.911,audio_features,5JLbgRkto4OrrkWgAHcJZT,spotify:track:5JLbgRkto4OrrkWgAHcJZT,https://api.spotify.com/v1/tracks/5JLbgRkto4OrrkWgAHcJZT,https://api.spotify.com/v1/audio-analysis/5JLbgRkto4OrrkWgAHcJZT,97391,4,Austria,41.0
192,H&K,[7rBed6Ya7Hwa2fXbh5btJE],0.731,0.716,1,-9.122,0,0.3150,0.08010,0.000000,0.3080,0.656,126.883,audio_features,5ubQrs2wWoSgRwEaPZd4eS,spotify:track:5ubQrs2wWoSgRwEaPZd4eS,https://api.spotify.com/v1/tracks/5ubQrs2wWoSgRwEaPZd4eS,https://api.spotify.com/v1/audio-analysis/5ubQrs2wWoSgRwEaPZd4eS,151665,4,Austria,42.0
193,Stumblin' In,[11kt6ggsdxvI8MhyeSMKom],0.875,0.518,2,-8.388,1,0.0551,0.06380,0.009950,0.1250,0.370,126.089,audio_features,0h3Xy4V4apMraB5NuM8U7Z,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,https://api.spotify.com/v1/tracks/0h3Xy4V4apMraB5NuM8U7Z,https://api.spotify.com/v1/audio-analysis/0h3Xy4V4apMraB5NuM8U7Z,213364,4,Austria,43.0
194,Stargazing,[3bO19AOone0ubCsfDXDtYt],0.635,0.601,1,-6.129,0,0.0295,0.24600,0.000000,0.1100,0.332,123.994,audio_features,3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,172533,4,Austria,44.0
195,Numb,[6XyY86QOPPrYVGvF9ch6wz],0.488,0.870,6,-4.185,0,0.0421,0.00353,0.000000,0.4840,0.211,110.072,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,187520,4,Austria,45.0
196,Another Love,[2txHhyCwHjUEpJjWrEyqyX],0.445,0.537,4,-8.532,0,0.0400,0.69500,0.000017,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4,Austria,46.0
197,Riptide,[10exVja0key0uqUkk6LJRT],0.483,0.731,1,-6.696,1,0.0381,0.43600,0.000000,0.1510,0.484,101.654,audio_features,2uXlHCUbq9OMUwx3hrk06o,spotify:track:2uXlHCUbq9OMUwx3hrk06o,https://api.spotify.com/v1/tracks/2uXlHCUbq9OMUwx3hrk06o,https://api.spotify.com/v1/audio-analysis/2uXlHCUbq9OMUwx3hrk06o,204280,4,Austria,47.0
198,Let It Snow! Let It Snow! Let It Snow!,[49e4v89VmlDcFCMyDv9wQ9],0.451,0.241,1,-14.014,1,0.0352,0.91200,0.000003,0.1750,0.698,134.009,audio_features,2uFaJJtFpPDc5Pa95XzTvg,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,https://api.spotify.com/v1/tracks/2uFaJJtFpPDc5Pa95XzTvg,https://api.spotify.com/v1/audio-analysis/2uFaJJtFpPDc5Pa95XzTvg,117147,4,Austria,48.0
199,Santa Tell Me,[66CXWjxzNUsdJxJ2JdwvnR],0.525,0.621,7,-7.364,1,0.1170,0.04890,0.000000,0.2910,0.592,191.868,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4,Austria,49.0
200,Who,[1oSPZhvZMIrWW5I41kPkkY],0.660,0.756,0,-3.743,0,0.0320,0.002890,0.000000,0.1930,0.8380,116.034,audio_features,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888,4,Belarus,0.0
201,гладиатор/рыцарь,[5ByAEWetNZ95GufzBSOkc3],0.546,0.534,1,-7.280,1,0.0334,0.118000,0.083300,0.1660,0.0934,120.173,audio_features,3nNKws5aNnTa3tgQOIS5Sk,spotify:track:3nNKws5aNnTa3tgQOIS5Sk,https://api.spotify.com/v1/tracks/3nNKws5aNnTa3tgQOIS5Sk,https://api.spotify.com/v1/audio-analysis/3nNKws5aNnTa3tgQOIS5Sk,104026,4,Belarus,1.0
202,Love Me Again,[3JsHnjpbhX4SnySpvpa9DK],0.633,0.607,0,-6.182,0,0.0532,0.183000,0.000001,0.1670,0.3630,74.029,audio_features,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5,182293,4,Belarus,2.0
203,Be Mine,[1oSPZhvZMIrWW5I41kPkkY],0.687,0.747,1,-5.496,0,0.0883,0.056000,0.000001,0.1100,0.5600,66.495,audio_features,3LWVXp636uLT356Rj08Jaz,spotify:track:3LWVXp636uLT356Rj08Jaz,https://api.spotify.com/v1/tracks/3LWVXp636uLT356Rj08Jaz,https://api.spotify.com/v1/audio-analysis/3LWVXp636uLT356Rj08Jaz,207348,5,Belarus,3.0
204,Адская колыбельная,[0xByDfltDVpk6LDsUMHyI2],0.681,0.726,4,-7.754,0,0.0322,0.000327,0.001500,0.1830,0.1840,109.989,audio_features,2pyjr4JKVkG03LmWBIusur,spotify:track:2pyjr4JKVkG03LmWBIusur,https://api.spotify.com/v1/tracks/2pyjr4JKVkG03LmWBIusur,https://api.spotify.com/v1/audio-analysis/2pyjr4JKVkG03LmWBIusur,178102,4,Belarus,4.0
205,ParisLove,[4anb8rmk0xipuQP6QZ5IlH],0.614,0.622,0,-6.989,1,0.0425,0.009840,0.000040,0.1710,0.1870,140.061,audio_features,6zECxDYlNtEybq8hZ9Tp12,spotify:track:6zECxDYlNtEybq8hZ9Tp12,https://api.spotify.com/v1/tracks/6zECxDYlNtEybq8hZ9Tp12,https://api.spotify.com/v1/audio-analysis/6zECxDYlNtEybq8hZ9Tp12,109870,4,Belarus,5.0
206,Lost Angeles,[5xtbUYHaOycg6HIi10EZdV],0.788,0.544,7,-9.738,0,0.3240,0.141000,0.000000,0.0947,0.4110,75.474,audio_features,11gTRcdz4wK32fghA2vrX7,spotify:track:11gTRcdz4wK32fghA2vrX7,https://api.spotify.com/v1/tracks/11gTRcdz4wK32fghA2vrX7,https://api.spotify.com/v1/audio-analysis/11gTRcdz4wK32fghA2vrX7,114437,4,Belarus,6.0
207,zitraks mode,[0TO6y1x0LQodwBnxGtQu9o],0.599,0.944,8,-3.257,1,0.0758,0.002400,0.522000,0.1260,0.3640,113.464,audio_features,6vIOPzEgSzf0nv7nKutxlz,spotify:track:6vIOPzEgSzf0nv7nKutxlz,https://api.spotify.com/v1/tracks/6vIOPzEgSzf0nv7nKutxlz,https://api.spotify.com/v1/audio-analysis/6vIOPzEgSzf0nv7nKutxlz,122643,4,Belarus,7.0
208,Who (Rock Remix),[1oSPZhvZMIrWW5I41kPkkY],0.650,0.806,0,-3.546,0,0.0333,0.018000,0.000000,0.0889,0.7550,115.986,audio_features,1MC8JLPV4fbvVBqvGSLoDf,spotify:track:1MC8JLPV4fbvVBqvGSLoDf,https://api.spotify.com/v1/tracks/1MC8JLPV4fbvVBqvGSLoDf,https://api.spotify.com/v1/audio-analysis/1MC8JLPV4fbvVBqvGSLoDf,171995,4,Belarus,8.0
209,FRI(END)S,[3JsHnjpbhX4SnySpvpa9DK],0.466,0.601,8,-4.468,1,0.0530,0.031500,0.000000,0.0927,0.6270,53.376,audio_features,0PBTlQ84CBJF0tBnKGmQa6,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/tracks/0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/audio-analysis/0PBTlQ84CBJF0tBnKGmQa6,148082,4,Belarus,9.0
210,Turbo (Majestic),[5NMwoStnfHT4LdETlJSwDT],0.857,0.667,0,-3.431,1,0.0697,0.007430,0.000501,0.1770,0.7030,131.963,audio_features,6rOHlBLsBXzJx2k9ZROzEq,spotify:track:6rOHlBLsBXzJx2k9ZROzEq,https://api.spotify.com/v1/tracks/6rOHlBLsBXzJx2k9ZROzEq,https://api.spotify.com/v1/audio-analysis/6rOHlBLsBXzJx2k9ZROzEq,175610,3,Belarus,10.0
211,мальчик,[4jIvmo6hfAQ04NSOWPVVA3],0.774,0.610,4,-7.029,1,0.0380,0.221000,0.000000,0.1100,0.6550,105.003,audio_features,2tSOz2c3qqs8jOdlyMvHww,spotify:track:2tSOz2c3qqs8jOdlyMvHww,https://api.spotify.com/v1/tracks/2tSOz2c3qqs8jOdlyMvHww,https://api.spotify.com/v1/audio-analysis/2tSOz2c3qqs8jOdlyMvHww,182411,4,Belarus,11.0
212,Ameli,"[5NMwoStnfHT4LdETlJSwDT, 5B5qmrbTFvA7TAxWruuwbo, 2hTmpvdwhpNZryOkwTisRW]",0.809,0.824,9,-4.199,1,0.0517,0.095700,0.000000,0.1170,0.9120,149.934,audio_features,17nSd6VAbcvsFxzRGTMpWn,spotify:track:17nSd6VAbcvsFxzRGTMpWn,https://api.spotify.com/v1/tracks/17nSd6VAbcvsFxzRGTMpWn,https://api.spotify.com/v1/audio-analysis/17nSd6VAbcvsFxzRGTMpWn,179200,4,Belarus,12.0
213,Standing Next to You,[6HaGTQPmzraVmaVxvz6EUc],0.711,0.809,2,-4.389,0,0.0955,0.044700,0.000000,0.3390,0.8160,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4,Belarus,13.0
214,Who (Shibuyakei Remix),[1oSPZhvZMIrWW5I41kPkkY],0.638,0.862,5,-4.712,0,0.0361,0.034700,0.000101,0.2580,0.5960,119.986,audio_features,1ySWoGgrduSzvtJ3PUzO41,spotify:track:1ySWoGgrduSzvtJ3PUzO41,https://api.spotify.com/v1/tracks/1ySWoGgrduSzvtJ3PUzO41,https://api.spotify.com/v1/audio-analysis/1ySWoGgrduSzvtJ3PUzO41,166809,4,Belarus,14.0
215,Контракт,[0xByDfltDVpk6LDsUMHyI2],0.682,0.806,0,-6.184,1,0.0418,0.000461,0.000000,0.2170,0.8720,109.972,audio_features,2bqS0QtnXGjOYs3z6VtSyW,spotify:track:2bqS0QtnXGjOYs3z6VtSyW,https://api.spotify.com/v1/tracks/2bqS0QtnXGjOYs3z6VtSyW,https://api.spotify.com/v1/audio-analysis/2bqS0QtnXGjOYs3z6VtSyW,204756,4,Belarus,15.0
216,Supersonic,"[5NMwoStnfHT4LdETlJSwDT, 5B5qmrbTFvA7TAxWruuwbo]",0.883,0.854,8,-5.368,1,0.0461,0.433000,0.000000,0.2580,0.7880,120.018,audio_features,5gSzWAAZIZBhSDSufE7nHv,spotify:track:5gSzWAAZIZBhSDSufE7nHv,https://api.spotify.com/v1/tracks/5gSzWAAZIZBhSDSufE7nHv,https://api.spotify.com/v1/audio-analysis/5gSzWAAZIZBhSDSufE7nHv,164000,4,Belarus,16.0
217,Seven (feat. Latto) (Explicit Ver.),"[6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ]",0.790,0.831,11,-4.185,1,0.0440,0.312000,0.000000,0.0797,0.8720,124.987,audio_features,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN,183551,4,Belarus,17.0
218,Suka,"[0qyv7OappGDi0OyJxcqpVt, 5GTZUVrKf86Aco9LJQquxc]",0.820,0.733,10,-9.003,0,0.1300,0.004890,0.000004,0.1410,0.6070,112.687,audio_features,6ndFi9TM9YWGLktQgS7Q9M,spotify:track:6ndFi9TM9YWGLktQgS7Q9M,https://api.spotify.com/v1/tracks/6ndFi9TM9YWGLktQgS7Q9M,https://api.spotify.com/v1/audio-analysis/6ndFi9TM9YWGLktQgS7Q9M,84149,5,Belarus,18.0
219,Супермаркет,[0xByDfltDVpk6LDsUMHyI2],0.536,0.848,1,-8.317,0,0.0262,0.006190,0.000000,0.0838,0.8530,130.073,audio_features,5UW6yvwo3nVA609NgprdhK,spotify:track:5UW6yvwo3nVA609NgprdhK,https://api.spotify.com/v1/tracks/5UW6yvwo3nVA609NgprdhK,https://api.spotify.com/v1/audio-analysis/5UW6yvwo3nVA609NgprdhK,214419,4,Belarus,19.0
220,Belt Double G,[0oSMgGNMeXe3HJAXEJrqL8],0.820,0.633,1,-5.916,1,0.3470,0.088000,0.000000,0.0987,0.5860,158.059,audio_features,1FgvQSfXdzqlY3S24fNVX5,spotify:track:1FgvQSfXdzqlY3S24fNVX5,https://api.spotify.com/v1/tracks/1FgvQSfXdzqlY3S24fNVX5,https://api.spotify.com/v1/audio-analysis/1FgvQSfXdzqlY3S24fNVX5,98734,4,Belarus,20.0
221,портреты - Acoustic,[260kWe4y9lg7YFDsZBgsLv],0.655,0.308,4,-9.904,0,0.0356,0.903000,0.000000,0.1830,0.3970,94.811,audio_features,7ojBwkKhmZzXDjrqwfLH26,spotify:track:7ojBwkKhmZzXDjrqwfLH26,https://api.spotify.com/v1/tracks/7ojBwkKhmZzXDjrqwfLH26,https://api.spotify.com/v1/audio-analysis/7ojBwkKhmZzXDjrqwfLH26,172095,4,Belarus,21.0
222,больно,[6Tv4ZrZbgUMcXAMv0d1VQM],0.705,0.502,9,-8.491,1,0.1360,0.652000,0.003670,0.1210,0.3900,140.086,audio_features,2xEFfGz4j5UpL2FNEhVI81,spotify:track:2xEFfGz4j5UpL2FNEhVI81,https://api.spotify.com/v1/tracks/2xEFfGz4j5UpL2FNEhVI81,https://api.spotify.com/v1/audio-analysis/2xEFfGz4j5UpL2FNEhVI81,84000,4,Belarus,22.0
223,hermaeus mora,[6Tv4ZrZbgUMcXAMv0d1VQM],0.692,0.568,9,-4.367,1,0.0605,0.012300,0.000000,0.3880,0.3010,154.020,audio_features,1hPQtiP5RYlYrS3t8AjrlK,spotify:track:1hPQtiP5RYlYrS3t8AjrlK,https://api.spotify.com/v1/tracks/1hPQtiP5RYlYrS3t8AjrlK,https://api.spotify.com/v1/audio-analysis/1hPQtiP5RYlYrS3t8AjrlK,87500,4,Belarus,23.0
224,кончил,[1jUPTaRiy2sOdOhvIEUosG],0.758,0.674,11,-5.941,1,0.0547,0.121000,0.000443,0.4070,0.9640,146.077,audio_features,4Q6eUXtjd9sbzP2orZY6x0,spotify:track:4Q6eUXtjd9sbzP2orZY6x0,https://api.spotify.com/v1/tracks/4Q6eUXtjd9sbzP2orZY6x0,https://api.spotify.com/v1/audio-analysis/4Q6eUXtjd9sbzP2orZY6x0,130275,4,Belarus,24.0
225,ЛАБИРИНТ,[2z20q6EEfm6w6PiIKsgtb3],0.866,0.722,4,-6.497,0,0.1440,0.21300,0.000000,0.1830,0.912,137.943,audio_features,7biChppM3c8q7qcVl7ceb2,spotify:track:7biChppM3c8q7qcVl7ceb2,https://api.spotify.com/v1/tracks/7biChppM3c8q7qcVl7ceb2,https://api.spotify.com/v1/audio-analysis/7biChppM3c8q7qcVl7ceb2,169130,4,Belarus,25.0
226,Антидепрессант,[2z20q6EEfm6w6PiIKsgtb3],0.423,0.657,4,-6.361,1,0.0486,0.60700,0.029600,0.3040,0.567,129.904,audio_features,26yvlxKTtN2u3mpbl6AIeI,spotify:track:26yvlxKTtN2u3mpbl6AIeI,https://api.spotify.com/v1/tracks/26yvlxKTtN2u3mpbl6AIeI,https://api.spotify.com/v1/audio-analysis/26yvlxKTtN2u3mpbl6AIeI,120216,4,Belarus,26.0
227,Селфхарм,[0yp6xP5xe1qarfugfTixOK],0.708,0.643,8,-8.920,0,0.0481,0.17100,0.000000,0.0593,0.940,110.049,audio_features,46tUEN0dIhVxYbOgxCvkF4,spotify:track:46tUEN0dIhVxYbOgxCvkF4,https://api.spotify.com/v1/tracks/46tUEN0dIhVxYbOgxCvkF4,https://api.spotify.com/v1/audio-analysis/46tUEN0dIhVxYbOgxCvkF4,188416,4,Belarus,27.0
228,Асфальт,"[0Kwx9LPnkelacgHzRI8vxl, 1EDrjPOlEjmbzjbet1DxTN]",0.799,0.535,7,-6.720,0,0.1780,0.06180,0.000000,0.1330,0.147,124.866,audio_features,4iHBUChicNYaHrO7vHkYtF,spotify:track:4iHBUChicNYaHrO7vHkYtF,https://api.spotify.com/v1/tracks/4iHBUChicNYaHrO7vHkYtF,https://api.spotify.com/v1/audio-analysis/4iHBUChicNYaHrO7vHkYtF,170880,4,Belarus,28.0
229,Нон стоп,[0xByDfltDVpk6LDsUMHyI2],0.587,0.700,8,-5.857,0,0.0366,0.01070,0.000000,0.0682,0.496,129.995,audio_features,3uMUdlo47oEes3kgL4T4EC,spotify:track:3uMUdlo47oEes3kgL4T4EC,https://api.spotify.com/v1/tracks/3uMUdlo47oEes3kgL4T4EC,https://api.spotify.com/v1/audio-analysis/3uMUdlo47oEes3kgL4T4EC,213954,4,Belarus,29.0
230,Крепче,[0E56Ncr2I37JQhW71UJALE],0.769,0.310,9,-14.249,0,0.3720,0.87200,0.000000,0.1440,0.710,77.994,audio_features,6bCLkzoE3agC7Ws9NxVxIn,spotify:track:6bCLkzoE3agC7Ws9NxVxIn,https://api.spotify.com/v1/tracks/6bCLkzoE3agC7Ws9NxVxIn,https://api.spotify.com/v1/audio-analysis/6bCLkzoE3agC7Ws9NxVxIn,120112,4,Belarus,30.0
231,TryToFriend,[4anb8rmk0xipuQP6QZ5IlH],0.611,0.565,1,-4.732,1,0.0452,0.01450,0.000000,0.6370,0.409,140.030,audio_features,7vD6fJg66dEzbYXVvEyQCh,spotify:track:7vD6fJg66dEzbYXVvEyQCh,https://api.spotify.com/v1/tracks/7vD6fJg66dEzbYXVvEyQCh,https://api.spotify.com/v1/audio-analysis/7vD6fJg66dEzbYXVvEyQCh,112423,4,Belarus,31.0
232,Можно я с тобой,[6oiinpr7kwRmyWKVDTZgRT],0.797,0.769,0,-8.912,1,0.0357,0.36000,0.720000,0.3720,0.630,126.976,audio_features,0MRBhe9wjupFpmdKGh3Xhp,spotify:track:0MRBhe9wjupFpmdKGh3Xhp,https://api.spotify.com/v1/tracks/0MRBhe9wjupFpmdKGh3Xhp,https://api.spotify.com/v1/audio-analysis/0MRBhe9wjupFpmdKGh3Xhp,132293,4,Belarus,32.0
233,SOS,"[5B5qmrbTFvA7TAxWruuwbo, 27kGBCjiz5OXojkKX4xQ6R]",0.886,0.723,1,-6.121,1,0.2660,0.10500,0.000000,0.0913,0.620,141.012,audio_features,1Auh2hQsCRNR3hO0wYMOEv,spotify:track:1Auh2hQsCRNR3hO0wYMOEv,https://api.spotify.com/v1/tracks/1Auh2hQsCRNR3hO0wYMOEv,https://api.spotify.com/v1/audio-analysis/1Auh2hQsCRNR3hO0wYMOEv,122553,4,Belarus,33.0
234,Бриллианты,[4h8pGxEIOi7j4me1yhYxlD],0.635,0.627,4,-6.272,0,0.0524,0.15400,0.000001,0.1150,0.463,113.946,audio_features,1porPy2m0awbKDVi7xDPaq,spotify:track:1porPy2m0awbKDVi7xDPaq,https://api.spotify.com/v1/tracks/1porPy2m0awbKDVi7xDPaq,https://api.spotify.com/v1/audio-analysis/1porPy2m0awbKDVi7xDPaq,158129,4,Belarus,34.0
235,Четыре тридцать,[7K2PBAFUE98RKu30clhIms],0.432,0.793,4,-3.432,1,0.0561,0.31300,0.000000,0.5890,0.723,200.075,audio_features,4GBfKfnvmcTcNrlJcV4OLV,spotify:track:4GBfKfnvmcTcNrlJcV4OLV,https://api.spotify.com/v1/tracks/4GBfKfnvmcTcNrlJcV4OLV,https://api.spotify.com/v1/audio-analysis/4GBfKfnvmcTcNrlJcV4OLV,133475,4,Belarus,35.0
236,Sladki Snov Rapper 2,[5xtbUYHaOycg6HIi10EZdV],0.869,0.481,11,-7.567,1,0.2550,0.79800,0.000148,0.1110,0.282,99.886,audio_features,1lx65Q3Vfy8NsfaA5DXUcJ,spotify:track:1lx65Q3Vfy8NsfaA5DXUcJ,https://api.spotify.com/v1/tracks/1lx65Q3Vfy8NsfaA5DXUcJ,https://api.spotify.com/v1/audio-analysis/1lx65Q3Vfy8NsfaA5DXUcJ,134400,4,Belarus,36.0
237,Это любовь,[3vvLuXEEf7sl3izJcw0GIn],0.358,0.416,0,-10.972,0,0.0596,0.32500,0.356000,0.1730,0.128,139.945,audio_features,1P9oRiZJWnxe2pZmYUZ5eC,spotify:track:1P9oRiZJWnxe2pZmYUZ5eC,https://api.spotify.com/v1/tracks/1P9oRiZJWnxe2pZmYUZ5eC,https://api.spotify.com/v1/audio-analysis/1P9oRiZJWnxe2pZmYUZ5eC,279250,3,Belarus,37.0
238,На руках,[0P9E2MHee0cXNpIeAvFAt1],0.337,0.562,11,-6.133,0,0.0430,0.30500,0.000000,0.4140,0.374,199.624,audio_features,0sxKPcwuIerPCwV8E3Ytww,spotify:track:0sxKPcwuIerPCwV8E3Ytww,https://api.spotify.com/v1/tracks/0sxKPcwuIerPCwV8E3Ytww,https://api.spotify.com/v1/audio-analysis/0sxKPcwuIerPCwV8E3Ytww,86400,4,Belarus,38.0
239,Пожары,[6oTirjGdJPFt3hycC1Rfxb],0.698,0.863,4,-3.866,0,0.0395,0.00362,0.000000,0.1580,0.598,124.072,audio_features,5pZaiIokYGUANMAJiZg8tt,spotify:track:5pZaiIokYGUANMAJiZg8tt,https://api.spotify.com/v1/tracks/5pZaiIokYGUANMAJiZg8tt,https://api.spotify.com/v1/audio-analysis/5pZaiIokYGUANMAJiZg8tt,197771,4,Belarus,39.0
